"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"20.05.2015","1,1745","1,1795","1,1885","1,1660","48,71M","0,00%"
"19.05.2015","1,1745","1,1535","1,2015","1,1400","162,79M","-1,72%"
"18.05.2015","1,1950","1,2360","1,2370","1,1950","40,86M","-2,92%"
"15.05.2015","1,2310","1,2500","1,2510","1,2235","20,14M","-1,36%"
"14.05.2015","1,2480","1,2500","1,2500","1,2095","132,85M","0,65%"
"13.05.2015","1,2400","1,2780","1,2975","1,2400","80,75M","-2,05%"
"12.05.2015","1,2660","1,2390","1,2740","1,2250","81,18M","2,84%"
"08.05.2015","1,2310","1,2200","1,2750","1,2090","172,61M","1,32%"
"07.05.2015","1,2150","1,2200","1,2240","1,1905","92,24M","-0,65%"
"06.05.2015","1,2230","1,2380","1,2400","1,1830","59,77M","-1,21%"
"05.05.2015","1,2380","1,2165","1,2440","1,2115","91,66M","2,33%"
"30.04.2015","1,2098","1,1851","1,2100","1,1801","82,51M","2,09%"
"29.04.2015","1,1850","1,1999","1,2000","1,1720","56,38M","-0,85%"
"28.04.2015","1,1952","1,1887","1,2134","1,1572","103,91M","1,67%"
"27.04.2015","1,1756","1,1472","1,2100","1,1400","118,54M","2,43%"
"24.04.2015","1,1477","1,1370","1,1670","1,1367","39,14M","0,62%"
"23.04.2015","1,1406","1,1567","1,1697","1,1169","37,81M","-1,68%"
"22.04.2015","1,1601","1,1414","1,1720","1,1375","38,73M","1,05%"
"21.04.2015","1,1480","1,1343","1,1570","1,1343","19,68M","-0,33%"
"20.04.2015","1,1518","1,1505","1,1640","1,1413","32,85M","0,26%"
"17.04.2015","1,1488","1,1450","1,1839","1,1352","83,15M","0,33%"
"16.04.2015","1,1450","1,1560","1,1789","1,1437","92,76M","-0,95%"
"15.04.2015","1,1560","1,0854","1,1700","1,0854","128,33M","6,74%"
"14.04.2015","1,0830","1,0832","1,0869","1,0353","94,85M","0,33%"
"13.04.2015","1,0794","1,1090","1,1295","1,0500","122,53M","-2,93%"
"10.04.2015","1,1120","1,1450","1,1653","1,1070","81,74M","-2,88%"
"09.04.2015","1,1450","1,1290","1,1942","1,1290","113,79M","-2,54%"
"08.04.2015","1,1749","1,1470","1,2168","1,1470","183,18M","-0,09%"
"07.04.2015","1,1759","1,1751","1,2146","1,1350","197,82M","0,10%"
"06.04.2015","1,1747","1,1075","1,1841","1,1067","108,15M","6,31%"
"03.04.2015","1,1050","1,1039","1,1290","1,0851","53,56M","0,15%"
"02.04.2015","1,1034","1,1210","1,1480","1,1034","108,46M","-1,48%"
"01.04.2015","1,1200","1,0990","1,1388","1,0741","178,57M","1,83%"
"31.03.2015","1,0999","1,0450","1,1098","1,0311","166,35M","5,25%"
"30.03.2015","1,0450","0,9290","1,0497","0,9290","157,16M","12,24%"
"27.03.2015","0,9310","0,8815","0,9370","0,8815","71,14M","4,37%"
"26.03.2015","0,8920","0,8807","0,8972","0,8654","38,81M","1,88%"
"25.03.2015","0,8755","0,8794","0,9150","0,8720","72,16M","-0,38%"
"24.03.2015","0,8788","0,8610","0,9087","0,8610","95,81M","2,07%"
"23.03.2015","0,8610","0,8495","0,8775","0,8400","151,68M","2,51%"
"20.03.2015","0,8399","0,9124","0,9180","0,8399","164,96M","-7,88%"
"19.03.2015","0,9117","0,8993","0,9288","0,8989","57,86M","1,76%"
"18.03.2015","0,8959","0,9161","0,9393","0,8901","110,17M","-2,51%"
"17.03.2015","0,9190","0,8837","0,9239","0,8650","39,18M","4,43%"
"16.03.2015","0,8800","0,9081","0,9081","0,8725","40,18M","-3,37%"
"13.03.2015","0,9107","0,9305","0,9319","0,9073","30,84M","-2,21%"
"12.03.2015","0,9313","0,9520","0,9589","0,9266","37,12M","-1,92%"
"11.03.2015","0,9495","0,9400","0,9607","0,9350","71,18M","0,48%"
"10.03.2015","0,9450","0,9693","0,9693","0,9301","110,49M","-2,41%"
"06.03.2015","0,9683","0,9718","0,9919","0,9551","103,44M","-0,18%"
"05.03.2015","0,9700","0,9590","0,9836","0,9400","113,25M","1,49%"
"04.03.2015","0,9558","0,9409","0,9570","0,9154","169,85M","3,23%"
"03.03.2015","0,9259","0,9302","0,9390","0,9005","210,68M","-0,47%"
"02.03.2015","0,9303","0,9210","0,9317","0,9014","115,93M","1,25%"
"27.02.2015","0,9188","0,9228","0,9500","0,8803","273,67M","-0,35%"
"26.02.2015","0,9220","0,8700","0,9290","0,8700","589,76M","7,40%"
"25.02.2015","0,8585","0,8602","0,8746","0,8434","82,94M","-0,17%"
"24.02.2015","0,8600","0,8738","0,8738","0,8400","43,48M","-2,71%"
"20.02.2015","0,8840","0,8659","0,8840","0,8610","131,38M","2,33%"
"19.02.2015","0,8639","0,8998","0,8998","0,8500","64,68M","-3,97%"
"18.02.2015","0,8996","0,8938","0,8999","0,8766","79,34M","1,65%"
"17.02.2015","0,8850","0,8916","0,9200","0,8770","118,28M","-0,56%"
"16.02.2015","0,8900","0,9018","0,9420","0,8700","86,74M","-1,12%"
"13.02.2015","0,9001","0,9068","0,9246","0,8850","99,76M","0,18%"
"12.02.2015","0,8985","0,8854","0,9149","0,8553","149,96M","2,45%"
"11.02.2015","0,8770","0,8205","0,8776","0,8175","119,67M","8,66%"
"10.02.2015","0,8071","0,7887","0,8199","0,7826","48,80M","2,32%"
"09.02.2015","0,7888","0,7825","0,8000","0,7502","85,19M","5,24%"
"06.02.2015","0,7495","0,7450","0,7564","0,7413","34,77M","1,49%"
"05.02.2015","0,7385","0,7148","0,7410","0,7148","21,84M","2,54%"
"04.02.2015","0,7202","0,7176","0,7280","0,7128","43,98M","0,43%"
"03.02.2015","0,7171","0,7298","0,7347","0,7155","22,54M","-0,40%"
"02.02.2015","0,7200","0,7300","0,7473","0,7000","41,55M","0,00%"
"30.01.2015","0,7200","0,7110","0,7349","0,7000","53,32M","1,98%"
"29.01.2015","0,7060","0,7298","0,7336","0,7060","34,99M","-2,93%"
"28.01.2015","0,7273","0,7399","0,7643","0,7250","36,94M","-0,91%"
"27.01.2015","0,7340","0,7200","0,7699","0,6871","50,49M","-0,81%"
"26.01.2015","0,7400","0,7890","0,7890","0,7351","50,85M","-6,20%"
"23.01.2015","0,7889","0,7951","0,8140","0,7810","35,75M","-0,24%"
"22.01.2015","0,7908","0,7852","0,8068","0,7850","43,63M","2,04%"
"21.01.2015","0,7750","0,7643","0,8288","0,7600","144,30M","1,43%"
"20.01.2015","0,7641","0,8394","0,8394","0,7402","69,49M","7,32%"
"18.12.2014","0,7120","0,6895","0,7200","0,6301","110,40M","6,28%"
"17.12.2014","0,6699","0,6666","0,6996","0,6015","81,40M","2,75%"
"16.12.2014","0,6520","0,6899","0,6899","0,5153","177,60M","-6,86%"
"15.12.2014","0,7000","0,7754","0,7894","0,6863","117,83M","-10,18%"
"12.12.2014","0,7793","0,8050","0,8195","0,7793","77,28M","-3,43%"
"11.12.2014","0,8070","0,8367","0,8576","0,7880","100,56M","-3,00%"
"10.12.2014","0,8320","0,8762","0,8762","0,8258","71,77M","0,53%"
"09.12.2014","0,8276","0,8093","0,8475","0,7654","135,13M","2,06%"
"08.12.2014","0,8109","0,8737","0,8988","0,7877","199,60M","-7,06%"
"05.12.2014","0,8725","0,9207","0,9258","0,8611","105,14M","-5,16%"
"04.12.2014","0,9200","0,9501","0,9525","0,9141","140,78M","-3,27%"
"03.12.2014","0,9511","0,8991","0,9535","0,8950","81,39M","5,37%"
"02.12.2014","0,9026","0,9043","0,9240","0,8967","72,90M","-0,47%"
"01.12.2014","0,9069","0,8850","0,9096","0,8750","66,75M","1,34%"
"28.11.2014","0,8949","0,9100","0,9250","0,8836","128,86M","-2,43%"
"27.11.2014","0,9172","0,9184","0,9590","0,9160","217,76M","-0,14%"
"26.11.2014","0,9185","0,9269","0,9326","0,9145","25,81M","-1,02%"
"25.11.2014","0,9280","0,9313","0,9379","0,9181","31,12M","-0,85%"
"24.11.2014","0,9360","0,9557","0,9562","0,9311","40,17M","-1,36%"
"21.11.2014","0,9489","0,9382","0,9570","0,9331","54,06M","1,19%"
"20.11.2014","0,9377","0,9296","0,9439","0,9070","61,51M","2,05%"
"19.11.2014","0,9189","0,9350","0,9439","0,9174","40,21M","-1,76%"
"18.11.2014","0,9354","0,9359","0,9534","0,9345","67,53M","0,26%"
"17.11.2014","0,9330","0,9378","0,9440","0,9252","38,15M","-0,61%"
"14.11.2014","0,9387","0,9246","0,9517","0,9246","76,88M","0,83%"
"13.11.2014","0,9310","0,9319","0,9446","0,9273","24,58M","-1,07%"
"12.11.2014","0,9411","0,9581","0,9581","0,9350","32,82M","-1,28%"
"11.11.2014","0,9533","0,9537","0,9570","0,9466","73,00M","0,67%"
"10.11.2014","0,9470","0,9491","0,9538","0,9420","56,19M","0,58%"
"07.11.2014","0,9415","0,9475","0,9586","0,9350","75,02M","0,07%"
"06.11.2014","0,9408","0,9554","0,9664","0,9306","90,80M","-2,27%"
"05.11.2014","0,9627","0,9608","0,9718","0,9427","139,15M","-0,06%"
"03.11.2014","0,9633","0,9503","0,9775","0,9503","45,17M","0,45%"
"31.10.2014","0,9590","0,9592","0,9670","0,9504","59,74M","0,63%"
"30.10.2014","0,9530","0,9783","0,9783","0,9504","67,34M","-1,61%"
"29.10.2014","0,9686","0,9723","0,9798","0,9575","113,29M","-0,62%"
"28.10.2014","0,9746","0,9628","0,9815","0,9604","127,86M","0,73%"
"27.10.2014","0,9675","0,9657","0,9698","0,9441","123,00M","1,13%"
"24.10.2014","0,9567","0,9522","0,9635","0,9340","172,83M","1,24%"
"23.10.2014","0,9450","0,9201","0,9450","0,9014","132,04M","2,14%"
"22.10.2014","0,9252","0,9400","0,9457","0,9116","70,92M","-1,15%"
"21.10.2014","0,9360","0,9404","0,9404","0,9225","81,46M","-0,26%"
"20.10.2014","0,9384","0,9495","0,9529","0,9349","60,57M","-0,70%"
"17.10.2014","0,9450","0,9284","0,9525","0,9274","146,02M","1,79%"
"16.10.2014","0,9284","0,9244","0,9292","0,9131","121,03M","1,15%"
"15.10.2014","0,9178","0,9150","0,9201","0,9110","40,67M","-0,29%"
"14.10.2014","0,9205","0,9269","0,9330","0,9200","67,34M","-0,85%"
"13.10.2014","0,9284","0,9220","0,9341","0,9151","113,81M","0,14%"
"10.10.2014","0,9271","0,9106","0,9271","0,9002","87,51M","0,29%"
"09.10.2014","0,9244","0,9200","0,9340","0,9180","124,77M","1,06%"
"08.10.2014","0,9147","0,9101","0,9268","0,9005","102,61M","-0,20%"
"07.10.2014","0,9165","0,9154","0,9194","0,9022","102,13M","0,13%"
"06.10.2014","0,9153","0,8872","0,9190","0,8858","88,96M","4,02%"
"03.10.2014","0,8799","0,8785","0,8915","0,8670","76,77M","1,14%"
"02.10.2014","0,8700","0,8848","0,8910","0,8500","127,11M","-3,06%"
"01.10.2014","0,8975","0,8844","0,8988","0,8735","70,88M","1,30%"
"30.09.2014","0,8860","0,8884","0,8905","0,8727","91,17M","0,34%"
"29.09.2014","0,8830","0,9003","0,9083","0,8810","109,55M","-1,87%"
"26.09.2014","0,8998","0,9101","0,9134","0,8865","106,82M","-1,55%"
"25.09.2014","0,9140","0,9180","0,9249","0,9050","66,32M","0,13%"
"24.09.2014","0,9128","0,9039","0,9179","0,9003","59,03M","0,97%"
"23.09.2014","0,9040","0,9294","0,9318","0,8890","183,48M","-2,42%"
"22.09.2014","0,9264","0,9237","0,9390","0,9132","111,42M","0,43%"
"19.09.2014","0,9224","0,9249","0,9263","0,9100","120,68M","-0,05%"
"18.09.2014","0,9229","0,9134","0,9271","0,9125","97,49M","0,53%"
"17.09.2014","0,9180","0,9438","0,9626","0,9064","194,92M","-2,73%"
"16.09.2014","0,9438","0,9243","0,9459","0,9200","95,09M","2,03%"
"15.09.2014","0,9250","0,9194","0,9250","0,9139","77,14M","0,55%"
"12.09.2014","0,9199","0,9069","0,9280","0,9000","83,96M","0,89%"
"11.09.2014","0,9118","0,9250","0,9415","0,9115","214,76M","-1,08%"
"10.09.2014","0,9218","0,9275","0,9350","0,9200","133,84M","-1,01%"
"09.09.2014","0,9312","0,9320","0,9450","0,9234","241,15M","-0,09%"
"08.09.2014","0,9320","0,9105","0,9367","0,9041","129,93M","2,42%"
"05.09.2014","0,9100","0,9100","0,9231","0,9014","279,71M","-0,76%"
"04.09.2014","0,9170","0,9200","0,9275","0,8829","397,07M","-0,27%"
"03.09.2014","0,9195","0,8887","0,9250","0,8750","254,70M","3,28%"
"02.09.2014","0,8903","0,8971","0,9014","0,8839","104,25M","-1,14%"
"01.09.2014","0,9006","0,9089","0,9222","0,8818","149,16M","-0,42%"
"29.08.2014","0,9044","0,9114","0,9200","0,8976","101,94M","-0,62%"
"28.08.2014","0,9100","0,9127","0,9277","0,8950","236,27M","-0,30%"
"27.08.2014","0,9127","0,9000","0,9177","0,8936","154,24M","1,95%"
"26.08.2014","0,8952","0,9204","0,9263","0,8940","83,63M","-2,63%"
"25.08.2014","0,9194","0,9110","0,9340","0,9103","80,29M","1,03%"
"22.08.2014","0,9100","0,8651","0,9250","0,8651","162,69M","-1,07%"
"21.08.2014","0,9198","0,8801","0,9244","0,8801","252,62M","3,96%"
"20.08.2014","0,8848","0,8970","0,9140","0,8793","196,10M","-0,97%"
"19.08.2014","0,8935","0,8659","0,8950","0,8659","92,81M","3,43%"
"18.08.2014","0,8639","0,8448","0,8678","0,8422","79,30M","2,35%"
"15.08.2014","0,8441","0,8343","0,8450","0,8301","54,30M","1,26%"
"14.08.2014","0,8336","0,8468","0,8484","0,8330","64,45M","-1,06%"
"13.08.2014","0,8425","0,8400","0,8518","0,8363","67,28M","0,15%"
"12.08.2014","0,8412","0,8530","0,8530","0,8311","63,28M","-0,95%"
"11.08.2014","0,8493","0,8292","0,8493","0,8276","61,48M","3,45%"
"08.08.2014","0,8210","0,7974","0,8210","0,7952","101,95M","2,51%"
"07.08.2014","0,8009","0,8063","0,8288","0,7877","155,72M","-2,19%"
"06.08.2014","0,8188","0,8254","0,8376","0,8103","60,80M","-1,31%"
"05.08.2014","0,8297","0,8440","0,8440","0,8212","55,32M","-0,73%"
"04.08.2014","0,8358","0,8533","0,8580","0,8340","103,28M","-0,56%"
"01.08.2014","0,8405","0,8295","0,8740","0,8295","111,96M","0,30%"
"31.07.2014","0,8380","0,8500","0,8598","0,8330","78,37M","-0,89%"
"30.07.2014","0,8455","0,8208","0,8675","0,8150","135,52M","2,36%"
"29.07.2014","0,8260","0,7825","0,8314","0,7825","107,28M","1,15%"
"28.07.2014","0,8166","0,8296","0,8375","0,8150","84,63M","-2,52%"
"25.07.2014","0,8377","0,8292","0,8450","0,8188","95,48M","1,03%"
"24.07.2014","0,8292","0,8309","0,8362","0,8130","96,83M","-0,41%"
"23.07.2014","0,8326","0,8550","0,8583","0,8230","116,09M","-1,95%"
"22.07.2014","0,8492","0,8300","0,8538","0,8233","213,55M","4,35%"
"21.07.2014","0,8138","0,8278","0,8528","0,8119","170,09M","-1,67%"
"18.07.2014","0,8276","0,8081","0,8381","0,8005","185,90M","-0,05%"
"17.07.2014","0,8280","0,8515","0,8591","0,8114","217,98M","-4,33%"
"16.07.2014","0,8655","0,8840","0,8911","0,8614","150,06M","-2,20%"
"15.07.2014","0,8850","0,9100","0,9147","0,8830","116,86M","-2,69%"
"14.07.2014","0,9095","0,9297","0,9400","0,8985","231,86M","-3,89%"
"11.07.2014","0,9463","0,9499","0,9550","0,9308","81,12M","-0,10%"
"10.07.2014","0,9472","0,9559","0,9688","0,9332","120,73M","-0,08%"
"09.07.2014","0,9480","0,9520","0,9651","0,9409","75,04M","-0,49%"
"08.07.2014","0,9527","0,9597","0,9775","0,9507","71,65M","-1,97%"
"07.07.2014","0,9718","0,9506","0,9735","0,9490","78,28M","2,33%"
"04.07.2014","0,9497","0,9701","0,9785","0,9497","84,16M","-1,99%"
"03.07.2014","0,9690","0,9633","0,9880","0,9604","139,56M","0,55%"
"02.07.2014","0,9637","0,9489","0,9669","0,9413","90,92M","1,47%"
"01.07.2014","0,9497","0,9533","0,9600","0,9350","57,36M","-0,31%"
"30.06.2014","0,9527","0,9400","0,9551","0,9318","78,64M","0,59%"
"27.06.2014","0,9471","0,9400","0,9476","0,9231","103,16M","1,08%"
"26.06.2014","0,9370","0,9555","0,9697","0,9320","107,27M","-1,84%"
"25.06.2014","0,9546","0,9673","0,9690","0,9473","80,22M","-1,60%"
"24.06.2014","0,9701","0,9503","0,9739","0,9439","147,37M","3,42%"
"23.06.2014","0,9380","0,9500","0,9688","0,9311","136,27M","-0,91%"
"20.06.2014","0,9466","0,9749","0,9750","0,9466","221,11M","-2,91%"
"19.06.2014","0,9750","0,9632","0,9994","0,9632","240,55M","1,31%"
"18.06.2014","0,9624","0,9501","0,9669","0,9485","76,45M","1,40%"
"17.06.2014","0,9491","0,9605","0,9790","0,9429","136,22M","-1,03%"
"16.06.2014","0,9590","0,9403","0,9630","0,9285","133,37M","1,13%"
"11.06.2014","0,9483","0,9403","0,9630","0,9291","143,20M","0,88%"
"10.06.2014","0,9400","0,9390","0,9546","0,9350","88,34M","0,02%"
"09.06.2014","0,9398","0,9555","0,9677","0,9368","113,60M","-1,54%"
"06.06.2014","0,9545","0,9320","0,9586","0,9201","175,44M","2,61%"
"05.06.2014","0,9302","0,9566","0,9609","0,9273","195,53M","-2,82%"
"04.06.2014","0,9572","0,9679","0,9738","0,9544","89,39M","-1,18%"
"03.06.2014","0,9686","0,9694","0,9764","0,9515","125,05M","-0,24%"
"02.06.2014","0,9709","0,9550","0,9920","0,9521","347,32M","1,99%"
"30.05.2014","0,9520","0,9342","0,9647","0,9203","486,08M","2,01%"
"29.05.2014","0,9332","0,9350","0,9519","0,9211","225,29M","0,34%"
"28.05.2014","0,9300","0,8629","0,9440","0,8591","507,45M","7,58%"
"27.05.2014","0,8645","0,8857","0,9110","0,8631","174,06M","-2,76%"
"26.05.2014","0,8890","0,8851","0,9060","0,8769","191,17M","0,43%"
"23.05.2014","0,8852","0,8798","0,8925","0,8679","245,84M","1,37%"
"22.05.2014","0,8732","0,8900","0,8990","0,8530","309,99M","-0,76%"
"21.05.2014","0,8799","0,8285","0,8880","0,8240","597,93M","6,50%"
"20.05.2014","0,8262","0,8042","0,8289","0,7871","309,12M","3,20%"
"19.05.2014","0,8006","0,7876","0,8080","0,7867","131,94M","2,12%"
"16.05.2014","0,7840","0,7751","0,7900","0,7673","140,36M","1,19%"
"15.05.2014","0,7748","0,8031","0,8118","0,7735","205,21M","-2,54%"
"14.05.2014","0,7950","0,7775","0,7950","0,7700","137,78M","2,25%"
"13.05.2014","0,7775","0,7853","0,7982","0,7740","169,36M","-0,58%"
"12.05.2014","0,7820","0,7649","0,7890","0,7580","154,64M","2,33%"
"08.05.2014","0,7642","0,7450","0,7718","0,7429","252,55M","1,89%"
"07.05.2014","0,7500","0,7267","0,7600","0,7171","247,17M","3,26%"
"06.05.2014","0,7263","0,7100","0,7320","0,7058","222,41M","3,24%"
"05.05.2014","0,7035","0,7213","0,7399","0,6955","238,31M","-2,83%"
"02.05.2014","0,7240","0,7085","0,7840","0,7008","79,73M","-1,12%"
"30.04.2014","0,7322","0,7480","0,7540","0,7164","139,78M","-1,84%"
"29.04.2014","0,7459","0,7550","0,7599","0,7400","258,71M","0,09%"
"28.04.2014","0,7452","0,6931","0,7500","0,6761","336,34M","6,72%"
"25.04.2014","0,6983","0,7304","0,7304","0,6944","228,40M","-4,51%"
"24.04.2014","0,7313","0,7670","0,7762","0,7156","280,68M","-4,19%"
"23.04.2014","0,7633","0,7665","0,7731","0,7560","71,67M","-0,87%"
"22.04.2014","0,7700","0,7820","0,7854","0,7508","137,59M","-1,23%"
"21.04.2014","0,7796","0,7840","0,7920","0,7778","88,08M","-0,76%"
"18.04.2014","0,7856","0,8030","0,8084","0,7835","118,06M","1,02%"
"17.04.2014","0,7777","0,7751","0,7917","0,7611","249,13M","0,57%"
"16.04.2014","0,7733","0,7281","0,7750","0,7281","277,96M","6,21%"
"15.04.2014","0,7281","0,7758","0,7798","0,7260","196,63M","-6,10%"
"14.04.2014","0,7754","0,7770","0,7800","0,7658","83,48M","-1,10%"
"11.04.2014","0,7840","0,7736","0,7935","0,7736","126,95M","-1,77%"
"10.04.2014","0,7981","0,7853","0,8049","0,7800","218,41M","2,52%"
"09.04.2014","0,7785","0,7870","0,7898","0,7711","139,00M","0,59%"
"08.04.2014","0,7739","0,7665","0,7832","0,7580","193,71M","1,04%"
"07.04.2014","0,7659","0,7950","0,7989","0,7555","327,41M","-4,98%"
"04.04.2014","0,8060","0,8051","0,8135","0,7974","192,07M","0,60%"
"03.04.2014","0,8012","0,8295","0,8392","0,7970","254,01M","-2,93%"
"02.04.2014","0,8254","0,8138","0,8433","0,8050","426,01M","1,40%"
"01.04.2014","0,8140","0,8093","0,8290","0,7920","298,98M","1,72%"
"31.03.2014","0,8002","0,7800","0,8050","0,7794","219,62M","2,67%"
"28.03.2014","0,7794","0,7952","0,8124","0,7720","283,12M","-1,07%"
"27.03.2014","0,7878","0,8010","0,8085","0,7818","196,33M","-2,52%"
"26.03.2014","0,8082","0,8108","0,8200","0,8008","375,13M","0,74%"
"25.03.2014","0,8023","0,8062","0,8154","0,7813","428,89M","0,53%"
"24.03.2014","0,7981","0,7950","0,8310","0,7800","723,39M","0,33%"
"21.03.2014","0,7955","0,7805","0,7980","0,7736","500,10M","-1,02%"
"20.03.2014","0,8037","0,7845","0,8245","0,7808","717,39M","-0,51%"
"19.03.2014","0,8078","0,7531","0,8293","0,7422","1,09B","7,32%"
"18.03.2014","0,7527","0,7094","0,7572","0,6975","1,05B","7,59%"
"17.03.2014","0,6996","0,6800","0,7253","0,6707","721,20M","3,48%"
"14.03.2014","0,6761","0,6985","0,7100","0,6257","1,14B","-6,58%"
"13.03.2014","0,7237","0,8049","0,8139","0,7230","634,84M","-9,14%"
"12.03.2014","0,7965","0,8200","0,8201","0,7771","411,66M","-3,72%"
"11.03.2014","0,8273","0,8545","0,8629","0,8241","299,47M","-3,80%"
"07.03.2014","0,8600","0,8460","0,8869","0,8421","317,06M","1,03%"
"06.03.2014","0,8512","0,8727","0,9080","0,8300","522,36M","-2,37%"
"05.03.2014","0,8719","0,8723","0,8985","0,8512","392,60M","0,22%"
"04.03.2014","0,8700","0,8303","0,8880","0,8034","552,98M","6,75%"
"03.03.2014","0,8150","0,9208","0,9290","0,7888","697,04M","-16,79%"
"28.02.2014","0,9795","1,0100","1,0100","0,9400","653,02M","-2,45%"
"27.02.2014","1,0041","1,0531","1,0569","0,9617","549,53M","-4,39%"
"26.02.2014","1,0502","1,0619","1,0629","1,0452","206,91M","-0,93%"
"25.02.2014","1,0601","1,0700","1,0740","1,0430","208,18M","-0,41%"
"24.02.2014","1,0645","1,0479","1,0740","1,0312","422,78M","1,25%"
"21.02.2014","1,0514","1,0681","1,0755","1,0380","347,73M","-0,92%"
"20.02.2014","1,0612","1,0661","1,0726","1,0554","311,74M","-1,25%"
"19.02.2014","1,0746","1,1000","1,1000","1,0698","369,91M","-2,35%"
"18.02.2014","1,1005","1,1274","1,1298","1,0913","360,81M","-2,19%"
"17.02.2014","1,1251","1,1200","1,1370","1,1100","334,95M","0,74%"
"14.02.2014","1,1168","1,1250","1,1304","1,1050","394,00M","-0,07%"
"13.02.2014","1,1176","1,1371","1,1371","1,1135","234,97M","-1,71%"
"12.02.2014","1,1370","1,1500","1,1570","1,1243","374,96M","-0,39%"
"11.02.2014","1,1415","1,1368","1,1466","1,1129","416,16M","0,66%"
"10.02.2014","1,1340","1,1528","1,1640","1,1308","457,77M","-0,79%"
"07.02.2014","1,1430","1,1120","1,1497","1,1100","551,90M","3,77%"
"06.02.2014","1,1015","1,0886","1,1088","1,0815","422,44M","2,09%"
"05.02.2014","1,0790","1,0575","1,0982","1,0575","488,88M","2,19%"
"04.02.2014","1,0559","1,0429","1,0595","1,0225","357,72M","0,18%"
"03.02.2014","1,0540","1,0520","1,0694","1,0310","620,40M","0,00%"
"31.01.2014","1,0540","1,1050","1,1160","1,0530","515,54M","-4,36%"
"30.01.2014","1,1020","1,1323","1,1473","1,0780","649,17M","-2,79%"
"29.01.2014","1,1336","1,1607","1,1687","1,1300","372,88M","-0,84%"
"28.01.2014","1,1432","1,1789","1,1789","1,1330","697,20M","1,10%"
"27.01.2014","1,1308","1,1300","1,1644","1,1150","659,85M","-0,75%"
"24.01.2014","1,1393","1,1200","1,1765","1,1010","1,47B","0,97%"
"23.01.2014","1,1283","1,0500","1,1373","1,0478","1,09B","6,76%"
"22.01.2014","1,0569","1,0490","1,0730","1,0381","444,11M","0,53%"
"21.01.2014","1,0513","1,0632","1,0749","1,0340","554,07M","-0,81%"
"20.01.2014","1,0599","1,0720","1,1133","1,0451","1,31B","-0,25%"
"17.01.2014","1,0626","0,9743","1,0700","0,9703","1,01B","8,98%"
"16.01.2014","0,9750","0,9791","0,9985","0,9690","401,51M","0,53%"
"15.01.2014","0,9699","0,9500","0,9760","0,9353","245,72M","2,63%"
"14.01.2014","0,9450","0,9553","0,9553","0,9232","366,49M","-2,34%"
"13.01.2014","0,9676","0,9889","1,0038","0,8200","296,47M","-2,19%"
