,price_per_square,squares,max_floor,latitude,longitude,Nevskii prospekt,parkings_1km,rent_per_m,population,mean_distr_pps,pub_trans_1km
525,327575.0,81.27,9.0,30.288622,59.903823,4.58,42.0,146962.0,155981,249123.5042857144,39.0
526,319226.0,94.56,9.0,30.288622,59.903823,4.58,42.0,235400.0,155981,249123.5042857144,39.0
527,322735.0,54.41,9.0,30.288622,59.903823,4.58,42.0,112604.4,155981,249123.5042857144,39.0
528,276871.0,142.63,9.0,30.288622,59.903823,4.58,42.0,233620.0,155981,249123.5042857144,39.0
529,379920.0,27.19,19.0,30.184849,59.942245,15.84,15.0,67840.0,206680,261018.50256410256,5.0
530,326578.0,56.25,19.0,30.184849,59.942245,15.84,15.0,107408.0,206680,261018.50256410256,5.0
531,310880.0,116.09,19.0,30.184849,59.942245,15.84,15.0,141804.0,206680,261018.50256410256,5.0
532,440000.0,50.0,5.0,30.358134,59.932495,3.43,22.0,63801.0,200654,244764.85882352944,46.0
533,149057.0,159.0,15.0,30.359041,59.808794,7.59,19.0,300320.0,263732,214227.69361702123,8.0
534,223237.0,82.2,13.0,30.41594,59.847268,11.01,41.0,187161.8,413983,257039.7413333333,34.0
535,143625.0,80.0,6.0,30.298665,59.923581,3.24,54.0,141256.0,155981,249123.5042857144,73.0
536,293953.0,178.6,1.0,30.289467,59.95584,4.32,74.0,294423.0,115757,266189.33541666664,52.0
537,296678.0,126.4,1.0,30.289467,59.95584,4.32,74.0,264312.0,115757,266189.33541666664,52.0
538,319445.0,108.0,13.0,30.207711,60.030578,13.97,26.0,199900.0,699243,270866.037,16.0
539,120664.0,66.3,1.0,30.474753,59.873202,16.79,26.0,166522.0,547896,236967.59302325585,46.0
540,275000.0,99.2,4.0,30.359356,59.921692,3.64,44.0,275800.0,200654,244764.85882352944,57.0
541,227046.0,44.0,17.0,30.200542,59.852606,14.57,28.0,75460.0,431546,252564.08800000005,73.0
542,106618.0,54.4,1.0,30.336026,59.873261,3.38,18.0,86740.0,335221,282621.4952380953,43.0
543,141510.0,31.8,5.0,30.33149,60.037063,5.28,83.0,70210.0,541590,234626.65405405403,72.0
544,260000.0,137.5,4.0,30.267494,59.962724,6.78,27.0,188510.0,115757,266189.33541666664,36.0
545,276873.0,30.7,1.0,30.357397,59.838607,6.13,67.0,55158.0,335221,282621.4952380953,36.0
546,364952.0,82.2,16.0,30.418851,59.970303,10.37,23.0,167944.4,366971,234417.04901960783,40.0
547,188364.0,167.0,13.0,30.194928,60.03625,15.38,5.0,336000.0,699243,270866.037,0.0
548,187827.0,149.0,13.0,30.194928,60.03625,15.38,5.0,290649.8,699243,270866.037,0.0
549,231603.0,121.0,13.0,30.19579,60.036443,15.29,6.0,291440.0,699243,270866.037,0.0
550,295332.0,89.0,23.0,30.443869,59.900128,13.12,22.0,224421.0,547896,236967.59302325585,40.0
551,97318.0,41.0,8.0,30.371456,59.922201,4.96,60.0,100392.0,200654,244764.85882352944,29.0
552,298388.0,62.0,22.0,30.160765,59.861973,18.77,89.0,135200.0,431546,252564.08800000005,44.0
553,197483.0,114.0,13.0,30.194928,60.03625,15.38,5.0,280100.0,699243,270866.037,0.0
554,145455.0,55.0,1.0,30.41126,59.928217,9.35,42.0,132320.0,366971,234417.04901960783,64.0
555,197798.0,108.0,13.0,30.194928,60.03625,15.38,5.0,213200.0,699243,270866.037,0.0
556,160238.0,67.4,6.0,30.324591,59.918435,0.92,38.0,292402.4,155981,249123.5042857144,66.0
557,204973.0,103.0,13.0,30.19579,60.036443,15.29,6.0,197600.0,699243,270866.037,0.0
558,407295.0,164.5,19.0,30.203112,59.930791,13.81,20.0,206320.0,206680,261018.50256410256,7.0
559,197554.0,103.0,13.0,30.194928,60.03625,15.38,5.0,197600.0,699243,270866.037,0.0
560,206619.0,98.0,13.0,30.194928,60.03625,15.38,5.0,175400.0,699243,270866.037,0.0
561,186677.0,14.2,3.0,30.285451,59.898449,5.0,44.0,53161.8,335774,234788.32222222225,25.0
562,234616.0,13.0,9.0,30.376477,59.856176,6.94,83.0,47814.0,413983,257039.7413333333,46.0
563,123702.0,97.0,26.0,30.428607,60.033185,12.54,52.0,189684.0,536794,264184.3025,37.0
564,175000.0,79.6,14.0,30.362015,59.807106,7.84,23.0,167944.4,263732,214227.69361702123,9.0
565,398681.0,36.37,12.0,30.338083,59.880582,3.1,19.0,104528.0,335221,282621.4952380953,32.0
566,417662.0,88.5,12.0,30.326262,59.985057,2.56,86.0,226000.0,699243,270866.037,59.0
567,259575.0,47.0,6.0,30.349043,59.91683,2.61,66.0,130703.4,200654,244764.85882352944,108.0
568,209375.0,48.0,5.0,30.3253,59.91466,1.09,37.0,79587.8,155981,249123.5042857144,58.0
569,53379.0,74.0,1.0,30.307675,59.922088,2.28,57.0,130418.0,155981,249123.5042857144,66.0
570,353536.0,99.0,9.0,30.370782,59.925096,4.87,58.0,132162.0,200654,244764.85882352944,32.0
571,135000.0,191.8,6.0,30.464324,59.962093,15.32,28.0,275100.0,366971,234417.04901960783,37.0
572,150000.0,66.75,2.0,30.082621,59.724677,28.29,47.0,154000.0,431546,252564.08800000005,37.0
573,248367.0,153.0,5.0,30.306247,59.929037,2.36,40.0,323010.0,155981,249123.5042857144,70.0
574,256131.0,199.0,5.0,30.319848,59.855304,4.18,55.0,386800.0,335221,282621.4952380953,75.0
575,98033.0,152.5,1.0,30.41374,59.721193,15.29,17.0,272000.0,263732,214227.69361702123,41.0
576,225989.0,70.8,14.0,30.41594,59.847268,11.01,41.0,117244.0,413983,257039.7413333333,34.0
577,380160.0,53.3,9.0,30.145673,59.861824,20.42,46.0,182411.6,431546,252564.08800000005,45.0
578,373011.0,63.5,1.0,30.434006,59.934285,11.87,39.0,207310.4,366971,234417.04901960783,29.0
579,200000.0,37.7,4.0,30.29094,60.01074,5.51,84.0,81996.0,699243,270866.037,42.0
580,103175.0,63.0,1.0,30.370072,59.806975,8.37,31.0,196404.4,263732,214227.69361702123,16.0
581,75137.0,73.2,1.0,30.244308,60.072444,11.27,21.0,110312.0,541590,234626.65405405403,15.0
582,75461.0,81.5,1.0,30.244308,60.072444,11.27,21.0,112372.2,541590,234626.65405405403,15.0
583,132531.0,91.3,1.0,30.373172,59.935232,5.1,54.0,261160.0,200654,244764.85882352944,56.0
584,281924.0,78.0,5.0,30.306912,59.924555,2.33,45.0,94177.0,155981,249123.5042857144,71.0
585,176413.0,50.45,13.0,30.329891,60.006116,3.66,69.0,130661.4,541590,234626.65405405403,65.0
586,179348.0,92.0,1.0,30.387931,59.946626,6.77,24.0,143298.0,200654,244764.85882352944,35.0
587,240869.0,188.9,24.0,30.459545,59.897063,14.87,40.0,404595.4,547896,236967.59302325585,35.0
588,206900.0,130.7,12.0,30.229064,59.936206,10.92,55.0,250000.0,206680,261018.50256410256,50.0
589,200000.0,11.7,1.0,30.376316,59.924943,5.48,69.0,42930.0,200654,244764.85882352944,54.0
590,249541.0,76.1,4.0,30.321698,59.929096,0.7,24.0,94920.0,200654,244764.85882352944,67.0
591,265000.0,74.7,12.0,30.204962,60.033908,14.3,19.0,132863.4,699243,270866.037,10.0
592,443334.0,90.0,4.0,30.325821,59.925723,0.53,27.0,124198.0,155981,249123.5042857144,61.0
593,159947.0,187.5,23.0,30.312113,60.053813,6.24,76.0,351778.0,541590,234626.65405405403,62.0
594,110000.0,131.0,14.0,30.2374,60.06923,11.8,33.0,206848.0,541590,234626.65405405403,18.0
595,218610.0,89.2,8.0,30.287922,60.019972,6.06,68.0,259810.0,699243,270866.037,40.0
596,161000.0,126.0,12.0,30.485775,60.003943,18.08,29.0,174000.0,366971,234417.04901960783,5.0
597,175000.0,101.2,14.0,30.479038,60.008378,17.4,32.0,231227.8,366971,234417.04901960783,5.0
598,180000.0,95.2,14.0,30.485928,60.005072,18.11,30.0,175400.0,366971,234417.04901960783,5.0
599,190000.0,75.8,12.0,30.479038,60.008378,17.4,32.0,188538.8,366971,234417.04901960783,5.0
600,186000.0,15.0,6.0,30.311278,59.911475,2.16,57.0,51799.8,155981,249123.5042857144,69.0
601,103637.0,55.0,1.0,30.311278,59.911475,2.16,57.0,116700.0,155981,249123.5042857144,69.0
602,139035.0,64.66,1.0,30.425723,59.883882,11.32,21.0,190842.0,547896,236967.59302325585,19.0
603,75574.0,74.1,1.0,30.244308,60.072444,11.27,21.0,110312.0,541590,234626.65405405403,15.0
604,75597.0,150.8,1.0,30.244308,60.072444,11.27,21.0,272000.0,541590,234626.65405405403,15.0
605,76272.0,70.8,1.0,30.244308,60.072444,11.27,21.0,126520.0,541590,234626.65405405403,15.0
606,178334.0,27.0,1.0,30.275992,59.94431,5.72,50.0,60950.0,206680,261018.50256410256,51.0
607,178334.0,27.0,1.0,30.275992,59.94431,5.72,50.0,60950.0,206680,261018.50256410256,51.0
608,226974.0,152.0,13.0,30.41594,59.847268,11.01,41.0,263798.6,413983,257039.7413333333,34.0
609,275941.0,117.0,13.0,30.379523,60.017063,7.29,42.0,177276.8,536794,264184.3025,22.0
610,334000.0,72.5,25.0,30.220979,59.863007,12.28,34.0,130790.0,431546,252564.08800000005,41.0
611,334000.0,72.5,25.0,30.220979,59.863007,12.28,34.0,130790.0,431546,252564.08800000005,41.0
612,310000.0,77.0,25.0,30.220979,59.863007,12.28,34.0,130790.0,431546,252564.08800000005,41.0
613,324000.0,72.6,25.0,30.220979,59.863007,12.28,34.0,130790.0,431546,252564.08800000005,41.0
614,317000.0,73.2,25.0,30.220979,59.863007,12.28,34.0,130790.0,431546,252564.08800000005,41.0
615,298000.0,76.2,25.0,30.220979,59.863007,12.28,34.0,130790.0,431546,252564.08800000005,41.0
616,310000.0,93.5,25.0,30.220988,59.861973,12.29,35.0,161787.8,431546,252564.08800000005,42.0
617,337000.0,77.3,25.0,30.220988,59.861973,12.29,35.0,145850.0,431546,252564.08800000005,42.0
618,324000.0,75.7,25.0,30.220988,59.861973,12.29,35.0,145850.0,431546,252564.08800000005,42.0
619,334000.0,72.2,25.0,30.220988,59.861973,12.29,35.0,130790.0,431546,252564.08800000005,42.0
620,327000.0,72.8,25.0,30.220988,59.861973,12.29,35.0,130790.0,431546,252564.08800000005,42.0
621,385000.0,56.3,25.0,30.220988,59.861973,12.29,35.0,126796.0,431546,252564.08800000005,42.0
622,305000.0,94.2,25.0,30.220961,59.862483,12.29,34.0,157620.8,431546,252564.08800000005,42.0
623,332000.0,77.4,25.0,30.220961,59.862483,12.29,34.0,145850.0,431546,252564.08800000005,42.0
624,339000.0,72.4,25.0,30.220961,59.862483,12.29,34.0,130790.0,431546,252564.08800000005,42.0
625,319000.0,76.2,25.0,30.220961,59.862483,12.29,34.0,130790.0,431546,252564.08800000005,42.0
626,329000.0,72.5,25.0,30.220961,59.862483,12.29,34.0,130790.0,431546,252564.08800000005,42.0
627,380000.0,56.2,25.0,30.220961,59.862483,12.29,34.0,126796.0,431546,252564.08800000005,42.0
628,118368.0,49.0,5.0,30.382047,59.965912,6.31,30.0,86120.0,536794,264184.3025,39.0
629,264582.0,94.3,25.0,30.196985,59.994346,14.72,71.0,143609.4,699243,270866.037,40.0
630,250915.0,82.0,5.0,30.267494,59.962724,6.78,27.0,171487.4,115757,266189.33541666664,36.0
631,225000.0,40.0,6.0,30.35269,59.926381,2.87,23.0,41201.0,200654,244764.85882352944,98.0
632,194977.0,147.3,5.0,30.362284,60.043413,6.94,52.0,385300.0,541590,234626.65405405403,70.0
633,209940.0,181.0,4.0,30.297372,59.919491,3.42,55.0,410800.0,155981,249123.5042857144,70.0
634,387879.0,82.5,6.0,30.35693,59.953822,3.44,38.0,145062.0,536794,264184.3025,61.0
635,307693.0,13.0,1.0,30.32893,59.915143,1.06,38.0,42554.0,155981,249123.5042857144,37.0
636,420169.0,59.5,6.0,30.346546,59.910009,2.52,75.0,160250.0,413983,257039.7413333333,69.0
637,193515.0,95.6,10.0,30.49413,59.896973,18.69,27.0,182660.0,547896,236967.59302325585,18.0
638,242000.0,107.5,12.0,30.229064,59.936206,10.92,55.0,180020.0,206680,261018.50256410256,50.0
639,370000.0,95.8,7.0,30.304226,59.910343,2.86,65.0,326322.0,155981,249123.5042857144,60.0
640,209800.0,123.7,13.0,30.341578,59.902217,2.35,66.0,224312.0,413983,257039.7413333333,34.0
641,198100.0,121.7,13.0,30.341578,59.902217,2.35,66.0,224312.0,413983,257039.7413333333,34.0
642,211800.0,109.8,12.0,30.344551,59.902406,2.59,65.0,212680.0,413983,257039.7413333333,49.0
643,250000.0,81.1,12.0,30.229064,59.936206,10.92,55.0,176457.8,206680,261018.50256410256,50.0
644,126620.0,71.0,8.0,30.325812,59.854716,4.16,37.0,270404.4,335221,282621.4952380953,87.0
645,365610.0,41.0,8.0,30.094478,59.84273,26.12,18.0,43414.0,431546,252564.08800000005,22.0
646,90390.0,38.5,3.0,30.315679,59.959228,1.77,76.0,87800.0,115757,266189.33541666664,56.0
647,135000.0,58.9,1.0,30.376316,59.924943,5.48,69.0,148560.0,200654,244764.85882352944,54.0
648,234554.0,87.4,27.0,30.311826,60.069068,7.0,57.0,176544.0,541590,234626.65405405403,51.0
649,277050.0,61.0,8.0,30.39651,59.944292,7.71,20.0,109800.0,200654,244764.85882352944,14.0
650,76613.0,99.2,1.0,30.29138,59.918296,4.08,59.0,223082.0,155981,249123.5042857144,73.0
651,258913.0,195.8,5.0,30.318572,59.856469,4.15,56.0,379000.0,335221,282621.4952380953,74.0
652,253080.0,199.4,5.0,30.319848,59.855304,4.18,55.0,386800.0,335221,282621.4952380953,75.0
653,260083.0,170.5,5.0,30.318617,59.855927,4.18,57.0,322500.0,335221,282621.4952380953,73.0
654,287737.0,73.1,9.0,30.335083,60.011441,4.04,58.0,146256.0,541590,234626.65405405403,47.0
655,312178.0,38.4,9.0,30.335083,60.011441,4.04,58.0,77192.0,541590,234626.65405405403,47.0
656,312178.0,38.4,9.0,30.335083,60.011441,4.04,58.0,77192.0,541590,234626.65405405403,47.0
657,196019.0,126.4,2.0,30.362284,60.043413,6.94,52.0,203000.0,541590,234626.65405405403,70.0
658,193054.0,147.3,2.0,30.362284,60.043413,6.94,52.0,300400.0,541590,234626.65405405403,70.0
659,55715.0,140.0,1.0,30.353795,59.946302,3.0,29.0,168190.0,200654,244764.85882352944,85.0
660,250330.0,75.9,2.0,30.364781,60.052272,7.5,41.0,87473.0,541590,234626.65405405403,58.0
661,172992.0,72.2,1.0,30.344812,59.939825,1.96,22.0,87032.0,200654,244764.85882352944,66.0
662,190000.0,94.4,25.0,30.479038,60.008378,17.4,32.0,209821.0,366971,234417.04901960783,5.0
663,195000.0,85.2,25.0,30.479038,60.008378,17.4,32.0,143071.0,366971,234417.04901960783,5.0
664,200000.0,77.0,25.0,30.479038,60.008378,17.4,32.0,111611.0,366971,234417.04901960783,5.0
665,245455.0,55.0,4.0,30.345396,59.939167,2.02,20.0,128400.0,200654,244764.85882352944,66.0
666,321429.0,84.0,15.0,30.103587,59.843326,25.12,23.0,177600.0,431546,252564.08800000005,15.0
667,263856.0,83.0,25.0,30.452511,59.861711,14.55,25.0,111811.0,547896,236967.59302325585,22.0
668,225460.0,57.66,25.0,30.317961,60.069598,6.93,47.0,128412.0,541590,234626.65405405403,39.0
669,285000.0,100.0,19.0,30.196428,59.938491,14.55,17.0,138280.0,206680,261018.50256410256,9.0
670,294118.0,73.1,5.0,30.313326,59.936724,1.55,31.0,202965.0,200654,244764.85882352944,55.0
671,300000.0,147.0,6.0,30.302869,59.960877,3.0,43.0,324920.0,115757,266189.33541666664,78.0
672,149650.0,199.8,9.0,30.411682,59.9507,9.42,27.0,320900.0,366971,234417.04901960783,76.0
673,125261.0,47.9,1.0,30.369327,59.927346,4.7,56.0,102304.0,200654,244764.85882352944,33.0
674,423077.0,104.0,8.0,30.297219,59.960309,3.57,44.0,203840.0,115757,266189.33541666664,65.0
675,280822.0,29.2,5.0,30.357586,59.930962,3.38,23.0,131504.0,200654,244764.85882352944,57.0
676,317110.0,135.6,25.0,30.24624,60.009593,9.67,100.0,242815.0,699243,270866.037,72.0
677,149823.0,196.9,1.0,30.301675,59.959138,3.09,39.0,392900.0,115757,266189.33541666664,76.0
678,188525.0,61.0,18.0,30.244308,60.072444,11.27,21.0,138376.0,541590,234626.65405405403,15.0
679,250000.0,91.6,25.0,30.207702,60.004708,13.66,106.0,251580.0,699243,270866.037,37.0
680,70284.0,81.1,5.0,30.30755,59.958224,2.48,42.0,115936.0,115757,266189.33541666664,76.0
681,257226.0,34.6,18.0,30.421196,59.890681,10.74,34.0,94620.0,547896,236967.59302325585,29.0
682,308089.0,13.6,5.0,30.411206,59.871997,9.97,31.0,46600.0,413983,257039.7413333333,14.0
683,226959.0,152.01,13.0,30.41594,59.847268,11.01,41.0,263798.6,413983,257039.7413333333,34.0
684,219299.0,57.0,25.0,30.317961,60.069598,6.93,47.0,128412.0,541590,234626.65405405403,39.0
685,230355.0,129.8,13.0,30.41594,59.847268,11.01,41.0,188448.0,413983,257039.7413333333,34.0
686,230355.0,129.8,13.0,30.41594,59.847268,11.01,41.0,188448.0,413983,257039.7413333333,34.0
687,164788.0,115.3,1.0,30.358852,59.943012,3.53,34.0,192492.2,200654,244764.85882352944,56.0
688,229389.0,150.4,13.0,30.41594,59.847268,11.01,41.0,294918.6,413983,257039.7413333333,34.0
689,292858.0,70.0,26.0,30.407065,59.858381,9.84,45.0,150580.0,413983,257039.7413333333,34.0
690,107273.0,110.0,5.0,30.428894,59.716433,16.71,13.0,240700.0,263732,214227.69361702123,21.0
691,227774.0,136.1,10.0,30.264044,59.949474,7.06,38.0,220320.0,206680,261018.50256410256,57.0
692,378482.0,79.0,4.0,30.287562,59.985512,5.07,40.0,110494.0,699243,270866.037,28.0
693,215405.0,153.2,18.0,30.159633,59.865325,18.88,86.0,254465.0,431546,252564.08800000005,40.0
694,175000.0,78.3,14.0,30.359041,59.808794,7.59,19.0,143944.4,263732,214227.69361702123,8.0
695,361011.0,27.7,1.0,30.319722,59.87131,3.39,77.0,65800.0,335221,282621.4952380953,77.0
696,270000.0,113.45,11.0,30.378714,60.018349,7.26,41.0,176054.8,536794,264184.3025,21.0
697,270000.0,72.82,11.0,30.378714,60.018349,7.26,41.0,168800.0,536794,264184.3025,21.0
698,294500.0,115.3,4.0,30.109642,59.83328,24.52,31.0,155402.8,431546,252564.08800000005,12.0
699,295367.0,51.8,16.0,30.40552,59.84819,9.95,55.0,105000.0,413983,257039.7413333333,43.0
700,275500.0,120.4,4.0,30.109642,59.83328,24.52,31.0,148202.8,431546,252564.08800000005,12.0
701,175582.0,43.0,1.0,30.349249,59.917493,2.62,62.0,121292.0,200654,244764.85882352944,109.0
702,199500.0,118.7,4.0,30.109642,59.83328,24.52,31.0,148202.8,431546,252564.08800000005,12.0
703,339081.0,87.0,24.0,30.344947,59.906359,2.49,71.0,165688.0,413983,257039.7413333333,58.0
704,333206.0,197.0,3.0,30.245566,59.963066,9.18,40.0,370584.8,115757,266189.33541666664,24.0
705,327670.0,170.0,3.0,30.245566,59.963066,9.18,40.0,262999.8,115757,266189.33541666664,24.0
706,260477.0,105.0,8.0,30.248189,59.936846,8.79,49.0,200440.0,206680,261018.50256410256,54.0
707,277882.0,107.6,1.0,30.349869,59.928541,2.54,27.0,245398.4,200654,244764.85882352944,93.0
708,177261.0,193.5,14.0,30.359041,59.808794,7.59,19.0,348834.0,263732,214227.69361702123,8.0
709,256199.0,121.0,24.0,30.316856,59.855877,4.22,71.0,209600.0,335221,282621.4952380953,68.0
710,321128.0,94.0,9.0,30.288622,59.903823,4.58,42.0,235400.0,155981,249123.5042857144,39.0
711,292422.0,97.0,13.0,30.379523,60.017063,7.29,42.0,211940.0,536794,264184.3025,22.0
712,210284.0,148.0,16.0,30.258906,60.070796,10.0,12.0,280849.8,541590,234626.65405405403,12.0
713,135000.0,179.0,27.0,30.317961,60.069598,6.93,47.0,432700.0,541590,234626.65405405403,39.0
714,160000.0,149.79,2.0,30.084013,59.724491,28.15,48.0,310998.6,431546,252564.08800000005,36.0
715,161917.0,79.3,1.0,30.275992,59.94431,5.72,50.0,169162.0,206680,261018.50256410256,51.0
716,340000.0,150.0,2.0,30.257136,60.028474,8.98,70.0,288253.4,699243,270866.037,42.0
717,170000.0,55.24,2.0,30.084013,59.724491,28.15,48.0,173000.0,431546,252564.08800000005,36.0
718,170000.0,97.5,2.0,30.084013,59.724491,28.15,48.0,202884.8,431546,252564.08800000005,36.0
719,170000.0,47.65,2.0,30.084013,59.724491,28.15,48.0,182411.6,431546,252564.08800000005,36.0
720,170000.0,33.27,2.0,30.084013,59.724491,28.15,48.0,84250.0,431546,252564.08800000005,36.0
721,150000.0,66.75,2.0,30.084013,59.724491,28.15,48.0,154000.0,431546,252564.08800000005,36.0
722,235000.0,82.99,5.0,30.387724,60.026051,8.34,50.0,207900.0,536794,264184.3025,57.0
723,205000.0,101.49,5.0,30.387724,60.026051,8.34,50.0,200000.0,536794,264184.3025,57.0
724,190000.0,37.28,5.0,30.387724,60.026051,8.34,50.0,77720.0,536794,264184.3025,57.0
725,260000.0,12.84,5.0,30.387724,60.026051,8.34,50.0,54999.8,536794,264184.3025,57.0
726,350000.0,97.36,5.0,30.387724,60.026051,8.34,50.0,175800.0,536794,264184.3025,57.0
727,330000.0,128.09,5.0,30.387724,60.026051,8.34,50.0,225000.0,536794,264184.3025,57.0
728,350000.0,101.3,5.0,30.387724,60.026051,8.34,50.0,200000.0,536794,264184.3025,57.0
729,350000.0,101.58,5.0,30.387724,60.026051,8.34,50.0,200000.0,536794,264184.3025,57.0
730,350000.0,67.46,5.0,30.387724,60.026051,8.34,50.0,114303.0,536794,264184.3025,57.0
731,350000.0,96.43,5.0,30.387724,60.026051,8.34,50.0,175800.0,536794,264184.3025,57.0
732,187500.0,80.0,1.0,30.290868,59.940005,4.06,76.0,140477.0,206680,261018.50256410256,53.0
733,204997.0,187.92,5.0,30.387724,60.026051,8.34,50.0,299200.0,536794,264184.3025,57.0
734,210000.0,95.55,5.0,30.387724,60.026051,8.34,50.0,251799.0,536794,264184.3025,57.0
735,220000.0,183.9,5.0,30.387724,60.026051,8.34,50.0,319200.0,536794,264184.3025,57.0
736,320225.0,128.0,5.0,30.387724,60.026051,8.34,50.0,203000.0,536794,264184.3025,57.0
737,280514.0,109.0,13.0,30.379523,60.017063,7.29,42.0,151656.8,536794,264184.3025,22.0
738,136207.0,58.0,1.0,30.32495,59.917213,0.97,38.0,167022.4,155981,249123.5042857144,64.0
739,234694.0,49.0,6.0,30.345863,59.925146,2.14,59.0,108804.0,200654,244764.85882352944,99.0
740,197369.0,30.4,5.0,30.442773,59.885616,13.15,17.0,87336.0,547896,236967.59302325585,47.0
741,213376.0,31.4,5.0,30.442773,59.885616,13.15,17.0,87336.0,547896,236967.59302325585,47.0
742,225288.0,43.5,5.0,30.442773,59.885616,13.15,17.0,46062.0,547896,236967.59302325585,47.0
743,225000.0,60.4,5.0,30.442773,59.885616,13.15,17.0,156580.8,547896,236967.59302325585,47.0
744,225000.0,58.9,5.0,30.442773,59.885616,13.15,17.0,146378.8,547896,236967.59302325585,47.0
745,134316.0,57.7,1.0,30.32495,59.917213,0.97,38.0,167022.4,155981,249123.5042857144,64.0
746,144231.0,124.8,1.0,30.278363,59.915269,5.53,28.0,260491.8,155981,249123.5042857144,65.0
747,261146.0,143.0,13.0,30.379523,60.017063,7.29,42.0,250920.0,536794,264184.3025,22.0
748,260327.0,167.0,13.0,30.379523,60.017063,7.29,42.0,240900.0,536794,264184.3025,22.0
749,80646.0,49.6,1.0,30.356822,59.94417,3.32,34.0,118120.0,200654,244764.85882352944,82.0
750,65385.0,130.0,1.0,30.334275,59.851896,4.4,50.0,210000.0,335221,282621.4952380953,72.0
751,228125.0,96.0,1.0,30.307235,59.928952,2.25,39.0,191800.0,155981,249123.5042857144,69.0
752,447848.0,83.0,11.0,30.322264,59.981276,2.42,115.0,230640.0,699243,270866.037,35.0
753,295274.0,108.0,26.0,30.451577,59.899004,13.98,34.0,141540.0,547896,236967.59302325585,25.0
754,135000.0,124.0,27.0,30.317961,60.069598,6.93,47.0,221400.0,541590,234626.65405405403,39.0
755,194806.0,77.0,25.0,30.312392,60.06927,7.0,58.0,193620.0,541590,234626.65405405403,48.0
756,133827.0,148.7,4.0,30.263056,59.942913,7.15,36.0,286210.0,206680,261018.50256410256,69.0
757,129470.0,81.1,4.0,30.263056,59.942913,7.15,36.0,164903.0,206680,261018.50256410256,69.0
758,166474.0,86.2,1.0,30.346276,59.932374,2.12,31.0,141431.0,200654,244764.85882352944,77.0
759,100592.0,84.5,1.0,30.297354,59.856795,5.15,39.0,115662.0,335221,282621.4952380953,31.0
760,322223.0,90.0,5.0,30.363694,59.930872,4.06,38.0,168600.0,200654,244764.85882352944,44.0
761,166280.0,86.0,5.0,30.268482,59.937675,6.54,27.0,146543.0,206680,261018.50256410256,44.0
762,399275.0,55.1,7.0,30.296402,59.952123,3.53,52.0,113920.0,115757,266189.33541666664,55.0
763,333334.0,48.0,3.0,30.359679,59.918526,3.71,46.0,65355.8,200654,244764.85882352944,57.0
764,321051.0,97.3,9.0,30.31082,59.904775,2.4,54.0,129800.0,155981,249123.5042857144,51.0
765,200804.0,149.4,3.0,30.378984,59.858367,7.1,90.0,248315.0,413983,257039.7413333333,57.0
766,315608.0,104.0,11.0,30.306768,59.903927,2.78,54.0,162851.2,155981,249123.5042857144,35.0
767,360000.0,200.0,5.0,30.345773,59.924984,2.13,60.0,379000.0,200654,244764.85882352944,98.0
768,356399.0,197.7,7.0,30.319803,59.857143,4.09,53.0,386800.0,335221,282621.4952380953,81.0
769,107759.0,69.6,4.0,30.318572,59.915183,1.42,41.0,138115.0,155981,249123.5042857144,65.0
770,286597.0,113.4,2.0,30.382685,59.851973,7.64,75.0,260760.0,413983,257039.7413333333,54.0
771,319489.0,156.5,4.0,30.296653,59.918404,3.51,54.0,237200.0,155981,249123.5042857144,70.0
772,425274.0,82.3,25.0,30.426684,59.902826,11.2,28.0,125811.0,547896,236967.59302325585,41.0
773,155218.0,151.4,4.0,30.307675,59.922088,2.28,57.0,291200.0,155981,249123.5042857144,66.0
774,266394.0,12.2,18.0,30.199994,59.860161,14.55,27.0,54240.0,431546,252564.08800000005,66.0
775,263719.0,187.7,6.0,30.277789,59.905073,5.7,41.0,310200.0,155981,249123.5042857144,71.0
776,182197.0,120.2,1.0,30.359104,59.921295,3.62,44.0,176920.4,200654,244764.85882352944,61.0
777,236312.0,34.7,3.0,30.337787,59.946946,1.31,21.0,124208.0,200654,244764.85882352944,53.0
778,55334.0,150.0,1.0,30.383466,59.991187,6.94,82.0,200000.0,536794,264184.3025,21.0
779,276882.0,186.0,17.0,30.173755,59.832593,17.64,47.0,372100.0,431546,252564.08800000005,58.0
780,184211.0,190.0,6.0,30.262346,59.872511,7.83,24.0,286970.0,335774,234788.32222222225,94.0
781,263637.0,110.0,5.0,30.244138,59.932392,9.25,44.0,174978.0,206680,261018.50256410256,57.0
782,380000.0,100.0,9.0,30.370782,59.925096,4.87,58.0,134382.0,200654,244764.85882352944,32.0
783,350000.0,76.4,6.0,30.305546,59.907532,2.8,59.0,140256.0,155981,249123.5042857144,57.0
784,206312.0,162.0,4.0,30.368985,59.751533,10.88,72.0,232200.0,263732,214227.69361702123,8.0
785,206349.0,185.0,4.0,30.368985,59.751533,10.88,72.0,273424.0,263732,214227.69361702123,8.0
786,173800.0,50.0,3.0,30.350588,59.922341,2.68,48.0,80515.8,200654,244764.85882352944,108.0
787,361112.0,180.0,2.0,30.371384,59.936178,4.9,51.0,335200.0,200654,244764.85882352944,44.0
788,123810.0,63.0,1.0,30.350444,59.838055,5.74,69.0,156560.0,335221,282621.4952380953,47.0
