,price_per_square,squares,max_floor,latitude,longitude,Nevskii prospekt,parkings_1km,rent_per_m,Primorsky,Tsentralny,Kalininsky,Krasnogvardeysky,Admiralteysky,Vyborgsky,Frunzensky,Nevsky,Petrogradsky,Vasileostrovsky,Krasnoselsky,Moskovsky,population,mean_distr_price_per_square
587,216366.0,127.1,18.0,30.365814,59.988185,5.13,61.0,289800.0,0,0,1,0,0,0,0,0,0,0,0,0,536794,273406.70454545453
588,357085.0,127.6,1.0,30.310128,59.987226,3.25,84.0,139594.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
589,226485.0,128.0,5.0,30.357137,59.918201,3.44,32.0,159202.0,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
590,320225.0,128.0,5.0,30.387724,60.026051,8.34,50.0,159202.0,0,0,1,0,0,0,0,0,0,0,0,0,536794,273406.70454545453
591,404510.0,128.0,10.0,30.370387,59.940776,4.8,31.0,257948.0,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
592,330000.0,128.09,5.0,30.387724,60.026051,8.34,50.0,159202.0,0,0,1,0,0,0,0,0,0,0,0,0,536794,273406.70454545453
593,301457.0,128.1,1.0,30.245728,59.962048,9.16,41.0,145802.0,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
594,225000.0,128.32,5.0,30.308322,59.754121,9.41,12.0,159202.0,0,0,0,0,0,0,0,0,0,0,0,1,335221,314777.01785714284
595,370063.0,128.6,6.0,30.30552,59.906639,2.82,58.0,228000.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
596,340016.0,128.7,6.0,30.30552,59.906639,2.82,58.0,228000.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
597,231783.0,129.0,13.0,30.41594,59.847268,11.01,41.0,242834.0,0,0,0,0,0,0,1,0,0,0,0,0,413983,242403.375
598,178019.0,129.2,1.0,30.341578,59.923369,1.71,79.0,222600.0,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
599,230355.0,129.8,13.0,30.41594,59.847268,11.01,41.0,242834.0,0,0,0,0,0,0,1,0,0,0,0,0,413983,242403.375
600,230355.0,129.8,13.0,30.41594,59.847268,11.01,41.0,242834.0,0,0,0,0,0,0,1,0,0,0,0,0,413983,242403.375
601,65385.0,130.0,1.0,30.334275,59.851896,4.4,50.0,217100.0,0,0,0,0,0,0,0,0,0,0,0,1,335221,314777.01785714284
602,262998.0,130.1,26.0,30.363012,60.044469,7.04,52.0,263416.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
603,301457.0,130.4,1.0,30.245728,59.962048,9.16,41.0,217100.0,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
604,82823.0,130.4,1.0,30.48715,59.964341,17.86,25.0,217100.0,0,0,0,1,0,0,0,0,0,0,0,0,366971,228121.51162790696
605,206900.0,130.7,12.0,30.229064,59.936206,10.92,55.0,249046.0,0,0,0,0,0,0,0,0,0,1,0,0,206680,277233.406779661
606,110000.0,131.0,14.0,30.2374,60.06923,11.8,33.0,253046.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
607,311480.0,131.63,2.0,30.082621,59.724677,28.29,47.0,220500.0,0,0,0,0,0,0,0,0,0,0,1,0,431546,260245.32727272727
608,383191.0,131.71,19.0,30.184849,59.942245,15.84,15.0,250600.0,0,0,0,0,0,0,0,0,0,1,0,0,206680,277233.406779661
609,383191.0,131.71,19.0,30.184849,59.942245,15.84,15.0,250600.0,0,0,0,0,0,0,0,0,0,1,0,0,206680,277233.406779661
610,331819.0,132.0,5.0,30.322066,59.926805,0.73,30.0,198998.4,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
611,174007.0,132.7,15.0,30.255618,60.06975,10.24,10.0,223046.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
612,235000.0,133.3,10.0,30.336574,59.988469,2.95,66.0,179746.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
613,420075.0,133.7,25.0,30.304289,60.000857,4.17,65.0,324772.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
614,184105.0,134.0,12.0,30.30755,59.897952,2.9,54.0,179746.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
615,88815.0,135.0,1.0,30.21664,59.958814,12.35,82.0,173000.0,0,0,0,0,0,0,0,0,0,1,0,0,206680,277233.406779661
616,317110.0,135.6,25.0,30.24624,60.009593,9.67,100.0,286846.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
617,420000.0,136.1,7.0,30.325013,59.858073,3.99,41.0,202260.0,0,0,0,0,0,0,0,0,0,0,0,1,335221,314777.01785714284
618,227774.0,136.1,10.0,30.264044,59.949474,7.06,38.0,215060.0,0,0,0,0,0,0,0,0,0,1,0,0,206680,277233.406779661
619,290074.0,136.46,17.0,30.303211,59.999147,4.18,65.0,297012.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
620,246563.0,136.46,18.0,30.303382,59.997644,4.11,61.0,294800.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
621,167884.0,137.0,1.0,30.349959,59.929182,2.54,27.0,184190.0,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
622,135000.0,137.0,2.0,30.084013,59.724491,28.15,48.0,207544.0,0,0,0,0,0,0,0,0,0,0,1,0,431546,260245.32727272727
623,135000.0,137.0,2.0,30.084013,59.724491,28.15,48.0,207544.0,0,0,0,0,0,0,0,0,0,0,1,0,431546,260245.32727272727
624,235344.0,137.0,16.0,30.334391,59.987753,2.83,71.0,280600.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
625,235000.0,137.2,17.0,30.334391,59.987753,2.83,71.0,318649.8,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
626,260000.0,137.5,4.0,30.267494,59.962724,6.78,27.0,247544.0,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
627,360000.0,137.87,9.0,30.307568,59.985804,3.36,61.0,384120.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
628,97754.0,138.0,1.0,30.361503,59.946211,3.85,40.0,217990.0,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
629,368623.0,139.8,1.0,30.310128,59.987226,3.25,84.0,233800.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
630,55715.0,140.0,1.0,30.353795,59.946302,3.0,29.0,233800.0,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
631,266525.0,140.7,9.0,30.262823,60.110679,11.08,6.0,412000.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
632,212766.0,141.0,22.0,30.153722,59.853442,19.6,91.0,237540.0,0,0,0,0,0,0,0,0,0,0,1,0,431546,260245.32727272727
633,212766.0,141.0,26.0,30.153722,59.853442,19.6,91.0,272540.0,0,0,0,0,0,0,0,0,0,0,1,0,431546,260245.32727272727
635,276871.0,142.63,9.0,30.288622,59.903823,4.58,42.0,407680.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
636,237763.0,143.0,2.0,30.364781,60.052272,7.5,41.0,239800.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
637,250000.0,143.0,4.0,30.430933,59.925335,11.54,27.0,322005.0,0,0,0,1,0,0,0,0,0,0,0,0,366971,228121.51162790696
638,261146.0,143.0,13.0,30.379523,60.017063,7.29,42.0,362664.8,0,0,1,0,0,0,0,0,0,0,0,0,536794,273406.70454545453
639,107816.0,143.3,15.0,30.235388,60.069036,11.97,33.0,362664.8,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
640,250640.0,143.63,18.0,30.303382,59.997644,4.11,61.0,277664.8,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
641,246700.0,143.9,6.0,30.326998,59.956444,1.08,33.0,454005.0,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
642,229167.0,144.0,8.0,30.327079,59.961854,1.36,38.0,473005.0,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
643,420070.0,144.6,25.0,30.304289,60.000857,4.17,65.0,216678.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
644,332414.0,145.0,5.0,30.322066,59.926805,0.73,30.0,449005.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
645,254997.0,145.1,5.0,30.316138,59.911854,1.73,55.0,449005.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
646,350000.0,145.3,21.0,30.306849,59.998058,3.9,62.0,249449.8,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
647,74075.0,145.8,8.0,30.25551,59.937269,7.98,48.0,473005.0,0,0,0,0,0,0,0,0,0,1,0,0,206680,277233.406779661
648,165000.0,145.8,9.0,30.157064,59.840438,19.34,87.0,473005.0,0,0,0,0,0,0,0,0,0,0,1,0,431546,260245.32727272727
649,297946.0,146.0,14.0,30.41594,59.847268,11.01,41.0,237322.2,0,0,0,0,0,0,1,0,0,0,0,0,413983,242403.375
650,300000.0,147.0,6.0,30.302869,59.960877,3.0,43.0,473005.0,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
651,234967.0,147.0,10.0,30.276378,60.057011,8.21,29.0,369820.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
652,193054.0,147.3,2.0,30.362284,60.043413,6.94,52.0,265253.4,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
653,194977.0,147.3,5.0,30.362284,60.043413,6.94,52.0,441885.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
654,350000.0,147.9,8.0,30.333816,59.918467,1.14,54.0,492000.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
655,210284.0,148.0,16.0,30.258906,60.070796,10.0,12.0,254507.2,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
656,133827.0,148.7,4.0,30.263056,59.942913,7.15,36.0,410000.0,0,0,0,0,0,0,0,0,0,1,0,0,206680,277233.406779661
657,300000.0,148.8,11.0,30.331741,59.977012,2.21,75.0,361500.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
658,187827.0,149.0,13.0,30.194928,60.03625,15.38,5.0,360207.2,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
659,200804.0,149.4,3.0,30.378984,59.858367,7.1,90.0,385000.0,0,0,0,0,0,0,1,0,0,0,0,0,413983,242403.375
660,160000.0,149.79,2.0,30.084013,59.724491,28.15,48.0,287253.4,0,0,0,0,0,0,0,0,0,0,1,0,431546,260245.32727272727
661,159883.0,149.9,2.0,30.082621,59.724677,28.29,47.0,287253.4,0,0,0,0,0,0,0,0,0,0,1,0,431546,260245.32727272727
662,55334.0,150.0,1.0,30.383466,59.991187,6.94,82.0,269653.4,0,0,1,0,0,0,0,0,0,0,0,0,536794,273406.70454545453
663,340000.0,150.0,2.0,30.257136,60.028474,8.98,70.0,287253.4,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
664,229389.0,150.4,13.0,30.41594,59.847268,11.01,41.0,342207.2,0,0,0,0,0,0,1,0,0,0,0,0,413983,242403.375
665,346402.0,150.6,3.0,30.316165,59.92832,1.29,32.0,385000.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
666,280000.0,150.6,3.0,30.316165,59.92832,1.29,32.0,385000.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
667,75597.0,150.8,1.0,30.244308,60.072444,11.27,21.0,269653.4,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
668,135431.0,151.0,1.0,30.358493,59.918151,3.59,36.0,195400.0,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
669,209431.0,151.1,1.0,30.333556,59.984922,2.66,69.0,195400.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
671,125579.0,151.3,1.0,30.319309,59.931265,0.91,18.0,195400.0,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
672,155218.0,151.4,4.0,30.307675,59.922088,2.28,57.0,438090.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
673,310000.0,151.93,9.0,30.307568,59.985804,3.36,61.0,319600.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
674,263158.0,152.0,1.0,30.303399,59.9201,2.77,65.0,195400.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
675,226974.0,152.0,13.0,30.41594,59.847268,11.01,41.0,360700.0,0,0,0,0,0,0,1,0,0,0,0,0,413983,242403.375
676,176974.0,152.0,16.0,30.3223,60.029413,4.85,89.0,273507.2,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
677,226959.0,152.01,13.0,30.41594,59.847268,11.01,41.0,360700.0,0,0,0,0,0,0,1,0,0,0,0,0,413983,242403.375
678,75509.0,152.3,7.0,30.413299,59.958809,9.65,26.0,317690.0,0,0,0,1,0,0,0,0,0,0,0,0,366971,228121.51162790696
680,156863.0,153.0,1.0,30.289188,60.003637,5.42,70.0,195400.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
681,248367.0,153.0,5.0,30.306247,59.929037,2.36,40.0,326088.6,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
682,215405.0,153.2,18.0,30.159633,59.865325,18.88,86.0,275850.0,0,0,0,0,0,0,0,0,0,0,1,0,431546,260245.32727272727
683,377114.0,153.8,1.0,30.362374,59.937121,3.9,32.0,232400.0,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
684,250000.0,154.5,12.0,30.205959,60.029508,14.14,28.0,319900.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
686,251613.0,155.0,26.0,30.380852,59.924001,5.99,65.0,161650.0,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
687,261430.0,155.3,3.0,30.328489,59.999597,3.31,77.0,319998.6,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
688,225371.0,155.3,17.0,30.311143,60.014832,4.41,53.0,233850.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
689,124200.0,156.2,1.0,30.398801,59.844981,9.38,42.0,339600.0,0,0,0,0,0,0,1,0,0,0,0,0,413983,242403.375
690,287540.0,156.5,1.0,30.296473,59.918647,3.53,55.0,339600.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
691,319489.0,156.5,4.0,30.296653,59.918404,3.51,54.0,405998.6,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
692,223500.0,156.6,16.0,30.409338,60.006125,9.93,33.0,201200.0,0,0,1,0,0,0,0,0,0,0,0,0,536794,273406.70454545453
693,178344.0,157.0,4.0,30.345854,59.917209,2.28,74.0,325998.6,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
694,315287.0,157.0,5.0,30.369551,59.931693,4.71,58.0,325998.6,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
695,189809.0,157.0,19.0,30.236304,60.034915,11.13,83.0,197970.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
696,174937.0,157.2,3.0,30.361889,59.900006,4.29,31.0,405998.6,0,0,0,0,0,0,1,0,0,0,0,0,413983,242403.375
697,139594.0,157.6,2.0,30.345432,59.973577,2.84,58.0,360000.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
699,72464.0,158.7,1.0,30.284526,59.920082,4.81,50.0,360000.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
701,120000.0,159.2,1.0,30.418779,59.87924,10.65,21.0,381760.0,0,0,0,0,0,0,0,1,0,0,0,0,547896,229456.3777777778
702,292241.0,159.8,25.0,30.330511,60.028928,4.85,65.0,231958.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
703,168750.0,160.0,20.0,30.433565,59.935205,11.82,38.0,232958.0,0,0,0,1,0,0,0,0,0,0,0,0,366971,228121.51162790696
704,168225.0,160.5,12.0,30.433565,59.935205,11.82,38.0,214950.0,0,0,0,1,0,0,0,0,0,0,0,0,366971,228121.51162790696
705,168225.0,160.5,13.0,30.433565,59.935205,11.82,38.0,214950.0,0,0,0,1,0,0,0,0,0,0,0,0,366971,228121.51162790696
707,237038.0,162.0,5.0,30.306553,59.970736,2.91,58.0,312896.8,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
708,115433.0,162.0,6.0,30.456149,59.865862,14.88,24.0,312896.8,0,0,0,0,0,0,0,1,0,0,0,0,547896,229456.3777777778
710,293399.0,163.6,12.0,30.327582,60.033499,5.06,97.0,266950.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
711,231708.0,164.0,1.0,30.41126,59.928217,9.35,42.0,265000.0,0,0,0,1,0,0,0,0,0,0,0,0,366971,228121.51162790696
712,134147.0,164.0,5.0,30.442773,59.885616,13.15,17.0,272100.0,0,0,0,0,0,0,0,1,0,0,0,0,547896,229456.3777777778
713,407295.0,164.5,19.0,30.203112,59.930791,13.81,20.0,228308.0,0,0,0,0,0,0,0,0,0,1,0,0,206680,277233.406779661
714,151516.0,165.0,4.0,30.314521,59.914434,1.78,57.0,271600.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
715,333313.0,165.1,1.0,30.245728,59.962048,9.16,41.0,207800.0,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
716,250000.0,165.45,10.0,30.341533,59.966953,2.29,56.0,318800.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
717,362319.0,165.6,11.0,30.329451,59.985462,2.6,84.0,318800.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
718,57126.0,166.3,1.0,30.22883,59.960179,11.01,75.0,184800.0,0,0,0,0,0,0,0,0,0,1,0,0,206680,277233.406779661
719,188364.0,167.0,13.0,30.194928,60.03625,15.38,5.0,257400.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
720,260327.0,167.0,13.0,30.379523,60.017063,7.29,42.0,257400.0,0,0,1,0,0,0,0,0,0,0,0,0,536794,273406.70454545453
721,200000.0,168.0,1.0,30.345764,59.908561,2.49,76.0,300800.0,0,0,0,0,0,0,1,0,0,0,0,0,413983,242403.375
722,245834.0,168.0,17.0,30.481796,60.007636,17.69,32.0,285720.0,0,0,0,1,0,0,0,0,0,0,0,0,366971,228121.51162790696
723,301457.0,170.0,1.0,30.245728,59.962048,9.16,41.0,298800.0,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
724,327670.0,170.0,3.0,30.245566,59.963066,9.18,40.0,452399.8,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
725,352942.0,170.0,5.0,30.361134,59.940785,3.78,27.0,477259.8,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
726,305703.0,170.1,14.0,30.31329,59.866468,3.84,84.0,312900.0,0,0,0,0,0,0,0,0,0,0,0,1,335221,314777.01785714284
727,260083.0,170.5,5.0,30.318617,59.855927,4.18,57.0,477259.8,0,0,0,0,0,0,0,0,0,0,0,1,335221,314777.01785714284
728,172675.0,172.0,1.0,30.330996,59.957079,1.19,24.0,373952.0,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
729,393024.0,172.0,5.0,30.340563,59.925628,1.56,70.0,477259.8,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
730,114886.0,174.0,4.0,30.288838,59.985034,4.93,48.0,367212.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
731,171429.0,175.0,10.0,30.469974,59.911101,15.93,35.0,316476.0,0,0,0,0,0,0,0,1,0,0,0,0,547896,229456.3777777778
732,293953.0,178.6,1.0,30.289467,59.95584,4.32,74.0,274000.0,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
733,111174.0,179.0,1.0,30.343132,60.036488,5.57,59.0,274000.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
734,135000.0,179.0,27.0,30.317961,60.069598,6.93,47.0,417427.4,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
735,267858.0,179.2,5.0,30.373612,59.936589,5.15,42.0,310423.0,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
736,288889.0,180.0,2.0,30.257136,60.028474,8.98,70.0,274000.0,1,0,0,0,0,0,0,0,0,0,0,0,699243,289144.3595505618
737,361112.0,180.0,2.0,30.371384,59.936178,4.9,51.0,274000.0,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
738,301457.0,180.5,1.0,30.245728,59.962048,9.16,41.0,274000.0,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
739,209940.0,181.0,4.0,30.297372,59.919491,3.42,55.0,300423.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
740,212556.0,181.6,16.0,30.273171,59.963539,6.17,37.0,375895.4,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
741,164377.0,181.9,5.0,30.349348,59.924488,2.52,46.0,334423.0,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
742,247253.0,182.0,9.0,30.173844,59.82921,17.67,38.0,481675.0,0,0,0,0,0,0,0,0,0,0,1,0,431546,260245.32727272727
743,179311.0,182.7,3.0,30.333466,60.039436,5.44,79.0,250424.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
744,245902.0,183.0,1.0,30.31108,59.870849,3.74,77.0,274000.0,0,0,0,0,0,0,0,0,0,0,0,1,335221,314777.01785714284
745,220000.0,183.9,5.0,30.387724,60.026051,8.34,50.0,456275.0,0,0,1,0,0,0,0,0,0,0,0,0,536794,273406.70454545453
746,173630.0,184.3,12.0,30.49413,59.896973,18.69,27.0,396095.4,0,0,0,0,0,0,0,1,0,0,0,0,547896,229456.3777777778
748,432433.0,185.0,6.0,30.315913,59.851562,4.46,66.0,475475.0,0,0,0,0,0,0,0,0,0,0,0,1,335221,314777.01785714284
750,129033.0,186.0,5.0,30.304424,59.919982,2.66,66.0,386600.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
751,276882.0,186.0,17.0,30.173755,59.832593,17.64,47.0,368995.4,0,0,0,0,0,0,0,0,0,0,1,0,431546,260245.32727272727
753,402577.0,186.3,22.0,30.313955,59.851598,4.52,76.0,470095.4,0,0,0,0,0,0,0,0,0,0,0,1,335221,314777.01785714284
754,402577.0,186.3,26.0,30.310523,59.874359,3.61,66.0,470095.4,0,0,0,0,0,0,0,0,0,0,0,1,335221,314777.01785714284
755,213904.0,187.0,4.0,30.322255,60.014652,4.1,70.0,377250.0,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
756,298667.0,187.5,1.0,30.362949,59.931824,3.97,40.0,249250.0,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
758,159947.0,187.5,23.0,30.312113,60.053813,6.24,76.0,470095.4,0,0,0,0,0,1,0,0,0,0,0,0,541590,213930.27160493826
759,263719.0,187.7,6.0,30.277789,59.905073,5.7,41.0,376600.0,0,0,0,0,1,0,0,0,0,0,0,0,155981,239806.10465116278
760,204997.0,187.92,5.0,30.387724,60.026051,8.34,50.0,376600.0,0,0,1,0,0,0,0,0,0,0,0,0,536794,273406.70454545453
761,200000.0,188.3,6.0,30.369012,59.929853,4.65,53.0,376600.0,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
762,240869.0,188.9,24.0,30.459545,59.897063,14.87,40.0,462400.0,0,0,0,0,0,0,0,1,0,0,0,0,547896,229456.3777777778
764,135000.0,191.8,6.0,30.464324,59.962093,15.32,28.0,335280.0,0,0,0,1,0,0,0,0,0,0,0,0,366971,228121.51162790696
765,259896.0,192.0,25.0,30.356625,59.839642,6.03,71.0,477864.0,0,0,0,0,0,0,0,0,0,0,0,1,335221,314777.01785714284
766,259221.0,192.5,24.0,30.356625,59.839642,6.03,71.0,477864.0,0,0,0,0,0,0,0,0,0,0,0,1,335221,314777.01785714284
767,254546.0,192.5,26.0,30.356625,59.839642,6.03,71.0,477864.0,0,0,0,0,0,0,0,0,0,0,0,1,335221,314777.01785714284
769,258913.0,195.8,5.0,30.318572,59.856469,4.15,56.0,444630.8,0,0,0,0,0,0,0,0,0,0,0,1,335221,314777.01785714284
771,149823.0,196.9,1.0,30.301675,59.959138,3.09,39.0,341500.0,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
772,333206.0,197.0,3.0,30.245566,59.963066,9.18,40.0,460784.8,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
773,306083.0,197.3,1.0,30.245728,59.962048,9.16,41.0,391500.0,0,0,0,0,0,0,0,0,1,0,0,0,115757,268974.5714285714
774,256131.0,199.0,5.0,30.319848,59.855304,4.18,55.0,421284.8,0,0,0,0,0,0,0,0,0,0,0,1,335221,314777.01785714284
775,253080.0,199.4,5.0,30.319848,59.855304,4.18,55.0,421284.8,0,0,0,0,0,0,0,0,0,0,0,1,335221,314777.01785714284
776,110000.0,200.0,5.0,30.112121,59.846201,24.18,29.0,409986.8,0,0,0,0,0,0,0,0,0,0,1,0,431546,260245.32727272727
777,360000.0,200.0,5.0,30.345773,59.924984,2.13,60.0,490186.8,0,1,0,0,0,0,0,0,0,0,0,0,200654,235314.1
778,225000.0,200.0,26.0,30.223467,59.940366,11.55,71.0,413132.0,0,0,0,0,0,0,0,0,0,1,0,0,206680,277233.406779661
