,price_per_square,squares,max_floor,latitude,longitude,Nevskii prospekt,parkings_1km,rent_per_m,Pushkinsky,Primorsky,Tsentralny,Kalininsky,Krasnogvardeysky,Admiralteysky,Vyborgsky,Frunzensky,Nevsky,Petrogradsky,Vasileostrovsky,Krasnoselsky,Kirovsky,Moskovsky,population,mean_distr_pps
920,443334.0,90.0,4.0,30.325821,59.925723,0.53,27.0,124198.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
921,314259.6,90.0,4.0,30.391354,59.848782,8.55,44.0,58000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
922,250332.6,90.0,5.0,30.317961,60.069598,6.93,47.0,499995.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
923,322223.0,90.0,5.0,30.363694,59.930872,4.06,38.0,168600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
924,214003.0,90.0,15.0,30.255618,60.06975,10.24,10.0,150800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
925,345117.6,90.0,17.0,30.332298,59.821956,5.9,103.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
926,300268.8,90.0,24.0,30.379577,59.802544,9.24,20.0,243000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
927,242200.0,90.0,26.0,30.465483,59.895772,15.54,33.0,150000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
928,238382.2,90.0,1.0,30.096589,59.84277,25.89,18.0,115000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
929,343300.0,90.09,9.0,30.404316,59.938175,8.57,17.0,140660.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
930,346500.0,90.17,9.0,30.307568,59.985804,3.36,61.0,108818.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
931,310422.0,90.2,20.0,30.22804,60.03327,11.93,76.0,143609.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
932,211000.0,90.2,25.0,30.479038,60.008378,17.4,32.0,146021.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
933,255292.0,90.3,18.0,30.303382,59.997644,4.11,61.0,122146.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
934,298834.6,90.3,25.0,30.37133,59.955471,5.02,30.0,199999.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
935,300111.0,90.37,25.0,30.300489,59.999093,4.37,77.0,143609.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
936,322513.2,90.5,7.0,30.320018,59.911141,1.48,39.0,250000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
937,299002.0,90.5,20.0,30.302142,59.999458,4.26,71.0,300000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
938,315000.0,90.7,1.0,30.320899,59.902298,1.84,51.0,249559.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
939,214003.0,90.8,15.0,30.255618,60.06975,10.24,10.0,150800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
940,351649.0,91.0,2.0,30.345162,59.748423,9.99,1.0,146480.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
941,253125.4,91.0,8.0,30.405978,59.719555,14.78,21.0,118300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
942,275887.0,91.0,16.0,30.200363,59.934109,14.11,24.0,110000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
943,311530.2,91.0,23.0,30.432721,59.883137,12.09,24.0,100000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
944,132531.0,91.3,1.0,30.373172,59.935232,5.1,54.0,261160.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
945,259374.2,91.6,12.0,30.311826,60.069068,7.0,57.0,90000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
946,250000.0,91.6,25.0,30.207702,60.004708,13.66,106.0,251580.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
947,350191.0,91.75,18.0,30.194542,59.942894,14.76,20.0,170600.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
948,450000.0,91.8,11.0,30.338083,59.880582,3.1,19.0,165800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
949,179348.0,92.0,1.0,30.387931,59.946626,6.77,24.0,143298.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
950,209742.6,92.0,2.0,30.201315,59.855597,14.46,31.0,190000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
951,218257.8,92.0,3.0,30.219614,59.959278,12.02,82.0,250000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
952,280174.0,92.0,20.0,30.102177,59.838638,25.3,23.0,138000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
953,172225.4,92.0,1.0,30.320953,59.877398,3.06,79.0,95000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
954,400000.0,92.1,11.0,30.338083,59.880582,3.1,19.0,165800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
955,322513.2,92.5,8.0,30.320018,59.911141,1.48,39.0,200000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
956,340000.0,92.88,11.0,30.378714,60.018349,7.26,41.0,211400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
957,264016.8,93.0,6.0,30.313631,59.906025,2.13,69.0,350000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
958,222407.8,93.0,1.0,30.405978,59.719555,14.78,21.0,195500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
959,268241.0,93.2,15.0,30.252896,59.955939,8.33,52.0,176750.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
960,336910.0,93.2,19.0,30.313398,59.887178,2.9,91.0,257180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
961,175000.0,93.3,14.0,30.362015,59.807106,7.84,23.0,210460.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
962,336547.6,93.3,14.0,30.367162,59.812392,7.93,33.0,125000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
963,310000.0,93.5,25.0,30.220988,59.861973,12.29,35.0,161787.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
964,362704.0,93.52,18.0,30.194542,59.942894,14.76,20.0,150600.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
965,222407.8,93.9,4.0,30.405978,59.719555,14.78,21.0,420000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
966,310070.8,94.0,8.0,30.317961,60.069598,6.93,47.0,169000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
967,333955.4,94.0,8.0,30.363209,59.831865,6.81,38.0,188000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
968,321128.0,94.0,9.0,30.288622,59.903823,4.58,42.0,235400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
969,250990.0,94.0,16.0,30.134337,59.849071,21.74,25.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
970,250010.8,94.0,25.0,30.367162,59.812392,7.93,33.0,130000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
971,339533.0,94.1,19.0,30.184849,59.942245,15.84,15.0,145680.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
972,339533.0,94.1,19.0,30.184849,59.942245,15.84,15.0,145680.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
973,338733.4,94.2,8.0,30.249581,59.843078,9.69,35.0,130000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335774,235598.56981132075
974,305000.0,94.2,25.0,30.220961,59.862483,12.29,34.0,157620.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
975,264582.0,94.3,25.0,30.196985,59.994346,14.72,71.0,143609.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
976,190000.0,94.4,25.0,30.479038,60.008378,17.4,32.0,209821.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
977,319226.0,94.56,9.0,30.288622,59.903823,4.58,42.0,235400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
978,205074.0,94.6,1.0,30.342261,59.925435,1.75,76.0,212000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
979,265923.4,95.0,5.0,30.41594,59.847268,11.01,41.0,140000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
980,322555.2,95.0,10.0,30.305798,59.965566,2.83,42.0,370000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
981,311078.6,95.0,16.0,30.360002,59.99948,4.98,67.0,115000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
982,359307.2,95.1,6.0,30.285891,59.921646,4.65,62.0,104610.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
983,180000.0,95.2,14.0,30.485928,60.005072,18.11,30.0,175400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
984,286803.6,95.44,9.0,30.459545,59.897063,14.87,40.0,200424.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
985,253362.2,95.47,1.0,30.304693,59.967628,2.99,38.0,95000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
986,206774.0,95.5,1.0,30.319848,59.855304,4.18,55.0,152800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
987,210000.0,95.55,5.0,30.387724,60.026051,8.34,50.0,251799.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
988,193515.0,95.6,10.0,30.49413,59.896973,18.69,27.0,182660.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
989,264432.2,95.8,5.0,30.230627,59.938257,10.75,59.0,150000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
990,370000.0,95.8,7.0,30.304226,59.910343,2.86,65.0,326322.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
991,229002.6,95.8,9.0,30.318752,59.889846,2.52,74.0,191000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
992,367200.0,95.82,7.0,30.268635,59.943372,6.53,33.0,209600.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
993,228125.0,96.0,1.0,30.307235,59.928952,2.25,39.0,191800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
994,261309.8,96.0,1.0,30.390105,59.939329,6.99,25.0,166000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
995,199278.8,96.0,3.0,30.201315,59.855597,14.46,31.0,65000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
996,304864.8,96.0,11.0,30.447813,59.95593,13.45,16.0,100000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
997,268014.0,96.0,16.0,30.358107,59.806174,7.66,15.0,144000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
998,329899.8,96.0,23.0,30.302142,59.999458,4.26,71.0,135000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
999,241941.4,96.0,25.0,30.351549,59.942043,2.72,23.0,336000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1000,256006.4,96.14,25.0,30.312392,60.06927,7.0,58.0,288420.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1001,330587.6,96.4,5.0,30.235388,60.069036,11.97,33.0,230000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1002,350000.0,96.43,5.0,30.387724,60.026051,8.34,50.0,175800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1003,198000.0,96.57,5.0,30.308322,59.754121,9.41,12.0,148480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1004,269178.6,96.6,24.0,30.314341,59.93319,1.44,33.0,150000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1005,178904.0,96.7,4.0,30.158834,59.998405,18.92,17.0,192240.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1006,246588.0,96.93,24.0,30.303382,59.997644,4.11,61.0,171684.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1007,290104.0,96.93,25.0,30.300489,59.999093,4.37,77.0,163600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1008,292422.0,97.0,13.0,30.379523,60.017063,7.29,42.0,211940.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1009,278010.8,97.0,18.0,30.371842,59.956349,5.08,29.0,149000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1010,123702.0,97.0,26.0,30.428607,60.033185,12.54,52.0,189684.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1011,307930.0,97.1,1.0,30.405727,60.032919,10.25,65.0,308522.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1012,321051.0,97.3,9.0,30.31082,59.904775,2.4,54.0,129800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1013,198790.0,97.3,1.0,30.395028,59.831444,9.44,80.0,48553.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
1014,350000.0,97.36,5.0,30.387724,60.026051,8.34,50.0,175800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1015,170000.0,97.5,2.0,30.082621,59.724677,28.29,47.0,202884.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
1016,170000.0,97.5,2.0,30.084013,59.724491,28.15,48.0,202884.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
1017,293000.0,97.5,8.0,30.413371,59.942187,9.58,48.0,230000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1018,263490.4,97.5,26.0,30.406787,59.956219,8.92,19.0,100000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1019,244227.4,97.6,26.0,30.206381,60.036016,14.19,21.0,131400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1020,340000.0,97.62,13.0,30.378714,60.018349,7.26,41.0,213940.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1021,230198.2,98.0,4.0,30.447741,59.957967,13.46,18.0,127400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1022,366327.0,98.0,8.0,30.317844,59.907338,1.78,53.0,145600.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1023,378260.0,98.0,9.0,30.400804,59.929646,8.18,13.0,250000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1024,204082.0,98.0,12.0,30.286565,60.020381,6.18,58.0,120162.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1025,206619.0,98.0,13.0,30.194928,60.03625,15.38,5.0,175400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1026,293064.0,98.0,16.0,30.242009,59.986677,9.78,78.0,98000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1027,198006.0,98.0,24.0,30.511773,59.866274,20.93,17.0,168420.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
1028,255103.0,98.0,25.0,30.375507,59.802929,8.92,26.0,159480.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
1029,186545.0,98.1,23.0,30.447813,59.95593,13.45,16.0,143680.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1030,74263.0,98.3,1.0,30.359356,59.957796,3.76,41.0,199800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1031,301830.0,98.4,5.0,30.318985,59.906504,1.74,47.0,225800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1032,420102.0,98.6,25.0,30.304289,60.000857,4.17,65.0,199684.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1033,346500.0,98.76,9.0,30.307568,59.985804,3.36,61.0,125322.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1034,353536.0,99.0,9.0,30.370782,59.925096,4.87,58.0,132162.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1035,264578.6,99.0,20.0,30.276001,59.942025,5.71,48.0,170000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
1036,76613.0,99.2,1.0,30.29138,59.918296,4.08,59.0,223082.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1037,275000.0,99.2,4.0,30.359356,59.921692,3.64,44.0,275800.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1038,450000.0,99.27,11.0,30.338083,59.880582,3.1,19.0,235184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1039,296483.0,99.5,23.0,30.196428,59.938491,14.55,17.0,143680.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
1040,371683.2,99.6,4.0,30.320548,59.927667,0.85,28.0,239040.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1041,450000.0,99.8,11.0,30.338083,59.880582,3.1,19.0,235184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1042,300101.0,99.92,25.0,30.300489,59.999093,4.37,77.0,173300.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1043,255086.0,99.92,25.0,30.303382,59.997644,4.11,61.0,165675.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1044,208331.2,100.0,1.0,30.276091,60.002382,6.57,66.0,210000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1045,321000.0,100.0,2.0,30.371806,60.044208,7.66,51.0,210000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1046,345469.6,100.0,4.0,30.254271,59.89765,8.32,20.0,160000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335774,235598.56981132075
1047,273533.0,100.0,4.0,30.330717,59.8977,1.99,38.0,499000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1048,335446.0,100.0,4.0,30.338245,59.861833,4.02,25.0,149000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1049,321000.0,100.0,5.0,30.225336,59.859162,11.87,50.0,150000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
1050,248036.6,100.0,5.0,30.331202,60.052703,6.08,88.0,350000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1051,207376.8,100.0,5.0,30.346366,59.917966,2.31,75.0,135000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1052,328641.4,100.0,5.0,30.359805,59.94111,3.63,31.0,260000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1053,252762.8,100.0,6.0,30.363209,59.831865,6.81,38.0,240000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1054,321000.0,100.0,6.0,30.412141,59.850979,10.54,45.0,120000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
1055,207376.8,100.0,7.0,30.292386,59.939609,3.89,74.0,100000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
1056,179900.0,100.0,8.0,30.304379,59.919107,2.68,69.0,175000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1057,332823.6,100.0,9.0,30.312392,60.06927,7.0,58.0,99000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1058,380000.0,100.0,9.0,30.370782,59.925096,4.87,58.0,134382.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1059,285000.0,100.0,19.0,30.196428,59.938491,14.55,17.0,138280.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
1060,306652.2,100.0,21.0,30.43865,59.931936,12.39,41.0,170000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1061,264917.6,100.0,1.0,30.273737,59.967155,6.15,37.0,100000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1062,223099.6,100.0,1.0,30.352995,59.921304,2.96,37.0,65000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1063,306000.0,100.5,5.0,30.411458,59.943927,9.37,44.0,150000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1064,273722.6,100.5,7.0,30.290113,59.959332,4.3,66.0,99000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1065,267009.8,101.0,25.0,30.07176,59.731786,29.35,20.0,272700.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
1066,203646.4,101.0,1.0,30.345701,59.909815,2.45,77.0,89000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
1067,175000.0,101.2,14.0,30.479038,60.008378,17.4,32.0,231227.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1068,350000.0,101.3,5.0,30.387724,60.026051,8.34,50.0,200000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1069,380000.0,101.33,10.0,30.341533,59.966953,2.29,56.0,156660.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1070,205000.0,101.49,5.0,30.387724,60.026051,8.34,50.0,200000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1071,350000.0,101.58,5.0,30.387724,60.026051,8.34,50.0,200000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1072,189951.0,101.6,25.0,30.367872,59.810098,8.08,32.0,150800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
1073,330099.0,101.72,17.0,30.303211,59.999147,4.18,65.0,149400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1074,268238.2,102.0,1.0,30.265589,59.852312,7.95,27.0,190000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335774,235598.56981132075
1075,146079.0,102.0,5.0,30.288658,59.912589,4.44,52.0,216640.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1076,365007.2,102.0,9.0,30.343186,59.92828,1.81,60.0,204000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1077,298528.0,102.0,10.0,30.288416,59.911538,4.48,47.0,163840.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1078,285839.0,102.0,26.0,30.451577,59.899004,13.98,34.0,146280.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
1079,107213.0,102.6,1.0,30.38167,59.933947,6.05,63.0,159000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1080,380000.0,102.71,9.0,30.264862,59.93502,6.94,31.0,215424.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
1081,365176.4,103.0,3.0,30.39651,59.944292,7.71,20.0,450000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1082,197554.0,103.0,13.0,30.194928,60.03625,15.38,5.0,197600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1083,204973.0,103.0,13.0,30.19579,60.036443,15.29,6.0,197600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
1084,345202.6,103.0,13.0,30.261897,59.960368,7.37,39.0,102700.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1085,390000.0,103.11,9.0,30.264862,59.93502,6.94,31.0,215424.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
1086,317602.8,103.2,9.0,30.30755,59.897952,2.9,54.0,103200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1087,296679.8,103.3,5.0,30.43865,59.931936,12.39,41.0,279000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
1088,450000.0,103.4,11.0,30.338083,59.880582,3.1,19.0,276384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
1089,307822.8,103.4,1.0,30.37133,59.955471,5.02,30.0,15407.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
1090,224135.8,103.8,3.0,30.284625,59.924122,4.78,63.0,120000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1091,110481.0,104.0,1.0,30.326441,60.002279,3.44,77.0,147264.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1092,203411.0,104.0,3.0,30.329702,59.997505,3.22,79.0,120000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
1093,333076.4,104.0,4.0,30.328175,59.931833,0.21,24.0,150000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
1094,423077.0,104.0,8.0,30.297219,59.960309,3.57,44.0,203840.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1095,315608.0,104.0,11.0,30.306768,59.903927,2.78,54.0,162851.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
1096,293332.6,104.0,18.0,30.313568,59.971533,2.39,89.0,270400.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
1097,265226.8,104.49,5.0,30.243015,60.073876,11.42,30.0,365715.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
