,price_per_square,full_price,rent_per_month,squares,max_floor,latitude,longitude,metro_250m,metro_500m,metro_1km,parkings_1km,rent_per_square_m,distance_to_center,population,mean_distr_pps,pop_per_park
835,346500.0,34220340.0,120998.0,98.76,9.0,30.307568,59.985804,0.0,0.0,1.0,61.0,1225.1721344673956,2.51,699243,279766.9102439024,42075.39724193332
836,353536.0,35000000.0,240884.0,99.0,9.0,30.370782,59.925096,0.0,0.0,0.0,58.0,2433.1717171717173,6.52,200654,254919.1581632653,40006.115410362836
837,316879.2,32565119.0,170000.0,99.0,20.0,30.276001,59.942025,1.0,1.0,1.0,48.0,1717.171717171717,4.06,206680,261970.0192,33108.50930512786
838,275000.0,27280000.0,162484.0,99.2,4.0,30.359356,59.921692,0.0,1.0,3.0,44.0,1637.9435483870968,5.28,200654,254919.1581632653,30349.466863033875
839,76613.0,7600000.0,116998.0,99.2,5.0,30.29138,59.918296,0.0,0.0,0.0,59.0,1179.4153225806451,2.51,155981,277500.88611111115,40695.87602088633
840,450000.0,44671500.0,142976.4,99.27,11.0,30.338083,59.880582,0.0,0.0,0.0,19.0,1440.2780296161982,4.05,335221,284126.8703125,13105.451599946446
841,296483.0,29500000.0,175480.0,99.5,23.0,30.196428,59.938491,0.0,0.0,0.0,17.0,1763.6180904522614,12.9,206680,261970.0192,11725.930378899451
842,440000.0,42852300.0,239040.0,99.6,4.0,30.320548,59.927667,2.0,3.0,7.0,28.0,2400.0,1.01,155981,277500.88611111115,19313.29709465792
843,450000.0,44910000.0,142976.4,99.8,11.0,30.338083,59.880582,0.0,0.0,0.0,19.0,1432.629258517034,4.05,335221,284126.8703125,13105.451599946446
844,300101.0,29986000.0,104366.4,99.92,25.0,30.300489,59.999093,0.0,1.0,2.0,77.0,1044.4995996797438,3.37,699243,279766.9102439024,53111.56701030928
845,255086.0,25488100.0,103366.4,99.92,25.0,30.303382,59.997644,0.0,0.0,2.0,61.0,1034.4915932746196,3.19,699243,279766.9102439024,42075.39724193332
846,168102.0,16061371.8,210000.0,100.0,1.0,30.276091,60.002382,0.0,0.0,0.0,66.0,2100.0,5.14,699243,279766.9102439024,45524.20029455081
847,321000.0,31927990.0,210000.0,100.0,2.0,30.371806,60.044208,0.0,0.0,0.0,51.0,2100.0,8.72,541590,225573.17423312887,35177.79113669835
848,231693.4,22332185.8,160000.0,100.0,4.0,30.254271,59.89765,0.0,0.0,0.0,20.0,1600.0,6.72,335774,239969.54054054053,13795.212210469943
849,385000.0,37855800.0,149000.0,100.0,4.0,30.338245,59.861833,0.0,0.0,0.0,25.0,1490.0,4.79,335221,284126.8703125,17244.01526308743
850,253729.8,26115586.0,150000.0,100.0,5.0,30.225336,59.859162,0.0,0.0,0.0,50.0,1500.0,10.3,431546,282094.2408163265,34488.03052617486
851,243248.8,24741080.0,350000.0,100.0,5.0,30.331202,60.052703,1.0,1.0,2.0,88.0,3500.0,6.28,541590,225573.17423312887,60698.93372606775
852,381707.2,37972300.0,135000.0,100.0,5.0,30.346366,59.917966,0.0,1.0,4.0,75.0,1350.0,3.9,200654,254919.1581632653,51732.04578926229
853,249656.0,24676000.0,260000.0,100.0,5.0,30.359805,59.94111,1.0,1.0,4.0,31.0,2600.0,5.27,200654,254919.1581632653,21382.578926228412
854,217333.8,22805300.0,240000.0,100.0,6.0,30.363209,59.831865,0.0,0.0,0.0,38.0,2400.0,7.88,335221,284126.8703125,26210.90319989289
855,242361.4,22429260.0,120000.0,100.0,6.0,30.412141,59.850979,0.0,0.0,1.0,45.0,1200.0,12.04,413983,245996.38888888888,31039.22747355737
856,385720.0,39269940.0,100000.0,100.0,7.0,30.292386,59.939609,0.0,0.0,1.0,74.0,1000.0,2.23,206680,261970.0192,51042.285178738784
857,179900.0,17990000.0,149176.4,100.0,8.0,30.304379,59.919107,0.0,0.0,1.0,69.0,1491.764,1.25,155981,277500.88611111115,47593.4821261213
858,210547.4,20107690.0,99000.0,100.0,9.0,30.312392,60.06927,0.0,0.0,0.0,58.0,990.0,6.64,541590,225573.17423312887,40006.115410362836
859,380000.0,38000000.0,239684.0,100.0,9.0,30.370782,59.925096,0.0,0.0,0.0,58.0,2396.84,6.52,200654,254919.1581632653,40006.115410362836
860,285000.0,28500000.0,175480.0,100.0,19.0,30.196428,59.938491,0.0,0.0,0.0,17.0,1754.8,12.9,206680,261970.0192,11725.930378899451
861,266755.4,25992799.8,170000.0,100.0,21.0,30.43865,59.931936,1.0,1.0,1.0,41.0,1700.0,14.04,366971,222474.55818181817,28280.18503146338
862,259404.6,25664364.2,100000.0,100.0,7.4,30.273737,59.967155,0.0,0.0,0.0,37.0,1000.0,4.55,115757,288191.65576923074,25521.142589369392
863,287594.4,28056000.0,65000.0,100.0,6.4,30.352995,59.921304,1.0,1.0,5.0,37.0,650.0,4.58,200654,254919.1581632653,25521.142589369392
864,231541.6,22003403.2,150000.0,100.5,5.0,30.411458,59.943927,0.0,0.0,1.0,44.0,1492.5373134328358,11.02,366971,222474.55818181817,30349.466863033875
865,358841.6,36528582.0,99000.0,100.5,7.0,30.290113,59.959332,1.0,2.0,2.0,66.0,985.0746268656716,2.72,115757,288191.65576923074,45524.20029455081
866,401000.0,40278300.0,89000.0,101.0,9.2,30.345701,59.909815,0.0,0.0,3.0,77.0,881.1881188118812,3.95,413983,245996.38888888888,53111.56701030928
867,175000.0,17710000.0,121960.0,101.2,14.0,30.479038,60.008378,0.0,0.0,0.0,32.0,1205.1383399209485,18.98,366971,222474.55818181817,22072.339536751908
868,350000.0,35455000.0,266500.0,101.3,5.0,30.387724,60.026051,0.0,0.0,0.0,50.0,2630.7996051332675,9.65,536794,261699.96749999997,34488.03052617486
869,380000.0,38505400.0,159860.4,101.33,10.0,30.341533,59.966953,0.0,0.0,2.0,56.0,1577.621632290536,3.6,541590,225573.17423312887,38626.59418931584
870,205000.0,20805450.0,266500.0,101.49,5.0,30.387724,60.026051,0.0,0.0,0.0,50.0,2625.874470391172,9.65,536794,261699.96749999997,34488.03052617486
871,350000.0,35553000.0,266500.0,101.58,5.0,30.387724,60.026051,0.0,0.0,0.0,50.0,2623.547942508368,9.65,536794,261699.96749999997,34488.03052617486
872,189951.0,19299000.0,263426.0,101.6,25.0,30.367872,59.810098,0.0,0.0,0.0,32.0,2592.7755905511813,9.08,263732,189180.75698924728,22072.339536751908
873,330099.0,33577600.0,124366.4,101.72,17.0,30.303211,59.999147,0.0,0.0,2.0,65.0,1222.6346834447502,3.27,699243,279766.9102439024,44834.43968402731
874,212848.2,22069386.0,190000.0,102.0,1.0,30.265589,59.852312,0.0,1.0,2.0,27.0,1862.745098039216,6.58,335774,239969.54054054053,18623.536484134424
875,146079.0,14900000.0,193742.0,102.0,5.0,30.288658,59.912589,0.0,0.0,0.0,52.0,1899.43137254902,2.89,155981,277500.88611111115,35867.55174722185
876,401000.0,40278300.0,204000.0,102.0,9.0,30.343186,59.92828,0.0,1.0,3.0,60.0,2000.0,3.45,200654,254919.1581632653,41385.63663140983
877,298528.0,30449823.0,193742.0,102.0,10.0,30.288416,59.911538,0.0,0.0,0.0,47.0,1899.43137254902,2.94,155981,277500.88611111115,32418.748694604365
878,285839.0,29155500.0,131520.0,102.0,26.0,30.451577,59.899004,0.0,0.0,0.0,34.0,1289.4117647058824,15.62,547896,218420.79166666666,23451.860757798902
879,107213.0,11000000.0,203484.0,102.6,5.0,30.38167,59.933947,0.0,0.0,2.0,63.0,1983.2748538011697,7.7,200654,254919.1581632653,43454.91846298032
880,380000.0,39029800.0,234000.0,102.71,9.0,30.264862,59.93502,0.0,0.0,0.0,31.0,2278.2591763216824,5.29,206680,261970.0192,21382.578926228412
881,197554.0,20348054.0,184200.0,103.0,13.0,30.194928,60.03625,0.0,0.0,0.0,5.0,1788.3495145631068,13.77,699243,279766.9102439024,3448.8030526174857
882,204973.0,21112204.0,184200.0,103.0,13.0,30.19579,60.036443,0.0,0.0,0.0,6.0,1788.3495145631068,13.69,699243,279766.9102439024,4138.5636631409825
883,252460.6,26122150.4,102700.0,103.0,13.0,30.261897,59.960368,0.0,0.0,1.0,39.0,997.0873786407768,5.73,115757,288191.65576923074,26900.663810416387
884,390000.0,40212900.0,234000.0,103.11,9.0,30.264862,59.93502,0.0,0.0,0.0,31.0,2269.4210066918827,5.29,206680,261970.0192,21382.578926228412
885,401509.8,40390300.0,103200.0,103.2,9.0,30.30755,59.897952,0.0,0.0,1.0,54.0,1000.0,2.0,155981,277500.88611111115,37247.07296826885
886,262414.4,26399260.0,279000.0,103.3,5.0,30.43865,59.931936,1.0,1.0,1.0,41.0,2700.8712487899325,14.04,366971,222474.55818181817,28280.18503146338
887,450000.0,46530000.0,168136.4,103.4,11.0,30.338083,59.880582,0.0,0.0,0.0,19.0,1626.0773694390714,4.05,335221,284126.8703125,13105.451599946446
888,358841.6,36900282.0,120000.0,103.8,3.0,30.284625,59.924122,0.0,0.0,0.0,63.0,1156.0693641618498,3.15,155981,277500.88611111115,43454.91846298032
889,359285.8,36278299.8,120000.0,104.0,3.0,30.329702,59.997505,0.0,0.0,0.0,79.0,1153.8461538461538,3.65,541590,225573.17423312887,54491.088231356276
890,346645.8,35473427.8,150000.0,104.0,4.0,30.328175,59.931833,1.0,1.0,5.0,24.0,1442.3076923076924,1.77,200654,254919.1581632653,16554.25465256393
891,110481.0,11490000.0,182168.0,104.0,5.0,30.326441,60.002279,0.0,0.0,0.0,77.0,1751.6153846153843,3.68,541590,225573.17423312887,53111.56701030928
892,423077.0,44000000.0,157966.0,104.0,8.0,30.297219,59.960309,0.0,0.0,1.0,44.0,1518.9038461538462,2.06,115757,288191.65576923074,30349.466863033875
893,315608.0,32823210.0,177536.4,104.0,11.0,30.306768,59.903927,0.0,0.0,1.0,54.0,1707.0807692307692,1.74,155981,277500.88611111115,37247.07296826885
894,392360.0,39241428.0,270400.0,104.0,18.0,30.313568,59.971533,0.0,1.0,2.0,89.0,2600.0,1.76,115757,288191.65576923074,61388.694336591245
895,245457.2,26169386.0,365715.0,104.49,5.0,30.243015,60.073876,0.0,0.0,0.0,30.0,3500.0,10.01,541590,225573.17423312887,20692.818315704913
896,171429.0,17999999.0,229652.0,105.0,4.0,30.345854,59.917209,0.0,1.0,3.0,74.0,2187.1619047619047,3.85,200654,254919.1581632653,51042.285178738784
897,217333.8,22805300.0,388500.0,105.0,7.0,30.359041,59.808794,0.0,0.0,0.0,19.0,3700.0,8.46,263732,189180.75698924728,13105.451599946446
898,260477.0,27350000.0,258000.0,105.0,8.0,30.248189,59.936846,0.0,0.0,0.0,49.0,2457.1428571428573,7.14,206680,261970.0192,33798.269915651355
899,392360.0,39241428.0,170000.0,105.0,15.0,30.322246,59.962697,0.0,0.0,1.0,76.0,1619.047619047619,1.71,115757,288191.65576923074,52421.80639978578
900,288993.8,29593300.0,160000.0,105.0,18.0,30.330457,59.851241,0.0,0.0,1.0,46.0,1523.809523809524,4.79,335221,284126.8703125,31728.98808408087
901,303185.6,30043200.0,367500.0,105.0,21.0,30.202896,59.990507,1.0,1.0,1.0,92.0,3500.0,12.41,699243,279766.9102439024,63457.97616816174
902,191600.0,18621000.0,126000.0,105.0,20.6,30.478328,60.001815,0.0,0.0,0.0,29.0,1200.0,18.83,366971,222474.55818181817,20003.057705181418
903,113961.0,12000000.0,175900.0,105.3,5.0,30.474753,59.873202,0.0,0.0,1.0,26.0,1670.465337132004,18.41,547896,218420.79166666666,17933.775873610924
904,202000.0,21290800.0,144340.0,105.4,25.0,30.479038,60.008378,0.0,0.0,0.0,32.0,1369.4497153700188,18.98,366971,222474.55818181817,22072.339536751908
905,365000.0,38536700.0,176168.0,105.58,10.0,30.308116,59.986506,0.0,0.0,1.0,61.0,1668.5735934836143,2.54,699243,279766.9102439024,42075.39724193332
906,245457.2,26169386.0,150000.0,106.0,3.0,30.232891,59.952074,1.0,1.0,1.0,63.0,1415.0943396226414,8.87,206680,261970.0192,43454.91846298032
907,225202.8,24205999.8,265000.0,106.0,12.0,30.145673,59.861824,0.0,0.0,0.0,46.0,2500.0,18.79,431546,282094.2408163265,31728.98808408087
908,401509.8,40390300.0,129956.0,106.0,17.0,30.306229,59.900448,0.0,0.0,1.0,54.0,1226.0,1.93,155981,277500.88611111115,37247.07296826885
909,392360.0,39241428.0,140000.0,106.0,11.8,30.330717,59.8977,0.0,0.0,0.0,38.0,1320.754716981132,2.84,335221,284126.8703125,26210.90319989289
910,240807.6,24216000.0,233420.0,106.1,9.0,30.356921,59.931851,1.0,2.0,5.0,22.0,2200.0,4.95,200654,254919.1581632653,15174.733431516937
911,225353.0,24000000.0,253202.0,106.5,6.0,30.255079,59.947306,0.0,0.0,0.0,57.0,2377.483568075117,6.4,206680,261970.0192,39316.35479983933
912,369015.0,39299999.0,184200.0,106.5,19.0,30.184849,59.942245,0.0,0.0,0.0,15.0,1729.5774647887324,14.19,206680,261970.0192,10346.409157852457
913,291102.8,30604189.8,290000.0,106.7,4.0,30.368455,60.046571,0.0,0.0,0.0,50.0,2717.9006560449857,8.51,541590,225573.17423312887,34488.03052617486
914,201500.0,21500000.0,185020.4,106.7,13.0,30.336574,59.988469,0.0,0.0,1.0,66.0,1734.024367385192,3.78,541590,225573.17423312887,45524.20029455081
915,244239.6,26169386.0,300000.0,107.0,3.0,30.260415,59.869648,1.0,2.0,2.0,24.0,2803.7383177570096,6.6,335774,239969.54054054053,16554.25465256393
916,190796.0,20227360.0,160000.0,107.0,9.0,30.476226,59.945738,0.0,0.0,0.0,28.0,1495.3271028037384,18.22,366971,222474.55818181817,19313.29709465792
917,341003.6,34667800.0,161100.0,107.4,8.0,30.329001,59.849162,0.0,0.0,1.0,55.0,1500.0,4.82,335221,284126.8703125,37936.83357879234
918,242000.0,26015000.0,293143.0,107.5,12.0,30.229064,59.936206,0.0,0.0,1.0,55.0,2726.9116279069767,9.27,206680,261970.0192,37936.83357879234
919,277882.0,29900000.0,229652.0,107.6,5.0,30.349869,59.928541,1.0,2.0,5.0,27.0,2134.312267657993,4.19,200654,254919.1581632653,18623.536484134424
920,330376.0,34652442.0,172320.0,107.7,7.0,30.299321,60.001671,0.0,1.0,2.0,74.0,1600.0,3.53,699243,279766.9102439024,51042.285178738784
921,180914.0,18462000.0,105000.0,107.9,12.0,30.405978,59.719555,0.0,0.0,0.0,21.0,973.1232622798888,15.73,263732,189180.75698924728,14484.97282099344
922,211016.8,22620000.0,216000.0,108.0,2.0,30.38405,59.92437,2.0,2.0,2.0,65.0,2000.0,7.99,200654,254919.1581632653,44834.43968402731
923,204073.4,22872386.0,216000.0,108.0,3.0,30.210675,60.006201,0.0,0.0,0.0,104.0,2000.0,11.73,699243,279766.9102439024,71735.1034944437
924,171850.6,18329200.0,216000.0,108.0,3.0,30.474196,59.898711,0.0,0.0,0.0,28.0,2000.0,18.12,547896,218420.79166666666,19313.29709465792
925,357254.4,37022100.0,320000.0,108.0,4.0,30.300597,59.91134,1.0,1.0,1.0,53.0,2962.962962962963,1.81,155981,277500.88611111115,36557.312357745344
926,357254.4,37022100.0,216000.0,108.0,9.0,30.296402,59.955885,0.0,0.0,2.0,52.0,2000.0,2.02,115757,288191.65576923074,35867.55174722185
927,197798.0,21362105.0,184200.0,108.0,13.0,30.194928,60.03625,0.0,0.0,0.0,5.0,1705.5555555555557,13.77,699243,279766.9102439024,3448.8030526174857
928,292707.2,29513200.0,216000.0,108.0,13.0,30.201054,60.03153,0.0,0.0,0.0,16.0,2000.0,13.07,699243,279766.9102439024,11036.169768375954
929,319445.0,34500000.0,280100.0,108.0,13.0,30.207711,60.030578,0.0,0.0,0.0,26.0,2593.5185185185187,12.37,699243,279766.9102439024,17933.775873610924
930,295274.0,31889500.0,131520.0,108.0,26.0,30.451577,59.899004,0.0,0.0,0.0,34.0,1217.7777777777778,15.62,547896,218420.79166666666,23451.860757798902
931,351348.0,37980668.0,272968.0,108.1,1.0,30.310128,59.987226,0.0,0.0,0.0,84.0,2525.143385753932,2.54,699243,279766.9102439024,57939.89128397376
932,255727.4,28101499.8,160000.0,108.1,5.0,30.359454,60.042986,0.0,0.0,0.0,54.0,1480.1110083256244,7.64,541590,225573.17423312887,37247.07296826885
933,188342.2,22029620.0,236000.0,108.2,9.0,30.414584,59.946324,0.0,0.0,0.0,45.0,2181.1460258780035,11.37,366971,222474.55818181817,31039.22747355737
934,187755.8,20005300.0,163500.0,109.0,2.0,30.347399,59.828197,0.0,1.0,1.0,57.0,1500.0,6.83,335221,284126.8703125,39316.35479983933
935,346645.8,35473427.8,187000.0,109.0,5.0,30.322327,59.925696,1.0,2.0,8.0,32.0,1715.596330275229,1.23,155981,277500.88611111115,22072.339536751908
936,346645.8,35473427.8,196000.0,109.0,8.0,30.317009,59.925344,2.0,5.0,7.0,30.0,1798.165137614679,0.76,155981,277500.88611111115,20692.818315704913
937,363869.8,37673428.0,330000.0,109.0,11.0,30.320953,59.877398,0.0,1.0,3.0,79.0,3027.5229357798166,3.14,335221,284126.8703125,54491.088231356276
938,280514.0,30575999.0,266500.0,109.0,13.0,30.379523,60.017063,0.0,0.0,0.0,42.0,2444.954128440367,8.61,536794,261699.96749999997,28969.94564198688
939,326891.8,35753919.2,186000.0,109.0,15.0,30.289556,59.959471,0.0,2.0,2.0,68.0,1706.422018348624,2.78,115757,288191.65576923074,46903.721515597805
940,357513.4,37202300.0,163500.0,109.0,15.0,30.315105,59.852908,0.0,0.0,1.0,77.0,1500.0,4.21,335221,284126.8703125,53111.56701030928
941,225625.0,24667581.0,185946.0,109.33,1.0,30.288496,59.911759,0.0,0.0,0.0,46.0,1700.777462727522,2.92,155981,277500.88611111115,31728.98808408087
942,253385.6,26588210.0,220000.0,109.4,13.0,30.40137,60.038542,0.0,0.0,0.0,61.0,2010.9689213893969,11.33,536794,261699.96749999997,42075.39724193332
943,233615.4,25859350.6,330000.0,109.5,18.0,30.262355,60.006575,0.0,1.0,1.0,109.0,3013.698630136986,6.48,699243,279766.9102439024,75183.90654706118
944,211800.0,23255640.0,229652.0,109.8,12.0,30.344551,59.902406,0.0,0.0,1.0,65.0,2091.5482695810565,3.99,413983,245996.38888888888,44834.43968402731
945,346645.8,35473427.8,350000.0,109.9,5.0,30.323279,59.913447,0.0,0.0,7.0,40.0,3184.7133757961783,1.68,155981,277500.88611111115,27590.424420939886
946,227273.0,25000000.0,271688.0,110.0,2.0,30.364781,60.052272,0.0,0.0,0.0,41.0,2469.890909090909,8.42,541590,225573.17423312887,28280.18503146338
947,180914.0,18462000.0,130000.0,110.0,3.0,30.405978,59.719555,0.0,0.0,0.0,21.0,1181.8181818181818,15.73,263732,189180.75698924728,14484.97282099344
948,170910.0,18800000.0,199568.0,110.0,4.0,30.323504,59.917042,0.0,0.0,7.0,38.0,1814.2545454545452,1.58,155981,277500.88611111115,26210.90319989289
949,263637.0,29000000.0,253202.0,110.0,5.0,30.244138,59.932392,0.0,0.0,0.0,44.0,2301.836363636364,7.6,206680,261970.0192,30349.466863033875
950,124546.0,13700000.0,228912.0,110.0,5.0,30.297974,59.9308,0.0,0.0,0.0,53.0,2081.018181818182,1.63,155981,277500.88611111115,36557.312357745344
951,346645.8,35473427.8,357000.0,110.0,5.0,30.332244,59.896097,0.0,0.0,0.0,40.0,3245.454545454545,3.02,335221,284126.8703125,27590.424420939886
952,230764.8,26376845.8,90000.0,110.0,5.0,30.332999,60.075344,0.0,1.0,1.0,36.0,818.1818181818181,7.45,541590,225573.17423312887,24831.381978845897
953,393637.0,43300000.0,252482.4,110.0,5.0,30.380062,59.941493,0.0,0.0,0.0,40.0,2295.294545454545,7.53,200654,254919.1581632653,27590.424420939886
954,107273.0,11800000.0,175900.0,110.0,5.0,30.428894,59.716433,0.0,0.0,0.0,13.0,1599.090909090909,17.79,263732,189180.75698924728,8966.887936805462
955,180914.0,18462000.0,229500.0,110.0,6.0,30.405978,59.719555,0.0,0.0,0.0,21.0,2086.3636363636365,15.73,263732,189180.75698924728,14484.97282099344
956,122728.0,13500000.0,283688.0,110.0,9.0,30.41153,59.951132,0.0,0.0,0.0,25.0,2578.981818181818,11.05,366971,222474.55818181817,17244.01526308743
957,244091.0,26850000.0,280100.0,110.0,13.0,30.2026,60.030245,0.0,0.0,0.0,18.0,2546.3636363636365,12.89,699243,279766.9102439024,12415.690989422948
958,251147.2,26920000.0,143000.0,110.0,14.0,30.381014,59.928654,0.0,1.0,2.0,61.0,1300.0,7.64,200654,254919.1581632653,42075.39724193332
959,209656.2,23769386.0,440000.0,110.0,17.0,30.250192,59.907352,0.0,0.0,0.0,21.0,4000.0,7.05,335774,239969.54054054053,14484.97282099344
960,351980.0,36695182.0,155000.0,110.0,25.0,30.331418,59.929493,0.0,2.0,4.0,32.0,1409.090909090909,2.14,200654,254919.1581632653,22072.339536751908
961,256313.2,27111300.0,110200.0,110.2,10.0,30.347462,59.853885,0.0,0.0,0.0,48.0,1000.0,5.79,335221,284126.8703125,33108.50930512786
962,279531.8,29600000.0,200000.0,110.3,6.0,30.355637,59.957845,1.0,1.0,2.0,39.0,1813.2366273798727,4.93,536794,261699.96749999997,26900.663810416387
963,271740.0,30000000.0,192790.0,110.4,23.0,30.447022,59.899211,0.0,0.0,0.0,26.0,1746.2862318840578,15.11,547896,218420.79166666666,17933.775873610924
964,258123.8,27440000.0,166000.0,110.5,6.0,30.353355,59.911033,0.0,1.0,3.0,47.0,1502.262443438914,4.74,413983,245996.38888888888,32418.748694604365
965,180914.0,18462000.0,350000.0,110.7,4.0,30.405978,59.719555,0.0,0.0,0.0,21.0,3161.698283649503,15.73,263732,189180.75698924728,14484.97282099344
966,325204.0,36000000.0,216101.0,110.7,25.0,30.269021,60.057774,0.0,0.0,0.0,34.0,1952.1318879855464,7.54,699243,279766.9102439024,23451.860757798902
967,380000.0,42164800.0,221044.0,110.96,10.0,30.341533,59.966953,0.0,0.0,2.0,56.0,1992.1052631578948,3.6,541590,225573.17423312887,38626.59418931584
968,338375.0,37559619.0,253202.0,111.0,1.0,30.245728,59.962048,0.0,0.0,0.0,41.0,2281.099099099099,7.51,115757,288191.65576923074,28280.18503146338
969,286400.0,30668000.0,220000.0,111.0,1.0,30.335362,59.844032,0.0,0.0,0.0,76.0,1981.981981981982,5.38,335221,284126.8703125,52421.80639978578
970,88289.0,9800000.0,246482.4,111.0,5.0,30.369471,59.932184,0.0,0.0,1.0,54.0,2220.562162162162,6.35,200654,254919.1581632653,37247.07296826885
971,263853.4,29223011.4,278000.0,111.0,12.0,30.19597,60.033216,0.0,0.0,0.0,7.0,2504.5045045045044,13.62,699243,279766.9102439024,4828.32427366448
972,355103.0,39416386.0,193973.0,111.0,19.0,30.311502,59.899081,0.0,0.0,2.0,64.0,1747.5045045045044,1.88,155981,277500.88611111115,44144.679073503816
973,141442.0,15700000.0,276000.0,111.0,20.0,30.317961,60.069598,0.0,0.0,0.0,47.0,2486.4864864864867,6.72,541590,225573.17423312887,32418.748694604365
974,218899.0,24879800.0,140000.0,111.0,25.0,30.33096,60.068628,0.0,1.0,2.0,54.0,1261.261261261261,7.04,541590,225573.17423312887,37247.07296826885
975,166367.0,18500000.0,310700.0,111.2,5.0,30.213846,59.95229,0.0,0.0,1.0,69.0,2794.0647482014388,10.98,206680,261970.0192,47593.4821261213
976,280000.0,31169600.0,221044.0,111.32,10.0,30.341533,59.966953,0.0,0.0,2.0,56.0,1985.6629536471437,3.6,541590,225573.17423312887,38626.59418931584
977,223614.0,25000000.0,231946.0,111.8,6.0,30.289224,59.922914,0.0,0.0,0.0,71.0,2074.651162790697,2.66,155981,277500.88611111115,48973.0033471683
978,222720.0,24900000.0,231946.0,111.8,6.0,30.289224,59.922914,0.0,0.0,0.0,71.0,2074.651162790697,2.66,155981,277500.88611111115,48973.0033471683
979,178732.0,20000000.0,231946.0,111.9,5.0,30.281606,59.918733,0.0,0.0,0.0,30.0,2072.7971403038428,3.53,155981,277500.88611111115,20692.818315704913
980,178723.0,19999000.0,199568.0,111.9,5.0,30.314817,59.904189,0.0,1.0,4.0,72.0,1783.4495084897228,1.65,155981,277500.88611111115,49662.76395769179
981,266557.4,28513189.8,155000.0,112.0,1.0,30.373028,60.045722,0.0,0.0,0.0,43.0,1383.928571428571,8.88,541590,225573.17423312887,29659.706252510376
982,312500.0,35000000.0,199568.0,112.0,4.0,30.314161,59.935858,1.0,1.0,4.0,29.0,1781.857142857143,0.2,200654,254919.1581632653,20003.057705181418
983,203271.4,22902902.2,150000.0,112.0,5.0,30.249204,59.937639,0.0,0.0,0.0,50.0,1339.2857142857142,7.03,206680,261970.0192,34488.03052617486
984,312500.0,35000000.0,199568.0,112.0,5.0,30.314161,59.935858,1.0,1.0,4.0,29.0,1781.857142857143,0.2,200654,254919.1581632653,20003.057705181418
985,312500.0,35000000.0,199568.0,112.0,5.0,30.314161,59.935858,1.0,1.0,4.0,29.0,1781.857142857143,0.2,200654,254919.1581632653,20003.057705181418
986,223701.6,25084330.2,145000.0,112.0,7.0,30.270297,59.946018,0.0,0.0,1.0,36.0,1294.642857142857,4.71,206680,261970.0192,24831.381978845897
987,203271.4,22902902.2,257600.0,112.0,8.0,30.262329,60.006282,0.0,1.0,1.0,109.0,2300.0,6.48,699243,279766.9102439024,75183.90654706118
988,280590.4,29968000.0,290000.0,112.0,10.0,30.318617,59.855927,0.0,1.0,2.0,57.0,2589.285714285714,4.12,335221,284126.8703125,39316.35479983933
989,303572.0,34000000.0,260023.0,112.0,26.0,30.236304,60.034915,0.0,0.0,0.0,83.0,2321.6339285714284,9.6,699243,279766.9102439024,57250.13067345026
990,227222.8,25239386.0,224400.0,112.2,12.0,30.232891,59.952074,1.0,1.0,1.0,63.0,2000.0,8.87,206680,261970.0192,43454.91846298032
991,180914.0,18462000.0,65000.0,112.3,12.0,30.405978,59.719555,0.0,0.0,0.0,21.0,578.806767586821,15.73,263732,189180.75698924728,14484.97282099344
992,235976.0,26500000.0,276000.0,112.3,25.0,30.312185,60.056481,0.0,0.0,0.0,77.0,2457.7025823686554,6.0,541590,225573.17423312887,53111.56701030928
993,290090.0,32582800.0,299404.0,112.32,17.0,30.303211,59.999147,0.0,0.0,2.0,65.0,2665.6339031339035,3.27,699243,279766.9102439024,44834.43968402731
994,322432.0,36241252.0,253202.0,112.4,1.0,30.245728,59.962048,0.0,0.0,0.0,41.0,2252.686832740213,7.51,115757,288191.65576923074,28280.18503146338
995,257549.0,29000000.0,193973.0,112.6,14.0,30.317521,59.855398,0.0,0.0,2.0,68.0,1722.6731793960923,4.13,335221,284126.8703125,46903.721515597805
996,334586.8,34722300.0,135360.0,112.8,8.0,30.300597,59.91134,1.0,1.0,1.0,53.0,1200.0,1.81,155981,277500.88611111115,36557.312357745344
997,292707.2,29513200.0,147000.0,112.9,15.0,30.2026,60.030245,0.0,0.0,0.0,18.0,1302.037201062887,12.89,699243,279766.9102439024,12415.690989422948
998,251147.2,26920000.0,399992.0,113.0,5.0,30.37133,59.955471,0.0,0.0,0.0,30.0,3539.7522123893805,6.63,536794,261699.96749999997,20692.818315704913
999,351980.0,39143182.0,225800.0,113.0,12.0,30.318842,59.927942,3.0,3.0,6.0,28.0,1998.2300884955755,0.84,155981,277500.88611111115,19313.29709465792
1000,286597.0,32500000.0,242364.8,113.4,2.0,30.382685,59.851973,0.0,0.0,0.0,75.0,2137.2557319223984,9.03,413983,245996.38888888888,51732.04578926229
1001,245040.6,26465300.0,250000.0,113.4,4.0,30.363209,59.831865,0.0,0.0,0.0,38.0,2204.585537918871,7.88,335221,284126.8703125,26210.90319989289
1002,270000.0,30631500.0,387700.0,113.45,11.0,30.378714,60.018349,0.0,0.0,0.0,41.0,3417.3644777434997,8.56,536794,261699.96749999997,28280.18503146338
