,price_per_square,full_price,rent_per_month,squares,max_floor,latitude,longitude,metro_250m,metro_500m,metro_1km,parkings_1km,rent_per_square_m,distance_to_center,Pushkinsky,Kolpinsky,Primorsky,Tsentralny,Kalininsky,Krasnogvardeysky,Admiralteysky,Vyborgsky,Frunzensky,Nevsky,Petrogradsky,Vasileostrovsky,Krasnoselsky,Kirovsky,Moskovsky,Kronshtadtsky,Kurortny,Petrodvortsovy,population,mean_distr_pps
727,166667.0,14900000.0,129008.4,89.4,5.0,30.325543,59.926372,0.0,1.0,8.0,0.0,1443.0469798657716,1.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
728,316862.0,28116999.6,105000.0,89.5,5.0,30.199195,60.038573,0.0,0.0,0.0,9.0,1173.1843575418995,13.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
729,391094.6,34071800.0,160000.0,89.7,28.0,30.342997,59.984238,1.0,1.0,2.0,62.0,1783.7235228539575,4.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
730,155618.0,13990000.0,126183.4,89.9,5.0,30.21664,59.958814,0.0,0.0,1.0,0.0,1403.5973303670744,10.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
731,232073.8,22332185.8,224750.0,89.9,13.0,30.248189,59.936846,0.0,0.0,0.0,49.0,2500.0,7.14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
732,443334.0,39900000.0,149176.4,90.0,4.0,30.325821,59.925723,0.0,0.0,8.0,0.0,1657.5155555555557,1.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
733,239686.8,20838903.2,58000.0,90.0,4.0,30.391354,59.848782,0.0,0.0,1.0,44.0,644.4444444444445,9.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,413983,245996.38888888888
734,322223.0,29000000.0,140032.4,90.0,5.0,30.363694,59.930872,0.0,1.0,3.0,0.0,1555.9155555555556,5.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
735,214003.0,19260181.0,250087.4,90.0,15.0,30.255618,60.06975,0.0,0.0,0.0,0.0,2778.748888888889,8.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
736,206268.6,17631800.0,200000.0,90.0,17.0,30.332298,59.821956,0.0,0.0,0.0,103.0,2222.222222222222,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
737,200081.8,18221300.0,243000.0,90.0,24.0,30.379577,59.802544,0.0,0.0,0.0,20.0,2700.0,10.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,189180.75698924728
738,209280.2,18756440.0,150000.0,90.0,26.0,30.465483,59.895772,0.0,0.0,0.0,33.0,1666.6666666666667,17.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,547896,218420.79166666666
739,343300.0,30927807.0,251832.0,90.09,9.0,30.404316,59.938175,0.0,0.0,1.0,0.0,2795.3379953379954,10.22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
740,346500.0,31243905.0,106366.4,90.17,9.0,30.307568,59.985804,0.0,0.0,1.0,0.0,1179.620716424531,2.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
741,310422.0,28000000.0,136224.4,90.2,20.0,30.22804,60.03327,0.0,0.0,0.0,0.0,1510.2483370288248,10.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
742,211000.0,19032200.0,161921.0,90.2,25.0,30.479038,60.008378,0.0,0.0,0.0,0.0,1795.1330376940132,18.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
743,255292.0,23052850.0,124998.0,90.3,18.0,30.303382,59.997644,0.0,0.0,2.0,0.0,1384.252491694352,3.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
744,292223.8,27420000.0,199999.0,90.3,25.0,30.37133,59.955471,0.0,0.0,0.0,30.0,2214.8283499446293,6.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
745,300111.0,27121000.0,124998.0,90.37,25.0,30.300489,59.999093,0.0,1.0,2.0,0.0,1383.1802589354877,3.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
746,440000.0,41108100.0,250000.0,90.5,7.0,30.320018,59.911141,0.0,3.0,7.0,39.0,2762.4309392265195,1.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
747,417382.0,38406100.0,300000.0,90.5,20.0,30.302142,59.999458,0.0,0.0,2.0,71.0,3314.9171270718234,3.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
748,315000.0,28570500.0,149176.4,90.7,1.0,30.320899,59.902298,0.0,1.0,4.0,0.0,1644.723263506064,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
749,214003.0,19431383.0,276087.4,90.8,15.0,30.255618,60.06975,0.0,0.0,0.0,0.0,3040.6101321585907,8.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
750,351649.0,32000000.0,190900.0,91.0,2.0,30.345162,59.748423,0.0,0.0,0.0,0.0,2097.802197802198,10.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,189180.75698924728
751,245776.4,21698000.0,118300.0,91.0,8.0,30.405978,59.719555,0.0,0.0,0.0,21.0,1300.0,15.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,189180.75698924728
752,318800.0,26666580.0,110000.0,91.0,16.0,30.200363,59.934109,0.0,0.0,0.0,24.0,1208.7912087912089,12.46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
753,304894.4,26852959.8,100000.0,91.0,23.0,30.432721,59.883137,0.0,0.0,0.0,24.0,1098.901098901099,13.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,547896,218420.79166666666
754,132531.0,12100000.0,187696.0,91.3,5.0,30.373172,59.935232,0.0,0.0,0.0,0.0,2055.815991237678,6.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
755,273013.4,24758222.0,90000.0,91.6,12.0,30.311826,60.069068,0.0,0.0,0.0,57.0,982.5327510917032,6.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
756,250000.0,22900000.0,168080.0,91.6,25.0,30.207702,60.004708,0.0,0.0,1.0,0.0,1834.934497816594,12.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
757,350191.0,32129999.0,162880.0,91.75,18.0,30.194542,59.942894,0.0,0.0,0.0,0.0,1775.258855585831,13.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
758,450000.0,41310000.0,129008.4,91.8,11.0,30.338083,59.880582,0.0,0.0,0.0,0.0,1405.3202614379086,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
759,256006.6,23185372.0,190000.0,92.0,2.0,30.201315,59.855597,0.0,0.0,0.0,31.0,2065.217391304348,12.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,431546,282094.2408163265
760,224822.0,21621986.0,250000.0,92.0,3.0,30.219614,59.959278,0.0,0.0,1.0,82.0,2717.391304347826,10.37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
761,179348.0,16500000.0,191012.0,92.0,5.0,30.387931,59.946626,0.0,0.0,0.0,0.0,2076.217391304348,8.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
762,413278.4,38526300.0,95000.0,92.0,16.0,30.320953,59.877398,0.0,1.0,3.0,79.0,1032.608695652174,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
763,400000.0,36840000.0,129008.4,92.1,11.0,30.338083,59.880582,0.0,0.0,0.0,0.0,1400.742671009772,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
764,440000.0,41108100.0,200000.0,92.5,8.0,30.320018,59.911141,0.0,3.0,7.0,39.0,2162.162162162162,1.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
765,340000.0,31579200.0,219800.0,92.88,11.0,30.378714,60.018349,0.0,0.0,0.0,0.0,2366.4944013781223,8.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
766,440000.0,41108100.0,350000.0,93.0,6.0,30.313631,59.906025,0.0,1.0,4.0,69.0,3763.440860215054,1.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
767,194598.2,17547200.0,195500.0,93.0,16.0,30.405978,59.719555,0.0,0.0,0.0,21.0,2102.1505376344085,15.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,189180.75698924728
768,268241.0,25000000.0,228000.0,93.2,15.0,30.252896,59.955939,0.0,0.0,0.0,0.0,2446.351931330472,6.68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
769,336910.0,31400000.0,131008.4,93.2,19.0,30.313398,59.887178,0.0,0.0,2.0,0.0,1405.6695278969955,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
770,175000.0,16327500.0,191500.0,93.3,14.0,30.362015,59.807106,0.0,0.0,0.0,0.0,2052.518756698821,8.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,189180.75698924728
771,198770.0,18211300.0,125000.0,93.3,14.0,30.367162,59.812392,0.0,0.0,0.0,33.0,1339.764201500536,8.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,189180.75698924728
772,310000.0,28985000.0,168080.0,93.5,25.0,30.220988,59.861973,0.0,0.0,0.0,0.0,1797.6470588235295,10.71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,431546,282094.2408163265
773,362704.0,33919999.0,176080.0,93.52,18.0,30.194542,59.942894,0.0,0.0,0.0,0.0,1882.8058169375536,13.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
774,211577.2,19663622.0,169000.0,94.0,8.0,30.317961,60.069598,0.0,0.0,0.0,47.0,1797.872340425532,6.72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
775,194010.8,17651800.0,188000.0,94.0,8.0,30.363209,59.831865,0.0,0.0,0.0,38.0,2000.0,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
776,321128.0,30185999.0,120998.0,94.0,9.0,30.288622,59.903823,0.0,0.0,0.0,0.0,1287.212765957447,3.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
777,200081.8,18221300.0,130000.0,94.0,25.0,30.367162,59.812392,0.0,0.0,0.0,33.0,1382.978723404255,8.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,189180.75698924728
778,339533.0,31949999.0,176080.0,94.1,19.0,30.184849,59.942245,0.0,0.0,0.0,0.0,1871.200850159405,14.19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
779,339533.0,31949999.0,176080.0,94.1,19.0,30.184849,59.942245,0.0,0.0,0.0,0.0,1871.200850159405,14.19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
780,212848.2,22069386.0,130000.0,94.2,8.0,30.249581,59.843078,0.0,1.0,1.0,35.0,1380.0424628450105,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,335774,239969.54054054053
781,305000.0,28731000.0,168080.0,94.2,25.0,30.220961,59.862483,0.0,0.0,0.0,0.0,1784.288747346072,10.71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,431546,282094.2408163265
782,264582.0,24950000.0,168080.0,94.3,25.0,30.196985,59.994346,0.0,0.0,1.0,0.0,1782.3966065747616,13.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
783,190000.0,17936000.0,155581.0,94.4,25.0,30.479038,60.008378,0.0,0.0,0.0,0.0,1648.103813559322,18.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
784,319226.0,30185999.0,120998.0,94.56,9.0,30.288622,59.903823,0.0,0.0,0.0,0.0,1279.5896785109985,3.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
785,205074.0,19400000.0,149176.4,94.6,1.0,30.342261,59.925435,0.0,1.0,3.0,0.0,1576.9175475687105,3.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
786,256850.6,22129260.0,140000.0,95.0,5.0,30.41594,59.847268,0.0,0.0,1.0,41.0,1473.6842105263158,12.51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,413983,245996.38888888888
787,440000.0,42852300.0,370000.0,95.0,10.0,30.305798,59.965566,0.0,0.0,1.0,42.0,3894.7368421052633,1.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115757,288191.65576923074
788,292223.8,27420000.0,115000.0,95.0,16.0,30.360002,59.99948,0.0,0.0,1.0,67.0,1210.5263157894738,6.23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
789,328328.6,30666840.0,104610.0,95.1,6.0,30.285891,59.921646,0.0,0.0,0.0,62.0,1100.0,3.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
790,180000.0,17136000.0,211960.0,95.2,14.0,30.485928,60.005072,0.0,0.0,0.0,0.0,2226.470588235294,19.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
791,230030.2,23489100.0,200424.0,95.44,9.0,30.459545,59.897063,0.0,0.0,0.0,40.0,2100.0,16.51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,547896,218420.79166666666
792,440000.0,42852300.0,95000.0,95.47,11.0,30.304693,59.967628,0.0,0.0,2.0,38.0,995.0769875353516,1.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115757,288191.65576923074
793,385000.0,36811800.0,152800.0,95.5,11.6,30.319848,59.855304,0.0,1.0,2.0,55.0,1600.0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
794,210000.0,20065500.0,222000.0,95.55,5.0,30.387724,60.026051,0.0,0.0,0.0,0.0,2323.390894819466,9.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
795,255252.6,24864986.0,150000.0,95.8,5.0,30.230627,59.938257,0.0,0.0,1.0,59.0,1565.7620041753653,9.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
796,370000.0,35446000.0,149176.4,95.8,7.0,30.304226,59.910343,0.0,0.0,1.0,0.0,1557.1649269311065,1.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
797,440000.0,42852300.0,191000.0,95.8,9.0,30.318752,59.889846,1.0,1.0,3.0,74.0,1993.7369519832987,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
798,367200.0,35185104.0,214998.0,95.82,7.0,30.268635,59.943372,0.0,0.0,0.0,0.0,2243.769567939888,4.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
799,244671.0,23233403.2,166000.0,96.0,1.0,30.390105,59.939329,0.0,0.0,0.0,25.0,1729.1666666666667,8.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
800,266264.4,24949371.8,65000.0,96.0,3.0,30.201315,59.855597,0.0,0.0,0.0,31.0,677.0833333333334,12.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,431546,282094.2408163265
801,228125.0,21900000.0,149176.4,96.0,5.0,30.307235,59.928952,0.0,0.0,1.0,0.0,1553.9208333333331,0.69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
802,275997.0,24850959.8,100000.0,96.0,11.0,30.447813,59.95593,0.0,0.0,0.0,16.0,1041.6666666666667,15.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
803,198770.0,18211300.0,144000.0,96.0,16.0,30.358107,59.806174,0.0,0.0,0.0,15.0,1500.0,8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,189180.75698924728
804,417382.0,39826300.0,135000.0,96.0,23.0,30.302142,59.999458,0.0,0.0,2.0,71.0,1406.25,3.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
805,367801.8,34414300.0,336000.0,96.0,25.0,30.351549,59.942043,0.0,0.0,5.0,23.0,3500.0,4.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
806,259800.0,24306199.0,288420.0,96.14,25.0,30.312392,60.06927,0.0,0.0,0.0,58.0,3000.0,6.64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
807,233331.0,22333298.8,230000.0,96.4,5.0,30.235388,60.069036,0.0,0.0,0.0,33.0,2385.8921161825724,10.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
808,350000.0,33750500.0,222000.0,96.43,5.0,30.387724,60.026051,0.0,0.0,0.0,0.0,2302.188115731619,9.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
809,198000.0,19120860.0,198400.0,96.57,5.0,30.308322,59.754121,0.0,0.0,0.0,0.0,2054.4682613648133,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
810,440000.0,42852300.0,150000.0,96.6,24.0,30.314341,59.93319,1.0,2.0,6.0,33.0,1552.7950310559006,0.27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
811,178904.0,17300000.0,181600.0,96.7,4.0,30.158834,59.998405,0.0,0.0,0.0,0.0,1877.973112719752,17.27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
812,246588.0,23901745.0,120366.4,96.93,24.0,30.303382,59.997644,0.0,0.0,2.0,0.0,1241.7868564943772,3.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
813,290104.0,28119700.0,104366.4,96.93,25.0,30.300489,59.999093,0.0,1.0,2.0,0.0,1076.7192819560507,3.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
814,292422.0,28364900.0,218600.0,97.0,13.0,30.379523,60.017063,0.0,0.0,0.0,0.0,2253.6082474226805,8.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
815,230525.6,22520000.0,149000.0,97.0,18.0,30.371842,59.956349,0.0,0.0,0.0,29.0,1536.0824742268042,6.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
816,123702.0,11999000.0,188620.0,97.0,26.0,30.428607,60.033185,0.0,0.0,0.0,0.0,1944.5360824742268,13.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
817,307930.0,29900000.0,208800.0,97.1,5.0,30.405727,60.032919,0.0,0.0,0.0,0.0,2150.360453141092,11.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
818,321051.0,31238200.0,149176.4,97.3,9.0,30.31082,59.904775,0.0,0.0,1.0,0.0,1533.1593011305242,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
819,350000.0,34076000.0,222000.0,97.36,5.0,30.387724,60.026051,0.0,0.0,0.0,0.0,2280.1972062448644,9.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
820,249185.0,22294663.2,230000.0,97.5,8.0,30.413371,59.942187,0.0,0.0,1.0,48.0,2358.974358974359,11.23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
821,302271.4,26885361.4,100000.0,97.5,26.0,30.406787,59.956219,0.0,0.0,0.0,19.0,1025.6410256410256,10.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
822,316096.6,27792580.0,131400.0,97.6,26.0,30.206381,60.036016,0.0,0.0,0.0,21.0,1346.3114754098362,12.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
823,340000.0,33190800.0,218600.0,97.62,13.0,30.378714,60.018349,0.0,0.0,0.0,0.0,2239.295226388035,8.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
824,276116.0,26049260.0,127400.0,98.0,4.0,30.447741,59.957967,0.0,0.0,0.0,18.0,1300.0,15.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
825,366327.0,35900000.0,149176.4,98.0,8.0,30.317844,59.907338,1.0,3.0,6.0,0.0,1522.208163265306,1.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
826,220454.6,19903403.2,250000.0,98.0,9.0,30.400804,59.929646,0.0,0.0,0.0,13.0,2551.020408163265,9.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
827,204082.0,20000000.0,194000.0,98.0,12.0,30.286565,60.020381,0.0,0.0,0.0,0.0,1979.591836734694,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
828,206619.0,20248604.0,184200.0,98.0,13.0,30.194928,60.03625,0.0,0.0,0.0,0.0,1879.591836734694,13.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
829,301729.8,30443526.0,98000.0,98.0,16.0,30.242009,59.986677,0.0,0.0,0.0,78.0,1000.0,8.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
830,255103.0,25000000.0,232700.0,98.0,25.0,30.375507,59.802929,0.0,0.0,0.0,0.0,2374.4897959183672,9.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,189180.75698924728
831,186545.0,18300000.0,135480.0,98.1,23.0,30.447813,59.95593,0.0,0.0,0.0,0.0,1381.039755351682,15.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
832,74263.0,7300000.0,154664.0,98.3,5.0,30.359356,59.957796,0.0,1.0,2.0,0.0,1573.387589013225,5.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
833,301830.0,29700000.0,149176.4,98.4,5.0,30.318985,59.906504,1.0,2.0,4.0,0.0,1516.0203252032518,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
834,420102.0,41422000.0,104366.4,98.6,25.0,30.304289,60.000857,0.0,0.0,2.0,0.0,1058.4827586206898,3.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
835,346500.0,34220340.0,120998.0,98.76,9.0,30.307568,59.985804,0.0,0.0,1.0,0.0,1225.1721344673956,2.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
836,353536.0,35000000.0,240884.0,99.0,9.0,30.370782,59.925096,0.0,0.0,0.0,0.0,2433.1717171717173,6.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
837,316879.2,32565119.0,170000.0,99.0,20.0,30.276001,59.942025,1.0,1.0,1.0,48.0,1717.171717171717,4.06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
838,275000.0,27280000.0,162484.0,99.2,4.0,30.359356,59.921692,0.0,1.0,3.0,0.0,1637.9435483870968,5.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
839,76613.0,7600000.0,116998.0,99.2,5.0,30.29138,59.918296,0.0,0.0,0.0,0.0,1179.4153225806451,2.51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
840,450000.0,44671500.0,142976.4,99.27,11.0,30.338083,59.880582,0.0,0.0,0.0,0.0,1440.2780296161982,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
841,296483.0,29500000.0,175480.0,99.5,23.0,30.196428,59.938491,0.0,0.0,0.0,0.0,1763.6180904522614,12.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
842,440000.0,42852300.0,239040.0,99.6,4.0,30.320548,59.927667,2.0,3.0,7.0,28.0,2400.0,1.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
843,450000.0,44910000.0,142976.4,99.8,11.0,30.338083,59.880582,0.0,0.0,0.0,0.0,1432.629258517034,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
844,300101.0,29986000.0,104366.4,99.92,25.0,30.300489,59.999093,0.0,1.0,2.0,0.0,1044.4995996797438,3.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
845,255086.0,25488100.0,103366.4,99.92,25.0,30.303382,59.997644,0.0,0.0,2.0,0.0,1034.4915932746196,3.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
846,168102.0,16061371.8,210000.0,100.0,1.0,30.276091,60.002382,0.0,0.0,0.0,66.0,2100.0,5.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
847,321000.0,31927990.0,210000.0,100.0,2.0,30.371806,60.044208,0.0,0.0,0.0,51.0,2100.0,8.72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
848,231693.4,22332185.8,160000.0,100.0,4.0,30.254271,59.89765,0.0,0.0,0.0,20.0,1600.0,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,335774,239969.54054054053
849,385000.0,37855800.0,149000.0,100.0,4.0,30.338245,59.861833,0.0,0.0,0.0,25.0,1490.0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
850,253729.8,26115586.0,150000.0,100.0,5.0,30.225336,59.859162,0.0,0.0,0.0,50.0,1500.0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,431546,282094.2408163265
