latitude;longitude
30.3176041;60.0480583
30.4193538;59.9126057
30.5032277;59.8596089
30.1709691;59.8344956
30.1635912;59.8359252
30.4347407;60.0190334
30.4338469;60.0165573
30.477085;59.9437594
30.2430808;60.0125437
30.2791398;60.0157546
30.2781799;60.0129411
30.2862227;59.9671591
30.2859397;59.9682809
30.2058438;59.8338339
30.2230422;59.8484295
30.373401;59.91648
30.3221955;59.9260825
30.3839966;59.8292965
30.4002772;60.0097057
30.3454797;59.9991374
30.5197207;59.9852586
30.4576254;59.8940023
30.3273161;60.037205
30.3019774;59.9964135
30.2946541;60.0000655
30.2557222;59.9475173
30.6065313;59.7407721
30.2984956;60.0024603
30.5625919;59.7516646
30.2227343;60.0092449
30.3174182;59.821604
30.3008048;59.9992333
30.2993554;60.0002492
30.289741;59.8527376
30.2997671;59.9995057
30.3302105;59.9848239
30.1959698;59.8483976
30.6174966;59.736722
30.2201965;60.0079028
30.3740858;59.9508944
29.9259802;60.1464193
30.211505;59.8569408
30.6116302;59.7413158
30.5750408;59.730421
30.597379;59.7499526
30.4064838;59.7025767
30.3571588;59.9336872
30.3776676;59.8352768
30.3211368;60.0526063
30.3170222;60.0515063
30.323645;60.0524718
30.4256497;59.9004336
30.2164568;59.8369387
30.3238591;60.0552914
30.3380724;60.0594834
30.2120204;60.0012248
30.3120736;60.0502704
30.2435418;59.8358521
30.1243118;59.8537876
30.1287139;59.8552197
30.3023753;59.8504833
30.2146304;59.8406292
30.3689335;59.9494686
30.124409;59.8526005
30.2695683;59.7972742
30.299688;59.8514928
30.2397723;59.8510396
30.1592625;59.8588702
30.1594401;59.8587564
30.219012;60.0046569
30.2153775;60.0058137
30.2153596;60.0051783
30.2161128;60.0056788
30.2156392;60.0050559
30.215683;60.0058058
30.2194926;60.0051812
30.2219239;60.0049757
30.2186422;60.0047419
30.2193848;60.0053723
30.2189638;60.0053889
30.3544864;59.9811831
30.3477225;59.8409706
30.3982914;59.8231974
29.9062657;59.8802672
29.9142883;59.8719484
30.2648229;59.8831039
30.4383746;59.7083112
30.4388188;59.7105827
30.3133276;59.8736307
30.2864062;60.0154084
30.3281807;59.8560662
30.2357355;60.0073005
30.2347421;60.0075768
30.2805298;59.8487584
30.1613353;59.8245438
30.148215;59.825244
30.3274346;59.8491012
29.7030347;60.2056066
29.712363;60.2021781
30.3046568;59.9138607
30.3051846;59.9155355
29.9545874;60.1218958
30.3994113;59.8436554
30.3322179;59.8467518
30.2932558;59.9122758
30.0890738;59.738174
29.9520337;60.08466
30.3345722;59.8459607
30.2520775;59.9862865
30.2560807;59.9907688
30.2548707;59.9864172
30.2988921;60.0074056
30.2255771;59.9594017
29.9675294;60.0807342
30.119724;60.0006457
30.3460054;59.9178388
30.2287818;59.954449
30.3234738;59.8487336
30.2853574;60.0001357
30.4594026;59.9119935
30.3892808;59.9494162
30.2089074;60.0013656
30.226564;59.947708
30.2233513;59.9481664
30.2201806;59.9486329
30.3125689;60.000994
30.3022411;59.9157751
30.2226543;59.9588356
30.2271478;59.9601921
30.2248802;59.9603837
30.2221122;59.9598896
30.344307;59.9183537
30.2106571;59.9558818
30.4253457;59.8152029
30.2631858;60.0106095
30.2408361;59.9464671
30.3242638;60.0144014
30.3271348;60.0142053
30.2238746;59.9890169
30.2276759;59.9872465
30.2285838;59.9882381
30.2758446;60.0758041
30.3028365;59.8509046
30.2793801;59.8864192
30.1722834;59.8445914
30.3200633;60.0174688
30.3118463;60.0261542
30.3443171;60.0360489
30.2635175;60.0029333
30.2644106;60.0028501
30.336612;59.9805691
30.3360511;59.9794196
30.3357036;59.9805266
30.3356494;59.9791944
30.3221834;60.0238502
30.3208408;60.0237661
30.3825473;59.7025571
30.2797722;59.9081422
30.2714589;59.9009648
30.4748866;59.9286422
30.3261351;60.0221333
30.2284936;59.9844765
30.3327829;59.9366125
30.3324008;60.0137189
30.3241332;60.0079125
30.3367022;60.0169049
30.3321962;60.0194183
30.320494;60.0125503
30.3228293;60.0186866
30.2366305;59.9840031
30.2327285;59.9844983
30.3111262;60.0163245
30.3346834;60.012253
30.6114066;59.7352631
30.2826161;59.910045
30.2976781;59.9987663
30.2972898;59.9990375
30.2961379;59.9995306
30.2976201;59.9996072
30.2972854;59.9985179
30.2979604;59.998131
30.2971911;59.9996731
30.2972197;59.9987016
30.3382971;60.0124244
30.2480264;59.9837919
30.3241463;60.014685
30.3263737;60.0073653
30.3287132;60.0131216
30.3256627;60.0091063
30.3268177;60.0110697
30.2915737;59.9101563
30.4785831;59.8926972
30.4746816;59.8904098
30.4681271;59.885498
30.4733807;59.8916478
30.3201048;60.0161838
30.3109445;60.0197994
30.3253649;60.010962
30.3199982;60.0230994
30.364265;59.9356214
30.588307;59.7440415
30.560491;59.7946063
30.295368;59.9159015
30.3329211;59.7710081
30.2695986;59.9020527
30.3076089;59.972364
30.3757168;60.0382314
30.3526816;60.0543046
30.2676424;59.9081201
30.2934917;60.0108533
30.475659;59.8991249
30.3278209;60.024862
30.3227715;60.0233027
30.3208011;60.0223619
30.3262252;60.0246875
30.3906401;59.9345806
30.3905757;59.9341264
30.310899;59.8527711
30.3092996;59.8527611
30.3072736;59.8515524
30.308731;59.8513575
30.3072809;59.8514383
30.3074212;59.8510687
30.1561142;59.8371817
30.4372148;59.9740872
30.4878767;59.838588
30.3878075;59.9945114
30.3175263;60.0218357
30.3325629;60.0001617
30.3307107;59.9993442
30.3190355;60.0216266
30.3141927;60.022246
30.2172634;59.9872343
30.2209036;59.9867616
30.3768108;59.855408
30.3294805;59.836839
30.315726;60.0512396
30.3105922;59.8538881
30.3900362;59.8659573
30.2671248;59.9124188
30.3417492;60.0341343
30.2816935;59.9093766
30.2151106;59.8539314
30.3277408;60.0048243
30.498322;59.841753
30.5008872;59.8411318
30.3213087;60.0330612
30.3903778;59.968464
30.3887654;59.9707839
30.3913531;59.9694146
30.2734727;59.8816426
30.2753099;59.8812488
30.2746275;59.9004952
29.9200715;59.8709201
30.2904594;60.0158631
30.2873255;60.0162643
29.9551872;59.8649886
30.3447485;60.0004293
30.2961518;60.0251181
30.3182896;59.9935751
30.3205436;59.9996238
30.468201;59.8583323
29.9020378;59.8818078
29.9024949;59.8819436
29.890569;59.8816843
29.8940492;59.8820463
29.8911677;59.8819485
30.3134682;59.9901797
30.3152221;59.991307
30.4218167;59.698944
30.4215183;59.6992251
30.4210184;59.699824
30.1490945;59.9945548
30.1003298;60.0170228
30.219802;59.9539128
30.2970573;60.022527
30.2955131;60.0259851
30.0614521;59.8514805
30.0630428;59.8514639
30.283199;60.0261993
30.2351142;59.9877933
30.0776629;59.8526562
30.0759236;59.8522375
30.2941831;60.0278353
30.3655985;60.0323333
30.3671937;60.0324278
30.4216587;60.0182412
30.4188996;60.0196624
30.4284836;60.0165632
30.4122158;60.0206355
30.4172159;60.0193818
30.4112835;60.0249361
30.4241153;60.0176331
30.4170783;60.0194138
30.4260772;60.0171364
30.4119882;60.020663
30.367199;60.0280522
30.248587;60.0224126
30.2924189;60.0300644
30.2932043;60.0317703
30.2506863;60.0219458
30.3161684;60.0450055
30.3163437;60.0450358
30.4396428;59.8818102
30.4382269;59.8842647
30.3043313;60.0168913
30.290457;60.0049939
30.319395;60.0377684
30.3199046;60.0396286
30.3240617;60.0443924
30.2713145;60.0071877
30.3312211;59.887078
30.3586458;60.0092486
30.354365;60.0084346
30.3500629;60.0094766
30.3642375;60.0131521
30.2432676;59.9861093
30.4139949;60.0417956
30.2569606;60.0198516
30.2572194;60.0195298
30.2558575;60.0208362
30.2548095;60.0211072
30.285802;60.0274351
30.2857933;60.0239217
30.2832972;60.0234233
30.2893665;60.025671
30.1600242;59.8384489
30.1591933;59.8418549
30.2133456;59.8340114
30.2711761;60.0042328
30.2527429;60.0069869
30.2097645;59.8360188
30.1834961;59.8354345
30.21387;59.8364478
30.1489606;59.8416756
30.3641524;59.8197338
30.2130027;59.8344082
30.2327959;59.9483653
30.3211561;59.807464
30.3391552;60.030756
30.3332854;60.0298655
30.3336911;60.0303871
30.3363047;60.0306195
30.3336382;60.0306704
30.3332969;60.0297454
30.1869345;59.8502255
30.2429379;59.9865402
30.2537449;59.9838394
30.2114287;59.9391026
30.2127434;59.9376481
30.2073111;59.8470577
30.1359753;59.8450658
30.1378466;59.8260115
30.3246959;60.0485304
30.1239599;59.8520833
30.1581282;59.8363692
30.3288263;59.985203
30.3382075;59.9987451
30.4207412;59.7370441
30.3284104;60.0361271
30.3322987;60.0384614
30.2554864;59.9837984
30.2619856;59.9838331
30.582761;59.7412211
29.7028951;60.2056508
30.237918;59.8395388
30.1743416;59.8253621
30.4672561;59.8745149
30.4797373;59.8843081
30.2430711;59.9905499
30.3272779;60.0118225
30.3276946;60.011351
30.3104781;59.9716994
30.3101375;59.9717925
30.3333618;60.0162605
30.3207788;59.9868403
30.3219667;59.9868916
30.232693;59.9880856
30.3868659;59.9947967
30.5042672;59.8314647
30.4966995;59.8374676
30.2281673;59.9735531
30.4309253;60.0153192
30.3131981;59.8480782
30.31377;59.8476274
30.2148657;59.847943
30.1265822;59.8551883
30.1269754;59.8554427
30.1533826;59.790274
30.282844;60.0354917
30.4698453;59.9272399
30.215091;60.0782786
30.4296077;60.0062689
30.2245101;59.9850919
30.430387;60.0112844
30.4324202;60.0123899
30.2889429;59.9268766
30.3279976;59.8524118
30.3709208;60.0095922
30.4325501;60.0119783
30.4308151;60.0115134
30.488274;59.9458926
30.4895614;59.9461182
30.3022194;59.9711339
30.3909901;59.7341589
30.2652044;60.006872
30.3113883;59.8064656
30.411982;59.9211126
30.2441468;59.9874612
29.7673382;59.9064676
30.3263321;59.9351872
30.3960991;59.8802532
29.8260744;59.8837783
29.8250937;59.8841757
30.5825517;59.7410109
30.2822606;59.9230798
29.7251526;59.9218433
30.3956276;59.717812
30.2091001;59.8597777
30.4784042;59.9365892
30.3282196;60.0545909
30.2979265;60.0074046
29.9283674;60.1457993
30.4048927;59.9600874
30.4141987;59.959335
30.4302237;59.8362222
30.4388174;59.9809163
30.2577404;60.0996651
30.3757677;59.9996536
30.4262726;59.8290867
30.2894253;59.9645846
30.4157948;59.9052393
30.3008184;60.0015418
30.0247823;59.8518809
30.4845491;59.8512064
30.0716509;59.8521902
30.3720018;59.8068774
30.2954449;60.0242544
29.8000606;60.2033255
30.3210117;59.8515359
29.8495536;59.8693148
29.8578035;59.874386
30.2626188;59.8515857
30.2646586;59.851603
30.3148464;59.9925482
30.3005537;59.9925912
30.3777346;59.8257262
30.3300229;59.8184905
30.3881568;59.8420899
30.4900917;59.955834
30.3096082;60.0209602
30.3087265;60.0235132
30.3099588;60.020399
30.3784831;59.948598
30.3021325;60.0307906
30.312114;60.0343462
30.3260726;59.8069808
30.2332377;59.9938091
30.3897009;59.8625264
29.6925963;59.9852318
30.3010254;60.0256955
30.2991456;60.0262088
30.3020373;60.0264836
30.2961117;60.0274625
30.3023666;60.0276687
30.3127944;59.8075727
30.3130422;59.8076751
30.3254603;59.8084493
30.3193709;59.8051568
30.3200364;59.8045629
30.3217419;59.8052119
30.3325557;59.8011647
30.3306098;59.8002818
30.4953511;59.9451397
30.3191661;60.0119596
29.9816114;60.0373365
30.0878241;59.7332547
29.7019739;59.9990488
30.239366;59.9996802
30.3302282;60.0006832
30.319108;60.0141541
29.7013351;60.1880861
30.2856128;60.0080603
29.5667832;60.1973561
30.303948;60.062767
30.3045341;60.0627327
30.3201942;60.0672237
30.4368608;59.9769458
30.3497386;60.0074953
29.8712076;60.1717938
29.873398;60.1660765
30.4194913;59.7851484
30.1836719;59.8242605
30.3213639;59.9980937
30.316924;59.9985846
30.3231611;59.9970259
30.3196435;60.0173076
30.3655171;60.0323779
30.2239396;59.958305
30.2227403;59.9596071
29.834838;60.1655937
29.8324084;60.1665128
30.3641239;59.8746169
30.3815503;59.9724908
30.1228608;59.8555666
30.2947816;59.9565164
30.3081858;59.993808
30.3091814;59.9945566
30.3093904;59.9962948
30.3051945;59.992704
30.3121263;59.9948454
30.307756;59.9944364
30.3095936;59.9960544
30.2460107;60.0111257
30.4956365;59.9403634
30.2422343;60.0035338
30.2506776;60.0023084
30.2937585;59.9585455
30.2910583;59.9596961
30.3550573;59.9565672
30.2473458;60.0046078
30.5035913;59.937188
30.2557037;59.8786158
30.2517918;59.8759268
30.2460262;60.0093375
30.301711;60.0141488
30.3546277;59.9559896
30.2883507;59.9666128
30.3169637;60.0422215
30.3218427;60.0362769
30.3219383;60.0360958
30.354195;59.9593886
30.3571065;59.9580571
30.3561768;59.9580359
30.3538696;59.9593034
30.3559926;59.9591116
30.3896843;60.0136795
30.3108157;59.8348203
30.3266286;59.8177861
30.249936;59.8325895
30.2954804;59.8471665
30.6149937;59.7362283
30.1614938;59.8057598
30.0827711;59.7290564
30.404494;60.0235473
29.9760195;60.0498885
30.3372974;60.0252688
30.1664854;59.9868277
30.3803566;60.0003373
30.4209726;60.0013372
30.3930593;60.0118045
30.3553682;60.0322664
29.7701233;59.9984991
29.7729916;59.9981822
30.3348219;59.8286821
30.3324165;60.0242889
30.2913087;59.9119726
30.2911106;59.9116155
29.7622886;59.9913093
30.4080002;60.0342379
30.4037443;60.0323424
30.4068597;60.0327862
30.4027344;60.0338247
30.4376125;60.0054951
30.3910808;60.0006687
30.4361072;59.9450226
30.3104561;59.8401968
30.3555668;59.9554027
30.3552965;59.9551295
30.3323097;60.0384514
30.3316052;60.0385399
30.2184953;59.9434328
30.2218112;59.9430146
30.2893205;59.9100408
30.2914364;59.9114794
30.2193893;59.9424424
30.364852;59.8573022
30.2999876;59.9170169
30.128042;59.8551886
30.3457679;59.9961652
30.2303396;59.8505165
30.3152191;59.8533234
30.2254416;59.9435264
30.3078338;59.9289021
29.7851347;59.9939007
29.7842555;59.9937801
30.3384084;59.8293894
30.3366202;59.8293591
30.3709719;59.8443304
30.3394916;59.830434
30.3385695;59.8302666
30.1298023;59.8043117
30.2335505;59.9880265
30.2962195;59.9081581
30.3568374;59.8371199
30.3552889;59.8377978
30.2949899;59.9115658
30.3645949;60.0169675
30.3673784;60.0153687
30.3650876;60.0164987
30.3535785;59.9980362
30.3839914;59.8873821
30.3503363;60.0005599
30.418455;60.0366837
30.4169112;60.0443719
30.3810525;59.8706581
30.3481394;59.9106964
30.4498798;59.9445613
30.4481629;59.9458905
30.44903;59.9459023
30.3744533;59.8763147
30.3753824;59.8762653
30.2510143;60.022485
30.2982705;60.0148142
30.29785;60.0146122
30.3209927;60.024373
30.3202549;60.0244874
30.3129101;60.0203023
30.3219917;60.0246218
30.3199984;60.0246285
30.3198789;60.0258039
30.2836922;59.9152344
30.2842713;59.9141823
30.2839524;59.913935
30.4527094;60.0209379
30.4213052;59.9393095
30.3650305;60.0379523
30.3661829;60.038407
30.3764914;60.022796
30.3671263;60.0279929
30.3731122;60.0230415
30.2787028;59.9639011
30.2788285;59.9612917
30.2778906;59.962454
30.2579634;59.9540664
30.287845;59.9684442
30.2883191;59.9681779
30.3545152;59.8328981
30.3398381;60.0605632
30.3266813;59.829151
30.3510413;59.8327011
30.3523154;59.8305958
30.3569993;59.8307529
30.3007945;59.7950253
30.3873068;59.924607
30.2213426;60.0268359
30.2167194;60.0275712
30.1684682;59.8326756
30.1685112;59.8316923
30.1723776;59.8323775
30.3297803;59.7635757
30.2009766;59.8569587
30.1939012;59.8624883
30.1951297;59.8622096
30.3349681;60.0672165
30.3381038;59.8400313
30.3008884;59.9282782
30.3549136;59.8380309
30.3496233;59.8420161
30.3496615;59.8401641
30.355224;59.8398014
30.3510519;59.8349508
30.3554804;59.8376265
30.3568412;59.8377416
30.3502677;59.8395264
30.2352699;59.8386022
30.4202306;59.9284962
30.3527115;59.8381315
30.3901156;59.993592
30.3616045;60.0132661
30.2980953;60.0152426
30.2952272;60.015094
30.3067127;59.8683105
30.3143068;59.8681055
30.2826348;59.8491327
30.280663;59.8511859
30.2808702;59.8489723
30.1492814;59.8479842
30.3373814;60.0611476
30.3366398;60.0603822
30.301152;59.8721793
30.3059988;59.9134963
30.283575;59.9618561
30.182455;59.8642163
30.3356285;59.8397086
30.3363301;59.8394029
30.4126439;59.7136278
30.398468;59.7103195
30.2794321;59.9098204
30.2139731;59.9379579
30.2127037;59.9393889
30.2167943;59.9390638
30.2158347;59.9401043
30.2856764;59.9187962
30.3833947;59.8875034
30.3816822;59.8889813
30.3828807;59.8801151
30.3825625;59.8802809
30.4067091;60.0167072
30.4053862;59.9340659
30.2462813;59.9554905
30.3170045;59.9517955
30.3217902;59.9043672
30.4028602;60.0426078
30.4072536;60.0422157
30.3965165;60.0468818
30.3647166;60.0490618
30.3663065;60.0475794
30.3633555;60.0474933
30.3619803;60.0516634
30.411925;60.0402333
30.4300453;60.0094616
30.4296876;60.0091473
30.4285974;60.0089391
30.3087559;59.9134422
30.3224789;59.9071305
30.3187314;59.9161519
30.4169317;60.0284759
30.3328477;59.837624
30.4041411;60.0293511
30.3712895;60.0457364
30.3551222;59.8790887
30.2843245;59.9965837
30.2837988;59.9963846
30.2956376;59.9960905
30.2933425;59.9958515
30.3441744;60.0457165
30.3940318;60.0346582
30.3259285;59.8248124
30.1976351;60.0040462
30.3926828;60.0365146
30.2020602;60.006891
30.1988386;60.0061046
30.3852639;60.0378842
30.42797;59.883573
30.4297003;59.8999149
30.3935418;59.9704691
30.3945124;59.9716724
30.3992315;60.0488486
30.3949634;60.0497385
30.3733906;60.0367932
30.3360418;60.0539567
30.4494553;59.9169759
30.447173;59.916112
30.4473555;59.9170768
30.4036498;60.0344178
30.4056934;60.0378353
30.4095548;60.0362046
30.4058588;60.0379536
30.3332178;60.0579457
30.3176672;60.0585941
30.4233888;59.8653296
30.2956998;60.0042559
30.2954089;60.0056555
30.2953526;60.0059312
30.2946387;60.0059863
30.2947404;60.0070555
30.3193599;59.9780925
30.3809721;59.7088702
30.3313983;60.0377209
30.4185866;60.0142931
30.314482;59.9105828
29.7057557;60.0177972
30.3317363;60.0355032
30.330112;60.035814
30.3298992;59.8877991
30.317667;59.8840306
30.4248315;59.7378031
30.4269595;59.7359104
30.254722;59.8703275
30.4632342;59.931187
30.2557711;59.8798463
30.2963838;59.9176725
30.2584517;59.8781079
30.2591434;59.8788067
30.2961323;60.0331325
30.3951195;59.7374681
30.325077;60.0571585
30.3492038;60.0399842
30.2262053;59.9426005
30.2256667;59.9428754
30.2157665;60.0102123
30.2156641;60.0100152
30.2906846;60.0056276
30.2895252;60.0058241
30.2911708;60.0060955
30.3117491;59.9872849
30.4281924;60.0239422
30.4307526;60.0254352
30.4355164;60.0177832
30.4328557;60.0357703
30.4310433;60.0275874
30.4311001;60.0286327
30.3230596;60.0499442
30.3573458;60.0490843
30.408506;59.8016904
30.507902;59.8401746
30.2347975;59.9492996
30.237175;59.9482083
30.2348975;59.9480752
30.3402946;59.8469272
30.2336696;59.9497181
30.2341452;59.9501799
30.3568301;59.8967537
30.3123673;59.8322337
30.4965736;59.8964197
30.174228;59.8602537
30.3854655;59.9232962
29.9746231;60.0927446
30.4366608;59.8163922
30.5020811;59.9405426
30.0741019;59.7170677
30.384237;59.89005
30.4061862;59.8002877
30.406145;59.8006074
30.4024968;59.8021938
30.4055889;59.8003132
29.9002613;59.8758169
30.4730529;59.9098279
30.3384921;59.9923491
30.3046249;60.0114385
30.2953803;59.9148917
30.1896593;60.1211684
30.1848692;60.1242575
30.1882726;60.1221037
30.1879757;60.1209817
30.178842;60.1187709
30.460928;59.7690108
30.4488067;59.953382
30.1835311;59.8606993
30.1858594;60.0634475
30.1890308;60.063926
30.4449786;59.9601763
30.4387951;59.9597983
30.438761;59.9589689
30.3188439;59.959548
30.2648246;59.9876539
30.2467999;59.9852371
30.2503589;59.985375
30.3598672;59.8962027
30.4947668;59.9396761
30.3054856;59.8817667
30.2845054;59.983556
30.489473;59.8749027
30.4881711;59.8817451
30.5013293;59.8720642
30.3190398;60.018121
30.2109168;59.9880734
30.3163159;59.8066169
30.3078673;60.0538243
30.3964303;60.0124137
30.4602898;59.8631998
30.3674896;60.0010836
30.4040666;60.0219334
30.4045838;60.0209337
30.4063841;60.0201696
30.3705415;59.8071603
30.4328527;60.0360547
30.4328604;60.0361696
30.3307179;60.0040905
30.327405;60.009579
30.3275566;60.0092118
30.3042215;59.8759308
30.342647;59.9148094
30.3405848;59.9131165
30.3403483;59.914836
30.343502;59.9146241
30.4548204;59.9061421
30.2603233;60.0064174
30.2644938;59.9907731
30.2618573;59.9910197
30.261814;59.9885881
30.3658757;59.9930709
30.3592835;59.9870935
30.468105;59.9050357
30.2659221;60.0013688
30.3003045;60.0029325
30.3808524;59.9954064
30.3812499;59.9954156
30.3848346;59.99492
30.3774695;59.9922378
30.2860882;59.8604867
30.396292;59.9015905
30.3982625;59.9022778
30.4042014;59.8989622
30.4058146;59.8980699
30.4586135;59.7340836
30.4635723;59.7363309
30.4607281;59.7346628
30.4592409;59.7338514
30.4616135;59.7357805
30.4601351;59.7349333
30.4630336;59.7365557
30.4621722;59.7355351
30.4641174;59.7366466
30.457384;59.733808
30.4559549;59.7337485
30.4635991;59.7368864
30.2782122;59.8685988
30.4344132;60.0058063
30.4288831;59.8139126
30.4053118;59.8013074
30.2375822;60.0727779
30.2369527;60.0725591
30.2399878;60.0724812
30.4581995;59.9673781
30.4588602;59.9669192
30.3594651;59.9970016
30.3603533;59.9995308
30.3585891;59.9991953
30.3586564;59.9999907
30.3578683;60.0001425
30.3294229;59.8452999
30.1504101;59.9939178
30.4010883;59.8137936
30.3959217;59.8086338
30.2175491;59.8520168
30.2152601;59.8496073
30.2211188;59.8530795
30.4161465;59.7909781
30.3391906;59.8449959
29.7187584;60.2090051
30.3448115;60.0489177
30.3497126;60.0074663
30.3511392;60.0077019
30.5107731;59.8328984
30.3944036;60.0136286
30.3898034;60.0087682
30.4131273;60.0035027
30.4055755;60.0103238
30.3481336;60.0079078
30.3430568;60.0087213
30.5025957;59.927321
30.4997727;59.9184262
30.3592845;59.8277953
29.6905003;60.1928518
29.7010625;60.2035581
30.3005951;59.8513364
30.2999581;59.8509567
30.3562739;60.008384
30.3371575;60.0051442
30.3417518;60.0035822
30.336583;60.0066251
30.3133186;60.0231052
30.3277749;59.9853359
30.4818025;59.9455474
30.482097;59.9452901
30.4803663;59.9458645
30.2174737;59.9364903
30.237271;59.9554976
30.2373942;59.9558039
30.1845523;59.9537198
30.1947204;59.9498091
30.1943341;59.9486147
30.1932172;59.9459704
30.1865224;59.9532968
30.1803781;59.9446083
30.1875539;59.9435446
30.191782;59.9441789
30.1875245;59.9523546
30.1894776;59.952094
30.1919827;59.9450994
30.1873599;59.9526099
30.1929756;59.9460036
30.1802148;59.9447945
30.1939819;59.9487592
30.1856689;59.9439809
30.1926566;59.9468248
30.4472064;59.999169
30.4478435;59.998551
30.3327022;60.0185215
30.3265025;60.02255
30.3151277;60.0656348
30.4201996;59.7380455
30.2967253;59.9809457
30.283828;59.9801689
30.285182;59.9805627
30.28298;59.978851
30.2128566;59.8404145
30.2814927;59.9772432
30.3053537;59.8768331
30.2436232;59.9765199
30.3733194;59.8066971
29.456089;60.1753732
30.437078;59.9661668
30.3185945;60.0159122
30.3094648;59.8714764
30.3328926;60.0311066
30.338271;60.0312021
30.4616077;59.9488934
30.4249889;59.8662177
30.4745716;59.9176748
30.4779735;59.9152929
30.4592433;59.9437093
30.4482808;59.9097543
30.4457202;59.9098673
30.4744549;59.9166515
30.3388734;59.7092237
30.3386726;59.7088679
30.4913052;59.9172877
30.4898153;59.9169391
30.490799;59.9175148
30.5010651;59.92028
30.4932001;59.9014229
30.4928519;59.9014914
30.4209688;60.0172927
30.4990419;59.9130191
30.4635029;59.9170984
30.443018;59.9228167
30.4437895;59.9234636
30.4420205;59.9190493
30.4405137;59.9358637
30.4303573;59.930474
30.4263058;59.9794123
30.4289744;59.9843313
29.9470062;60.157019
29.5969636;60.1987049
29.7934952;60.1775966
29.8939122;60.1566117
29.894074;60.1561051
29.5806454;60.1987281
30.4601431;59.915858
30.4597968;59.9162192
30.4263268;59.9704812
30.4167724;59.972931
30.4247495;59.9700392
30.1924027;59.9886307
30.1926745;59.9886882
30.3758303;59.8414521
30.2729569;59.9976477
30.4841418;59.9152285
30.4787655;59.9146318
30.4775995;59.9158858
30.4790791;59.9167791
30.4789459;59.9169147
30.2918308;60.0122707
30.2490179;60.0626289
30.3303626;59.9960611
30.3785747;60.0415036
30.3718696;60.0357317
30.4364455;59.9702008
30.3307152;60.0278439
30.0029763;60.002989
30.3173725;59.9638783
30.3895534;60.0009458
30.3902895;60.0014305
30.3894222;60.001966
30.313757;60.0266551
30.4381383;59.9672908
30.395715;60.0003234
30.4761442;59.9154554
30.3590509;59.9303365
30.1906193;59.8610141
30.1929133;59.8613833
30.2528828;59.985791
30.3588434;60.006609
30.362086;60.0016546
30.3202217;59.8970135
30.3210447;59.8962857
30.3200233;59.8968346
30.2008789;59.9907927
30.3585292;59.9336332
29.9749756;60.0584733
29.9737727;60.0584716
30.0797654;60.0192969
30.081355;60.0182875
30.2017071;60.0077607
30.2506755;59.9860688
30.446148;59.8539394
30.6323948;59.7616048
30.3675023;59.7012895
30.2251205;59.986119
30.3946494;59.8457032
30.3927052;60.0253328
30.3981579;60.0218086
29.8189136;60.1688723
30.2437862;59.9862588
30.2348384;60.0715016
30.2370647;60.0717512
30.2927919;59.8493616
30.297567;59.849714
30.2497711;59.9961394
30.3006598;59.9061575
30.4170898;59.8271297
30.2994483;59.8507495
30.3540787;59.8381349
30.1003378;60.0166213
30.2190636;59.9911891
30.4185811;59.7002253
30.2140467;59.837113
30.206887;59.8284125
30.3745005;60.0018105
30.3082985;60.0448333
30.3161561;60.0349271
30.3088985;60.0458801
30.3157598;60.041172
30.3160319;60.0415032
30.3087097;60.0457074
30.3105031;60.0496904
30.3169409;60.035283
30.2112401;59.9827945
30.2043687;59.9944129
30.2394802;59.9096993
30.3074085;59.8413735
30.1962234;60.0032799
30.1993153;60.0028705
30.2501133;60.0215953
30.3346898;59.8342547
30.3353289;59.8340583
30.3351846;59.8339877
30.3338138;59.8342007
30.2095671;59.8429419
30.2096293;59.8432191
30.3028615;59.835282
30.3024395;59.8332223
30.301932;59.8327103
30.2471329;59.9074968
30.2451167;59.9065929
30.2534513;59.9107777
30.2522399;59.9107254
30.2538695;59.9107983
30.2488298;59.9114503
30.2567868;59.9108228
30.2547717;59.9108378
30.31358;60.0527442
30.3125455;60.0567737
30.3722675;60.0036913
30.3723848;60.0038635
30.3239599;59.848922
30.3744345;60.003423
30.3573785;60.0091608
30.3568421;60.0089838
30.2356938;59.90568
30.2351826;59.9051491
30.2357827;59.9058936
30.3865135;59.9827329
30.2581027;59.9109995
30.3824439;59.7020834
30.2525199;60.0129711
30.257528;60.0074923
29.949082;60.1099631
30.1835983;59.826494
30.1900626;59.8610926
30.1905487;59.8609345
30.2524138;59.9397551
30.4593918;59.9501066
30.2853425;59.9096616
30.3149502;59.8725669
30.2469662;60.1038825
30.2931317;59.8558217
30.3160962;59.9007731
30.3183119;59.8903284
30.3187363;59.8935411
30.3185699;59.8932806
30.3839585;60.0060423
30.3816174;60.0078914
29.9352197;60.1482122
29.9358527;60.1495436
30.4349756;59.9464034
30.3789791;59.8310432
30.3124244;59.8718991
30.2702613;59.8553125
30.3801069;59.8078999
30.3689406;59.8054927
30.2664846;59.8509656
30.3061403;59.85088
30.2096044;59.8640501
30.374949;59.9670373
30.3732072;59.9675907
30.3009739;60.0673202
30.4176575;60.0356694
30.3712396;59.9689751
30.3709903;59.9678374
30.4393314;59.9600797
30.1296121;59.8450928
30.3328358;60.0494416
30.3344285;60.051605
30.3321894;60.0485854
30.3324941;60.0489662
30.3346286;60.0518315
30.2251597;60.0210762
30.289977;60.0226414
30.3030944;60.0293257
30.2554247;60.0338361
30.477272;59.8506908
