X	Y	POWER	OSM_TYPE	OSM_ID
30.5678322	59.7787081	tower	node	"974191816"
30.5466575	59.7786698	tower	node	"974191818"
30.5194321	59.7781151	tower	node	"974191821"
30.5617322	59.7750314	tower	node	"974191829"
30.5126253	59.7654991	tower	node	"974191831"
30.5241956	59.7843696	tower	node	"974191834"
30.5594966	59.7531772	tower	node	"974191837"
30.5191126	59.758492	tower	node	"974191839"
30.5392061	59.7502331	tower	node	"974191845"
30.5694794	59.7693692	tower	node	"974191846"
30.5432686	59.7495876	tower	node	"974191849"
30.5629387	59.7736488	tower	node	"974191851"
30.5120216	59.7629428	tower	node	"974191855"
30.5532903	59.7766057	tower	node	"974191866"
30.5253406	59.7834089	tower	node	"974191868"
30.5219259	59.7538024	tower	node	"974191872"
30.550451	59.7506609	tower	node	"974191881"
30.5165258	59.7750585	tower	node	"974191883"
30.5278611	59.784736	tower	node	"974191885"
30.5678515	59.7688731	tower	node	"974191886"
30.5479482	59.751402	tower	node	"974191887"
30.5530836	59.7758761	tower	node	"974191888"
30.5218762	59.7569131	tower	node	"974191897"
30.5278883	59.7836789	tower	node	"974191900"
30.5174633	59.7749484	tower	node	"974191902"
30.5652262	59.7748223	tower	node	"974191906"
30.5176605	59.7863652	tower	node	"974191910"
30.5491476	59.7490497	tower	node	"974191918"
30.5096798	59.7626202	tower	node	"974191926"
30.546831	59.7498789	tower	node	"974191928"
30.5290443	59.7535732	tower	node	"974191930"
30.514209	59.7682634	tower	node	"974191938"
30.5623219	59.7772436	tower	node	"974191940"
30.549191	59.7506792	tower	node	"974191941"
30.5190616	59.778288	tower	node	"974191944"
30.5435342	59.7501386	tower	node	"974191953"
30.5596501	59.7762762	tower	node	"974191957"
30.5268483	59.7835798	tower	node	"974191961"
30.5554542	59.7533294	tower	node	"974191969"
30.4591512	59.9490516	tower	node	"998543237"
30.4582705	59.9427376	tower	node	"998543250"
30.4585875	59.9532275	tower	node	"998543278"
30.4596955	59.9461362	tower	node	"998543284"
30.4453325	59.9387845	tower	node	"998543292"
30.459357	59.9517841	tower	node	"998543295"
30.4647438	59.9405655	tower	node	"998543306"
30.4655319	59.9394814	tower	node	"998543331"
30.4615154	59.9432895	tower	node	"998543347"
30.4465599	59.9393671	tower	node	"998543360"
30.458824	59.9533646	tower	node	"998543373"
30.4627039	59.9417691	tower	node	"998543378"
30.4566949	59.9421739	tower	node	"998543408"
30.4573036	59.9544198	tower	node	"998543414"
30.465058	59.9406571	tower	node	"998543431"
30.4615075	59.9446921	tower	node	"998543436"
30.4621297	59.9434657	tower	node	"998543452"
30.4491139	59.940632	tower	node	"998543463"
30.4593437	59.9460921	tower	node	"998543469"
30.4612059	59.9432144	tower	node	"998543487"
30.4462763	59.9397667	tower	node	"998543516"
30.4527279	59.9412556	tower	node	"998543530"
30.4631916	59.9416658	tower	node	"998543572"
30.4595111	59.9490582	tower	node	"998543627"
30.4576542	59.9545852	tower	node	"998543654"
30.4644296	59.9401874	tower	node	"998543678"
30.4455851	59.9387173	tower	node	"998543683"
30.4617498	59.9434187	tower	node	"998543702"
30.4466273	59.9396157	tower	node	"998543715"
30.4493338	59.9404674	tower	node	"998543717"
30.4591892	59.9534472	tower	node	"998543721"
30.4589989	59.9517877	tower	node	"998543735"
30.4613513	59.9434469	tower	node	"998543742"
30.4536845	59.9416995	tower	node	"998543790"
30.4665748	59.9380977	tower	node	"998660268"
30.5006608	59.9281494	tower	node	"998660286"
30.4723602	59.9332996	tower	node	"998660329"
30.4703983	59.9355847	tower	node	"998660465"
30.4691904	59.9356602	tower	node	"998660575"
30.467375	59.9380397	tower	node	"998660621"
30.4726244	59.9334434	tower	node	"998660676"
30.4555816	59.955497	tower	node	"998660776"
30.4872835	59.9307245	tower	node	"998660835"
30.4695498	59.9356217	tower	node	"998660887"
30.4677223	59.9381229	tower	node	"998660926"
30.4721852	59.9331106	tower	node	"998661082"
30.4554036	59.9553947	tower	node	"998661130"
30.4873815	59.9308652	tower	node	"998661221"
30.4448214	59.9394739	tower	node	"998661245"
30.487171	59.9305486	tower	node	"998661281"
30.4699925	59.9356021	tower	node	"998661287"
30.5005264	59.9279387	tower	node	"998661298"
30.4720498	59.9329282	tower	node	"998661329"
30.1617699	59.8472372	tower	node	"1013122975"
30.1578989	59.8474626	tower	node	"1013122976"
30.1234222	59.8499282	tower	node	"1030467580"
30.3481939	59.9888969	tower	node	"1068048955"
30.3502951	59.9879577	tower	node	"1068048961"
30.344998	59.9885152	tower	node	"1068048976"
30.3524923	59.9869919	tower	node	"1068070794"
30.3534304	59.9865712	tower	node	"1068093752"
30.3547019	59.9860122	tower	node	"1068134425"
29.9614619	60.0796446	tower	node	"1091337071"
30.3032352	60.0907416	tower	node	"1103138386"
30.3085446	60.0955603	tower	node	"1103138717"
30.3084629	60.0714259	tower	node	"1103250046"
30.3179332	60.0903384	tower	node	"1103269794"
30.3161282	60.0937772	tower	node	"1103269975"
30.3167132	60.0936328	tower	node	"1103270024"
30.3419095	59.9877631	tower	node	"1119044164"
30.3393155	59.9874115	tower	node	"1119044219"
30.3798601	60.0089228	tower	node	"1132590793"
30.2162394	59.861373	tower	node	"1161646949"
30.1050707	59.8540228	tower	node	"1161655511"
30.1098356	59.8534292	tower	node	"1161655514"
30.1174563	59.851515	tower	node	"1161655516"
30.252292	59.995821	tower	node	"1161679620"
30.2542724	59.9993485	tower	node	"1161679645"
30.2448945	59.9968323	tower	node	"1161679654"
30.24166	59.9963842	tower	node	"1161679663"
30.2488052	59.9962985	tower	node	"1161679668"
30.4491081	59.8304503	tower	node	"1164018767"
30.4503683	59.8317353	tower	node	"1164018769"
30.4519772	59.8304193	tower	node	"1164018771"
30.4557076	59.832692	tower	node	"1164018773"
30.4459458	59.8299317	tower	node	"1164018774"
30.4515147	59.8319563	tower	node	"1164018776"
30.4462558	59.8291833	tower	node	"1164018784"
30.4527122	59.8321618	tower	node	"1164018786"
30.4460038	59.8294723	tower	node	"1164018799"
30.4588052	59.8355235	tower	node	"1164018810"
30.4535551	59.8323124	tower	node	"1164018812"
30.4508987	59.8301797	tower	node	"1164018819"
30.3733534	59.8183359	tower	node	"1165052168"
30.3725809	59.8232002	tower	node	"1165145150"
30.3618733	59.8290078	tower	node	"1165145179"
30.3731289	59.8217028	tower	node	"1165145194"
30.3684553	59.8254386	tower	node	"1165145196"
30.3640304	59.8278338	tower	node	"1165145228"
30.3855229	59.8124953	tower	node	"1165145237"
30.3707456	59.8241985	tower	node	"1165145238"
30.3733981	59.8200895	tower	node	"1165145281"
30.3662321	59.8266336	tower	node	"1165145283"
30.3760519	59.8170252	tower	node	"1165145290"
30.3585095	59.8308177	tower	node	"1165145299"
30.5031453	59.9281388	tower	node	"1180326233"
30.6732626	59.7248243	tower	node	"1193475435"
30.6427786	59.7283611	tower	node	"1193475454"
30.6642867	59.724739	tower	node	"1193475458"
30.6728764	59.7248821	tower	node	"1193475514"
30.6645149	59.7249315	tower	node	"1193475521"
30.6402805	59.7303087	tower	node	"1193475540"
30.6688896	59.7379917	tower	node	"1193523969"
30.6691514	59.7410542	tower	node	"1193524077"
30.6538891	59.7600367	tower	node	"1193571748"
30.6533054	59.759527	tower	node	"1193571837"
30.6511688	59.7610487	tower	node	"1193997401"
30.6239281	59.7653219	tower	node	"1193997441"
30.642991	59.764074	tower	node	"1193997477"
30.6317943	59.7620385	tower	node	"1193997483"
30.6274586	59.7638402	tower	node	"1193997619"
30.6481887	59.7621654	tower	node	"1193997641"
30.6176751	59.7672161	tower	node	"1193997682"
30.6203245	59.7668054	tower	node	"1193997693"
30.6323914	59.766513	tower	node	"1193997698"
30.63983	59.7652698	tower	node	"1193997708"
30.3974721	60.0251652	tower	node	"1205570444"
30.3973284	60.0258918	tower	node	"1205570477"
30.3975356	60.0256792	tower	node	"1205570665"
30.3966231	60.0255916	tower	node	"1205570737"
30.3967405	60.0253453	tower	node	"1205570771"
30.3972549	60.0254058	tower	node	"1205570829"
30.3997895	60.0247073	tower	node	"1206948407"
30.4264013	60.0176015	tower	node	"1206948411"
30.421887	60.0189183	tower	node	"1206948457"
30.4136549	60.0207439	tower	node	"1206948479"
30.4180135	60.0199271	tower	node	"1206948512"
30.406061	60.0227942	tower	node	"1206948521"
30.4031395	60.0238092	tower	node	"1206948566"
30.4301708	60.016468	tower	node	"1206948568"
30.4138891	60.0208832	tower	node	"1206948636"
30.421729	60.0187767	tower	node	"1206948658"
30.4178211	60.0197522	tower	node	"1206948674"
30.4096778	60.022013	tower	node	"1206948684"
30.4029689	60.0236409	tower	node	"1206948720"
30.4303318	60.0166228	tower	node	"1206948726"
30.3996408	60.0245456	tower	node	"1206948768"
30.4265501	60.0177556	tower	node	"1206948771"
30.4094985	60.0218469	tower	node	"1206948843"
30.4062315	60.022945	tower	node	"1206948890"
30.3271291	59.9086844	tower	node	"1213082101"
30.3286933	59.9073467	tower	node	"1213082108"
30.3304306	59.9055848	tower	node	"1213082109"
30.3319622	59.9040325	tower	node	"1213082116"
30.333674	59.9040767	tower	node	"1213082121"
30.2714432	59.8739028	tower	node	"1226129979"
30.2664702	59.8753466	tower	node	"1226130725"
30.2606103	59.8770603	tower	node	"1226132325"
30.2607643	59.8771864	tower	node	"1226134416"
30.2666165	59.8754732	tower	node	"1226134420"
30.2715856	59.8740342	tower	node	"1226135055"
30.2741429	59.8731069	tower	node	"1226137566"
30.2578354	59.8779588	tower	node	"1226138398"
30.2576664	59.8778361	tower	node	"1226138399"
30.2556278	59.8796909	tower	node	"1226140631"
30.2550041	59.8784491	tower	node	"1226142453"
30.2510833	59.8780571	tower	node	"1226143711"
30.3405009	59.8020313	tower	node	"1231265283"
30.3340752	59.8095142	tower	node	"1231265493"
30.3407324	59.8021923	tower	node	"1231265535"
30.3447845	59.8025051	tower	node	"1231265537"
30.3451095	59.8026537	tower	node	"1231265691"
30.4141581	59.7482763	tower	node	"1239039280"
30.4684796	59.8853036	tower	node	"1243595046"
30.4777642	59.8737351	tower	node	"1243595059"
30.4631891	59.8846903	tower	node	"1243596707"
30.4725845	59.8859983	tower	node	"1243596817"
30.4619921	59.8864642	tower	node	"1243596969"
30.4660326	59.8847828	tower	node	"1243599854"
30.323279	59.9880385	tower	node	"1251600169"
30.3198051	60.0825602	tower	node	"1258512742"
30.3193861	60.0850444	tower	node	"1258512752"
30.3083347	60.0699981	tower	node	"1258512974"
30.3220806	60.077962	tower	node	"1258512976"
30.3242195	60.0722689	tower	node	"1258513198"
30.3194922	60.0799664	tower	node	"1258513557"
30.3186758	60.0771066	tower	node	"1258513726"
30.3207093	60.0816946	tower	node	"1258514040"
30.3192933	60.0868274	tower	node	"1258514045"
30.3229187	60.0757694	tower	node	"1258514189"
30.3247074	60.071112	tower	node	"1258514408"
30.3164299	60.0755414	tower	node	"1258514613"
30.3214793	60.0796057	tower	node	"1258514739"
30.3199082	60.0837001	tower	node	"1258514748"
30.3193267	60.0826279	tower	node	"1258514918"
30.3185208	60.0872978	tower	node	"1258514928"
30.3225821	60.0736192	tower	node	"1258515041"
30.323815	60.0735272	tower	node	"1258515297"
30.3191481	60.0770236	tower	node	"1258515439"
30.3189643	60.0804801	tower	node	"1258515523"
30.3240739	60.084296	tower	node	"1258515554"
30.7005684	59.753981	tower	node	"1261307038"
30.6849229	59.7558092	tower	node	"1261307048"
30.7474897	59.748667	tower	node	"1261307050"
30.6850619	59.7559648	tower	node	"1261307058"
30.6531529	59.7600564	tower	node	"1261307063"
30.7266138	59.7509085	tower	node	"1261307068"
30.7318737	59.7504545	tower	node	"1261307073"
30.7007074	59.7541677	tower	node	"1261307076"
30.7423466	59.7490638	tower	node	"1261307081"
30.6744976	59.7570383	tower	node	"1261307085"
30.6693545	59.7577929	tower	node	"1261307087"
30.7057579	59.7533742	tower	node	"1261307113"
30.7111172	59.7529229	tower	node	"1261307121"
30.6901895	59.755179	tower	node	"1261307126"
30.7473971	59.7484647	tower	node	"1261307129"
30.6903285	59.7553658	tower	node	"1261307132"
30.6586976	59.758913	tower	node	"1261307145"
30.6586976	59.7590841	tower	node	"1261307146"
30.7317824	59.750263	tower	node	"1261307150"
30.7371135	59.7498561	tower	node	"1261307158"
30.679718	59.7564315	tower	node	"1261307175"
30.6746057	59.7572017	tower	node	"1261307179"
30.7109937	59.7527595	tower	node	"1261307199"
30.7266942	59.7510816	tower	node	"1261307202"
30.6953481	59.7545878	tower	node	"1261307206"
30.6954871	59.7547823	tower	node	"1261307217"
30.6692	59.7576451	tower	node	"1261307222"
30.7424027	59.7491909	tower	node	"1261307228"
30.6640569	59.7584463	tower	node	"1261307233"
30.7370182	59.7497174	tower	node	"1261307241"
30.0425285	59.8254933	tower	node	"1298778603"
30.041005	59.8226189	tower	node	"1298778604"
30.0449425	59.8206395	tower	node	"1298778605"
30.0448764	59.8350028	tower	node	"1298780176"
30.0408634	59.8301383	tower	node	"1298780177"
30.0457832	59.8367499	tower	node	"1298780178"
30.0465737	59.83736	tower	node	"1298780179"
30.5451399	59.7081411	tower	node	"1300936664"
30.5501976	59.709292	tower	node	"1301023547"
30.5507426	59.7074813	tower	node	"1301023639"
30.1009912	60.0123085	tower	node	"1315976948"
30.1005918	60.014389	tower	node	"1315976950"
30.1004211	60.0120516	tower	node	"1315976962"
30.1010775	60.0146493	tower	node	"1315976968"
30.1010461	60.0126486	tower	node	"1315977034"
30.1010165	60.0130251	tower	node	"1315977060"
30.1027384	60.0153015	tower	node	"1315977065"
30.1033284	60.013369	tower	node	"1315977097"
30.1005233	60.0133901	tower	node	"1315977102"
30.2846902	60.0662003	tower	node	"1316501052"
30.2880814	60.065887	tower	node	"1316501070"
30.2800827	60.0662968	tower	node	"1316501073"
30.2900998	60.0652761	tower	node	"1316501079"
30.2883389	60.0655659	tower	node	"1316501083"
30.28114	60.0658192	tower	node	"1316501091"
30.2828827	60.0633681	tower	node	"1316501105"
30.2909919	60.0664226	tower	node	"1316501106"
30.2817783	60.0664146	tower	node	"1316501112"
30.2804688	60.0661031	tower	node	"1316501117"
30.282186	60.063434	tower	node	"1316501118"
30.2816051	60.0666072	tower	node	"1316501125"
30.2810782	60.0649686	tower	node	"1316501135"
30.2884365	60.0651863	tower	node	"1316501145"
29.6696826	59.9221426	tower	node	"1316637203"
29.665953	59.9273046	tower	node	"1316637222"
30.4318178	59.8604809	tower	node	"1329841771"
30.434486	59.8604465	tower	node	"1329841781"
30.4286393	59.860563	tower	node	"1329841783"
30.4278241	59.8605625	tower	node	"1329841786"
30.4274898	59.8610365	tower	node	"1329841787"
30.1198574	59.797806	tower	node	"1340515091"
30.119221	59.8008469	tower	node	"1340515331"
30.4325422	59.8268275	tower	node	"1341074610"
30.2957825	60.0672101	tower	node	"1342567152"
30.2958896	60.0668112	tower	node	"1342567160"
30.2953459	60.0674022	tower	node	"1342567170"
30.2947963	60.0662542	tower	node	"1342567171"
30.7213557	59.751535	tower	node	"1346346063"
30.7161854	59.752146	tower	node	"1346346077"
30.7216425	59.7700327	tower	node	"1346346117"
30.7352035	59.7512261	tower	node	"1346346131"
30.7058305	59.7535551	tower	node	"1346346147"
30.7187012	59.7678678	tower	node	"1346346157"
30.7201924	59.7689512	tower	node	"1346346167"
30.7319295	59.7506394	tower	node	"1346346176"
30.7214358	59.7516741	tower	node	"1346346191"
30.7162587	59.7523006	tower	node	"1346346203"
30.2916028	59.8485891	tower	node	"1352199770"
30.2918781	59.8499497	tower	node	"1352199771"
30.2921082	59.8510585	tower	node	"1352199772"
30.2924101	59.8525403	tower	node	"1352199779"
30.2927288	59.8540989	tower	node	"1352199780"
30.2930831	59.8557922	tower	node	"1352199782"
30.2934221	59.8574832	tower	node	"1352199783"
30.2936925	59.8587976	tower	node	"1352199784"
30.5286273	59.8193998	tower	node	"1352203185"
30.531221	59.8214062	tower	node	"1352203188"
30.4916137	59.8245746	tower	node	"1352203191"
30.4887829	59.8267033	tower	node	"1352203194"
30.4862106	59.8286041	tower	node	"1352203195"
30.4829579	59.8310163	tower	node	"1352203198"
30.4789504	59.8337874	tower	node	"1352203199"
30.4635656	59.8368103	tower	node	"1352203201"
30.4674021	59.8378557	tower	node	"1352203203"
30.2988403	59.8406094	tower	node	"1352814651"
30.2969172	59.8421844	tower	node	"1352814670"
30.2950325	59.8437259	tower	node	"1352814671"
30.2930659	59.8453283	tower	node	"1352814672"
30.2912177	59.8467215	tower	node	"1352814673"
30.3660641	59.8131902	tower	node	"1352877514"
30.3589916	59.8144421	tower	node	"1352877515"
30.4445745	59.8284348	tower	node	"1352983731"
30.45022	59.8289079	tower	node	"1352983750"
30.4512198	59.8291078	tower	node	"1352983761"
30.4506608	59.829174	tower	node	"1352983763"
30.4537322	59.8347963	tower	node	"1352983790"
30.4541616	59.8348554	tower	node	"1352983792"
30.4549907	59.8350569	tower	node	"1352983797"
30.4535894	59.8417559	tower	node	"1353058100"
30.4523719	59.8419569	tower	node	"1353058105"
30.1264125	59.8511073	tower	node	"1359960625"
30.1271363	59.8512241	tower	node	"1359960626"
30.275898	60.0337065	tower	node	"1375001103"
30.27612	60.0359343	tower	node	"1375001108"
30.2763213	60.0376168	tower	node	"1375001110"
30.276579	60.040137	tower	node	"1375001141"
30.2767901	60.0424039	tower	node	"1375001203"
30.2770209	60.044502	tower	node	"1375001261"
30.5017297	59.9677767	tower	node	"1377067585"
30.501342	59.9678663	tower	node	"1377067589"
30.5066258	59.9737746	tower	node	"1377105573"
30.5071289	59.9739358	tower	node	"1377105578"
30.5045882	59.9739797	tower	node	"1377105584"
30.5047125	59.9741915	tower	node	"1377105587"
30.5005418	59.9767774	tower	node	"1377105591"
30.5010054	59.9768134	tower	node	"1377105593"
30.4284639	59.7301337	tower	node	"1382977980"
30.4290682	59.7329014	tower	node	"1382978105"
30.4216038	59.7454336	tower	node	"1382978331"
30.4200128	59.7471196	tower	node	"1382978333"
30.409782	59.7572389	tower	node	"1382978348"
30.4090548	59.7585805	tower	node	"1382978351"
30.4080266	59.7604739	tower	node	"1382978363"
30.4070045	59.7623571	tower	node	"1382978366"
30.4059611	59.7643003	tower	node	"1382978370"
30.4049355	59.7662073	tower	node	"1382978374"
30.4039061	59.7680886	tower	node	"1382978378"
30.4028678	59.7699801	tower	node	"1382978392"
30.4018493	59.771913	tower	node	"1382978395"
30.4380563	59.7151916	tower	node	"1383175189"
30.4374052	59.7153818	tower	node	"1383175190"
30.4415624	59.7159232	tower	node	"1383175200"
30.4371965	59.7166739	tower	node	"1383175216"
30.4446208	59.7168448	tower	node	"1383175217"
30.4360564	59.7177179	tower	node	"1383175248"
30.4476731	59.7177571	tower	node	"1383175252"
30.4364019	59.7180789	tower	node	"1383175279"
30.4507652	59.718668	tower	node	"1383175314"
30.4350743	59.7194454	tower	node	"1383175344"
30.4336655	59.8639099	tower	node	"1390371408"
30.2405629	59.8939006	tower	node	"1392258477"
30.0943969	59.7301138	tower	node	"1392435765"
30.0859422	59.7109592	tower	node	"1394228091"
30.0887411	59.7121951	tower	node	"1394228162"
30.0920302	59.7137807	tower	node	"1394228200"
30.0995433	59.7143832	tower	node	"1394228223"
30.0959276	59.714747	tower	node	"1394228246"
30.0945077	59.7149044	tower	node	"1394228247"
30.0949921	59.7156122	tower	node	"1394228254"
30.0945522	59.7170858	tower	node	"1394228274"
30.0951339	59.7319773	tower	node	"1395399368"
30.0965554	59.7357993	tower	node	"1395399371"
30.0970516	59.7370306	tower	node	"1395399373"
30.0976466	59.7386293	tower	node	"1395399384"
30.0991711	59.739891	tower	node	"1395399439"
30.1015236	59.7418742	tower	node	"1395399505"
30.103548	59.7435748	tower	node	"1395399537"
30.105676	59.745346	tower	node	"1395399596"
30.1082126	59.7474981	tower	node	"1395399794"
30.1104697	59.7494131	tower	node	"1395399798"
30.2502105	59.8791527	tower	node	"1395680273"
30.2493701	59.8792079	tower	node	"1395680276"
30.2454714	59.8799989	tower	node	"1395680279"
30.2472558	59.8822122	tower	node	"1395920103"
30.2174692	59.8619233	tower	node	"1396510122"
30.4750183	59.9835375	tower	node	"1396594352"
30.4738817	59.9863058	tower	node	"1396594353"
30.4724054	59.9886146	tower	node	"1396594360"
30.4708849	59.9909767	tower	node	"1396594362"
30.4680713	59.9953765	tower	node	"1396594364"
30.4666078	59.9976749	tower	node	"1396594366"
30.4651033	59.9998149	tower	node	"1396594368"
30.4636579	60.0020539	tower	node	"1396594370"
30.4622032	60.0042915	tower	node	"1396594372"
30.4594414	60.0087167	tower	node	"1396594374"
30.114262	59.7595234	tower	node	"1397249558"
30.112757	59.7513879	tower	node	"1397686216"
30.1131787	59.753455	tower	node	"1397686524"
30.113617	59.7557738	tower	node	"1397686759"
30.1140196	59.7580007	tower	node	"1397686929"
30.1148707	59.76115	tower	node	"1397687120"
30.1154784	59.7630795	tower	node	"1397687273"
30.503103	59.9703268	tower	node	"1397854808"
30.5027255	59.9706877	tower	node	"1397854809"
30.5066134	59.97201	tower	node	"1397854811"
30.5061928	59.9721831	tower	node	"1397854812"
30.4409141	59.9749771	tower	node	"1397854814"
30.44677	59.975234	tower	node	"1397854815"
30.4409937	59.9752734	tower	node	"1397854816"
30.4318767	59.9753041	tower	node	"1397854817"
30.4226518	59.9752801	tower	node	"1397854819"
30.4287906	59.9753088	tower	node	"1397854820"
30.419504	59.9753119	tower	node	"1397854821"
30.4348535	59.9753051	tower	node	"1397854822"
30.4256911	59.9753118	tower	node	"1397854823"
30.4462203	59.9759662	tower	node	"1397854824"
30.4469999	59.9772902	tower	node	"1397854826"
30.3792215	59.979859	tower	node	"1397856696"
30.3774283	59.9805202	tower	node	"1397856700"
30.3746441	59.9814862	tower	node	"1397856702"
30.372503	59.9822808	tower	node	"1397856705"
30.3703109	59.9829542	tower	node	"1397856708"
30.3679729	59.9837658	tower	node	"1397856710"
30.3655959	59.9845986	tower	node	"1397856712"
30.363148	59.9854256	tower	node	"1397856715"
30.4460512	59.9834536	tower	node	"1397867301"
30.4457705	59.9835912	tower	node	"1397867303"
30.4537041	59.9839801	tower	node	"1397867304"
30.451167	59.984093	tower	node	"1397867305"
30.4464776	59.9843257	tower	node	"1397867306"
30.4484458	59.9843414	tower	node	"1397867308"
30.4461507	59.9845174	tower	node	"1397867309"
30.3569676	59.985006	tower	node	"1398000185"
30.4963938	59.9831806	tower	node	"1398085145"
30.4969684	59.9832719	tower	node	"1398085146"
30.5340396	59.8235282	tower	node	"1398837237"
30.5369482	59.8274843	tower	node	"1398837239"
30.1350212	59.7936111	tower	node	"1399134312"
30.1357253	59.7936917	tower	node	"1399134313"
30.1324119	59.7946069	tower	node	"1399134314"
30.1312921	59.794655	tower	node	"1399134315"
30.1293037	59.7954694	tower	node	"1399134316"
30.1275624	59.795681	tower	node	"1399134317"
30.1260926	59.7963364	tower	node	"1399134318"
30.123815	59.7967099	tower	node	"1399134320"
30.1221371	59.7971754	tower	node	"1399134321"
30.1230425	59.7971844	tower	node	"1399134322"
30.25264	59.8800008	tower	node	"1399555190"
29.9662382	60.0640979	tower	node	"1400361860"
30.4444317	59.9833431	tower	node	"1401144246"
30.256354	59.8796452	tower	node	"1404365206"
30.2635995	60.0077868	tower	node	"1416883150"
30.2783778	60.0572283	tower	node	"1417615972"
30.2786526	60.0597903	tower	node	"1417616020"
30.2756973	60.0642329	tower	node	"1417616031"
30.2683224	60.0677509	tower	node	"1417616035"
30.2672692	59.8851347	tower	node	"1418997354"
30.2521407	59.8759634	tower	node	"1421672091"
29.9884245	59.8518748	tower	node	"1430589903"
29.9838802	59.8524446	tower	node	"1430589941"
29.9792512	59.8530373	tower	node	"1430589950"
29.9750318	59.8535434	tower	node	"1430589959"
29.9706042	59.8540561	tower	node	"1430589970"
29.966182	59.8545963	tower	node	"1430589990"
29.9442617	59.8324286	tower	node	"1430599423"
29.9316869	59.8546455	tower	node	"1430599472"
29.9360758	59.8547205	tower	node	"1430599478"
29.9405393	59.8547939	tower	node	"1430599481"
29.9272255	59.8553731	tower	node	"1430599499"
29.9227773	59.8560685	tower	node	"1430599509"
29.9183779	59.8567966	tower	node	"1430599513"
29.9141142	59.8575022	tower	node	"1430599514"
30.1208388	59.7977941	tower	node	"1438759569"
30.1192854	59.8003276	tower	node	"1438759636"
30.1210076	59.8022762	tower	node	"1438759704"
30.1220977	59.8040634	tower	node	"1438759819"
30.1227016	59.8042026	tower	node	"1438759829"
30.1554158	59.7857714	tower	node	"1444979218"
30.1540321	59.7845236	tower	node	"1444979238"
30.1543085	59.7887257	tower	node	"1444979288"
30.1547772	59.7893835	tower	node	"1444979298"
30.1529746	59.7895405	tower	node	"1444979301"
30.1538579	59.7895834	tower	node	"1444979302"
30.3337949	59.9868629	tower	node	"1446010905"
29.7888246	59.8777702	tower	node	"1453666780"
29.790719	59.8830618	tower	node	"1453666782"
29.7948781	59.885351	tower	node	"1453666783"
29.7900982	59.8813599	tower	node	"1453666784"
29.7914242	59.8851502	tower	node	"1453666785"
30.4417284	59.9402427	tower	node	"1460396452"
30.4485226	59.9592752	tower	node	"1460398234"
30.484625	59.9996525	tower	node	"1472027977"
30.4850659	59.9996973	tower	node	"1472027978"
30.4835451	60.0020485	tower	node	"1472027984"
30.4839977	60.0020699	tower	node	"1472027985"
30.483872	60.0043802	tower	node	"1472027990"
30.484308	60.0043802	tower	node	"1472027991"
30.4842317	60.0072626	tower	node	"1472028008"
30.4846786	60.0072843	tower	node	"1472028009"
30.4845369	60.0093248	tower	node	"1472028026"
30.4848409	60.0093946	tower	node	"1472028027"
30.4809619	60.0115121	tower	node	"1472028033"
30.4813107	60.0116592	tower	node	"1472028034"
30.4779359	60.0133486	tower	node	"1472028067"
30.478289	60.0135006	tower	node	"1472028069"
30.4739729	60.0158048	tower	node	"1472028116"
30.4743162	60.0159617	tower	node	"1472028124"
30.4698823	60.0183319	tower	node	"1472028194"
30.4702256	60.0184741	tower	node	"1472028195"
30.4566465	60.0201151	tower	node	"1472028225"
30.4570921	60.0201737	tower	node	"1472028228"
30.466244	60.0205734	tower	node	"1472028259"
30.4665538	60.020756	tower	node	"1472028292"
30.4557404	60.0215656	tower	node	"1472028451"
30.4610348	60.0216781	tower	node	"1472028468"
30.4612017	60.0218967	tower	node	"1472028490"
30.4557754	60.0221198	tower	node	"1472028509"
30.4545741	60.0222284	tower	node	"1472028513"
30.4556129	60.0228008	tower	node	"1472028571"
30.4537589	60.0241634	tower	node	"1472028688"
30.4462572	60.0123304	tower	node	"1473277932"
30.4483738	60.0125843	tower	node	"1473277948"
30.4538356	60.0126309	tower	node	"1473277973"
30.4536644	60.0128034	tower	node	"1473278009"
30.4453047	60.0133188	tower	node	"1473278056"
30.443684	60.0137027	tower	node	"1473278150"
30.45678	60.014159	tower	node	"1473278249"
30.4562503	60.0142846	tower	node	"1473278271"
30.4569816	60.0180393	tower	node	"1473278347"
30.4561118	60.0191105	tower	node	"1473278351"
30.4562055	60.0202679	tower	node	"1473278353"
30.5052842	59.9372751	tower	node	"1474217550"
30.4417511	60.0142667	tower	node	"1475066198"
30.4422626	60.0148481	tower	node	"1475066218"
30.4424333	60.0196716	tower	node	"1475066493"
30.452449	60.0259599	tower	node	"1475067409"
30.4514556	60.0264264	tower	node	"1475067471"
30.4497272	60.0281753	tower	node	"1475067681"
30.4494824	60.0289547	tower	node	"1475067798"
30.4479747	60.0299176	tower	node	"1475067993"
30.4460856	60.0318205	tower	node	"1475068112"
30.4463445	60.0320757	tower	node	"1475068124"
30.4443224	60.0335369	tower	node	"1475068190"
30.4416229	60.0351329	tower	node	"1475068252"
30.4420548	60.0351863	tower	node	"1475068255"
30.4425979	60.0352546	tower	node	"1475068259"
30.4430765	60.035323	tower	node	"1475068261"
30.4426407	60.0379362	tower	node	"1475068420"
30.4431367	60.0380451	tower	node	"1475068433"
30.1040693	60.0126307	tower	node	"1487269610"
