X	Y	NAME	NAME_EN	NAME_RU	RAILWAY	HIGHWAY	REF	NETWORK	PUBLIC_TRA	OSM_TYPE	OSM_ID
30.419057	59.9942997	Пискарёвское мемориальное кладбище				bus_stop			platform	node	"2848683235"
30.4260515	59.8386469	Моравский переулок				bus_stop			platform	node	"2851809984"
30.4225466	59.8961515	станция метро «Елизаровская»				bus_stop			platform	node	"2856725857"
30.2780043	59.9681324	Вязовая улица		Вязовая улица		bus_stop			platform	node	"2869691459"
30.3151344	59.9847572	набережная Чёрной речки				bus_stop			platform	node	"2869691621"
30.2979181	59.9713506	"улица Профессора Попова, 38"				bus_stop			platform	node	"2872040625"
30.2901364	59.9708216	Дворец молодёжи				bus_stop			platform	node	"2875597426"
30.291123	59.9708347	Дворец молодёжи				bus_stop			platform	node	"2875597428"
30.2990385	59.9752218	Вяземский переулок				bus_stop			platform	node	"2875597494"
30.3731237	60.0450347	проспект Культуры							platform	node	"2880563267"
30.3534129	60.0490405	проспект Художников		проспект Художников					platform	node	"2880563268"
30.3365075	60.0525013	станция метро «Проспект Просвещения»			tram_stop				stop_position	node	"2880563269"
30.3413086	60.051504	улица Есенина		улица Есенина					platform	node	"2880563649"
30.3465813	60.0504282	улица Ивана Фомина		улица Ивана Фомина					platform	node	"2880563650"
30.3606188	60.0475779	улица Кустодиева							platform	node	"2880563651"
30.3658352	60.0465215	улица Руднева							platform	node	"2880563652"
30.2949865	59.9957206	Травматология				bus_stop			platform	node	"2890939278"
30.3934807	59.9774558	Кондратьевский проспект				bus_stop			platform	node	"2896322729"
30.3828021	59.9790172	Лабораторная улица				bus_stop			platform	node	"2896322739"
30.2547982	60.0014349	Гаккелевская улица (Богатырский проспект)		Гаккелевская улица (Богатырский проспект)		bus_stop			platform	node	"2897211069"
30.2345306	60.0000286	Ситцевая улица				bus_stop			platform	node	"2900510826"
30.4996668	59.9121945	улица Дыбенко							platform	node	"2901512397"
30.0624315	60.1338264	7-й километр				bus_stop			platform	node	"2903434392"
30.0612026	60.1345029	7-й километр				bus_stop			platform	node	"2903434394"
30.4952817	59.8626139	Русановская улица		Русановская улица		bus_stop			platform	node	"2904816724"
30.480385	59.8702609	"Октябрьская набережная, 102"				bus_stop			platform	node	"2904816725"
30.4884806	59.8841559	"проспект Большевиков, 55"				bus_stop			platform	node	"2904816726"
30.4848901	59.8808763	"проспект Большевиков, 61"				bus_stop			platform	node	"2904816727"
30.4300859	59.9164555	улица Еремеева				bus_stop			platform	node	"2908267706"
30.426165	59.9181815	Зольная улица				bus_stop			platform	node	"2908267707"
30.4191763	59.9229363	Рижская улица				bus_stop			platform	node	"2908267708"
30.4162439	59.9244687	Таллинская улица				bus_stop			platform	node	"2908267709"
30.4148167	59.9263974	Таллинская улица				bus_stop			platform	node	"2908267710"
30.440357	59.9128475	Дальневосточный проспект				bus_stop			platform	node	"2908267711"
30.4859555	59.9152395	Товарищеский проспект				bus_stop			platform	node	"2909552177"
30.2962279	60.0454512	железнодорожная станция «Шувалово»				bus_stop			platform	node	"2910190802"
30.2959371	60.0456813	железнодорожная станция «Шувалово»				bus_stop			platform	node	"2910190803"
30.2936762	60.0503503	Новоорловская улица				bus_stop			platform	node	"2910190813"
30.2925854	60.0505919	Заповедная улица				bus_stop			platform	node	"2910190814"
30.3962841	59.8551932	станция метро «Проспект Славы»			tram_stop				stop_position	node	"2910292998"
30.3965065	59.8550526	станция метро «Проспект Славы»			tram_stop				stop_position	node	"2910293726"
30.4153555	60.0419044	Тимуровская улица				bus_stop			platform	node	"2915402044"
30.3325397	59.984506	Студенческая улица				bus_stop			platform	node	"2916153085"
30.0242804	59.8462864	Школа № 413				bus_stop			platform	node	"2918241938"
30.0244801	59.8459916	Школа № 413				bus_stop			platform	node	"2918241940"
30.0190154	59.8486958	"Волхонское шоссе, 48"				bus_stop			platform	node	"2918241942"
30.0186328	59.8487349	"Волхонское шоссе, 48"				bus_stop			platform	node	"2918241943"
30.015765	59.8500771	"Волхонское шоссе, 62"				bus_stop			platform	node	"2918241944"
30.0149155	59.8506112	"Волхонское шоссе, 62"				bus_stop			platform	node	"2918241945"
30.3891592	59.7398971	Университет				bus_stop			platform	node	"2923553287"
30.2454274	60.0111418	Торговый центр			tram_stop				stop_position	node	"2926473737"
30.4671926	59.7644466	22-й километр Московского шоссе				bus_stop			platform	node	"2927279103"
30.3661765	59.9012771	Волковский проспект				bus_stop			platform	node	"2932807325"
30.4769099	59.8706904	проспект Большевиков				bus_stop			platform	node	"2938910834"
29.8179596	59.8667603	"Гостилицкое шоссе, 5 км"				bus_stop			platform	node	"2945188654"
30.331375	60.0537866	станция метро «Проспект Просвещения»				bus_stop			platform	node	"2946610388"
30.2590095	60.0993485	ТК «Китай-город»				bus_stop			platform	node	"2946610390"
30.3320572	60.053121	станция метро «Проспект Просвещения»				bus_stop			platform	node	"2946610391"
30.3506922	59.9652071	Выборгская улица				bus_stop			platform	node	"2947773301"
30.4725769	59.9514208	Индустриальный проспект				bus_stop			platform	node	"2950248637"
30.4829053	59.9536241	проспект Ударников				bus_stop			platform	node	"2950248638"
30.4769125	59.9527521	"проспект Ударников, 29"				bus_stop			platform	node	"2950248639"
30.4474372	59.9188781	"улица Бадаева, 8"				bus_stop			platform	node	"2950248640"
30.3932752	59.8703773	"Пражская улица, 25"				bus_stop			platform	node	"2955450412"
30.4004341	59.8648132	Администрация Фрунзенского района				bus_stop			platform	node	"2955450415"
30.393219	59.8708074	"Пражская улица, 32"				bus_stop			platform	node	"2955450417"
30.3882569	59.8749458	улица Белы Куна				bus_stop			platform	node	"2955450421"
30.4004207	59.8644133	Администрация Фрунзенского района				bus_stop			platform	node	"2955450427"
30.4137573	59.8656231	Софийская улица				bus_stop			platform	node	"2955887506"
30.4188099	59.8665344	Софийская улица				bus_stop			platform	node	"2955887507"
30.421057	59.858258	Овощной комбинат				bus_stop			platform	node	"2956123414"
30.4045729	59.8728362	"Софийская улица, 41"				bus_stop			platform	node	"2956797664"
30.4045621	59.8733234	"Софийская улица, 41"				bus_stop			platform	node	"2956797665"
30.3872658	59.8849885	улица Фучика				bus_stop			platform	node	"2956797666"
30.3968131	59.8785309	улица Белы Куна				bus_stop			platform	node	"2956797667"
30.378378	60.0520326	Придорожная аллея				bus_stop			platform	node	"2958161692"
30.3723674	60.053081	улица Руднева (Придорожная аллея)				bus_stop			platform	node	"2958161693"
30.3704006	60.0536396	улица Руднева (Придорожная аллея)				bus_stop			platform	node	"2958161695"
30.360369	60.0555295	проспект Художников				bus_stop			platform	node	"2958161696"
30.3584021	60.05609	проспект Художников				bus_stop			platform	node	"2958161699"
30.3574107	59.9099424	"Днепропетровская улица, 65"				bus_stop			platform	node	"2959513133"
30.3732152	59.8642607	"Будапештская улица, 19"				bus_stop			platform	node	"2959580873"
30.3734416	59.864592	"Будапештская улица, 19"				bus_stop			platform	node	"2959580874"
30.3768238	59.8601021	"Будапештская улица, 40"				bus_stop			platform	node	"2959580875"
30.3650007	59.875048	НИИ скорой помощи (Будапештская улица)				bus_stop			platform	node	"2959580878"
30.376974	59.8593366	"Будапештская улица, 33"				bus_stop			platform	node	"2959580879"
30.3832337	59.8520424	Альпийский переулок				bus_stop			platform	node	"2959580880"
30.379261	59.8568719	"Будапештская улица, 46"				bus_stop			platform	node	"2959580881"
30.371462	59.8678674	Будапештская улица				bus_stop			platform	node	"2962095428"
30.3553147	59.8750662	Белградская улица				bus_stop			platform	node	"2962095429"
30.3819105	59.8718536	станция метро «Международная»				bus_stop			platform	node	"2962121759"
30.3225234	59.8508475	Московская площадь				bus_stop			platform	node	"2962173010"
30.2649868	59.6798961	платформа «Лесное»				bus_stop			platform	node	"2962256889"
30.2999777	59.7345655	Рекхоловское шоссе				bus_stop			platform	node	"2962256890"
30.264284	59.6796889	платформа «Лесное»				bus_stop			platform	node	"2962256891"
30.2982998	59.7338918	Рекхоловское шоссе				bus_stop			platform	node	"2962256893"
30.2633951	59.6669344	"Лесное, центр"				bus_stop			platform	node	"2962256894"
30.263702	59.6669949	"Лесное, центр"				bus_stop			platform	node	"2962256895"
30.2668267	59.7038842	Новокондакопшино				bus_stop			platform	node	"2962256896"
29.9741129	60.0765576	пляж «Белая гора»				bus_stop			platform	node	"2962378571"
29.9753057	60.068449	"Советский проспект, 50"				bus_stop			platform	node	"2962378572"
30.371647	59.8547596	Белградская улица				bus_stop			platform	node	"2962590671"
30.4233337	59.829649	Бухарестская улица				bus_stop			platform	node	"2962963831"
30.3965495	59.8279308	Купчинская улица по улице Олеко Дундича				bus_stop			platform	node	"2963048666"
30.4248361	59.8396703	Моравский переулок				bus_stop			platform	node	"2963048667"
30.3229179	59.8534713	станция метро «Московская»	Bus to airport			bus_stop			platform	node	"2963790452"
30.3239144	59.8534869	станция метро «Московская»				bus_stop			platform	node	"2963790453"
30.3807277	59.9341994	Мытнинская улица		Мытнинская улица		bus_stop			platform	node	"2965025550"
30.4054138	59.8302399	улица Олеко Дундича				bus_stop			platform	node	"2967313965"
30.403725	59.8318878	"Будапештская улица, 104"				bus_stop			platform	node	"2967313966"
30.4059239	59.8292844	улица Олеко Дундича				bus_stop			platform	node	"2967313970"
30.3378586	59.8761851	Благодатная улица				bus_stop			platform	node	"2967478465"
30.3377359	59.8761683	Сызранская улица				bus_stop			platform	node	"2967478469"
30.3467495	59.8775242	Витебский проспект				bus_stop			platform	node	"2967478474"
30.3339849	59.8762366	проспект Юрия Гагарина				bus_stop			platform	node	"2967478477"
30.3293843	59.8759001	Благодатная улица				bus_stop			platform	node	"2967478481"
30.2176216	60.0292882	"Глухарская улица, угол проспекта Авиаконструкторов"				bus_stop			platform	node	"2969943416"
30.2166885	60.0293838	"Глухарская улица, угол проспекта Авиаконструкторов"				bus_stop			platform	node	"2969943417"
30.2248277	60.0264341	"проспект Авиаконструкторов, 32"				bus_stop			platform	node	"2969943418"
30.2234928	60.0274291	"проспект Авиаконструкторов, 47"				bus_stop			platform	node	"2969943419"
30.2276483	60.0250281	"Шуваловский проспект, угол проспекта Авиаконструкторов"				bus_stop			platform	node	"2969943420"
30.2354003	60.0076327	Планерная улица				bus_stop			platform	node	"2969964450"
29.9808928	59.8393902	улица Новые Заводы				bus_stop			platform	node	"2970235618"
29.9799253	59.8397013	улица Новые Заводы				bus_stop			platform	node	"2970235620"
29.9967786	59.8403025	"БСХ, Бытовые приборы"				bus_stop			platform	node	"2970235627"
30.00336	59.8415133	Отделение «Нойдорф»				bus_stop			platform	node	"2970237936"
29.9660262	59.8415741	индустриальный парк «Марьино»				bus_stop			platform	node	"2970237937"
29.9650207	59.841991	индустриальный парк «Марьино»				bus_stop			platform	node	"2970237939"
30.0081852	59.8476457	улица Связи				bus_stop			platform	node	"2970277158"
30.2289516	60.0246092	"проспект Авиаконструкторов, Политехнический колледж"				bus_stop			platform	node	"2970583444"
30.1926027	59.9937478	Шуваловский проспект				bus_stop			platform	node	"2970640280"
30.2048828	59.9952555	Лыжный переулок				bus_stop			platform	node	"2970640281"
30.3933658	60.0500259	улица Демьяна Бедного				bus_stop			platform	node	"2971696686"
30.4055643	60.0386596	улица Брянцева				bus_stop			platform	node	"2971696687"
30.3829774	60.0519185	проспект Культуры				bus_stop			platform	node	"2971696688"
30.392091	60.0506784	"Суздальский проспект, угол улицы Демьяна Бедного"				bus_stop			platform	node	"2971696689"
30.406252	60.0474106	Светлановский проспект				bus_stop			platform	node	"2971696690"
30.4043655	60.0481686	Светлановский проспект				bus_stop			platform	node	"2971696691"
30.4172446	60.0446671	улица Ушинского				bus_stop			platform	node	"2971696692"
30.4147133	60.0415685	Тимуровская улица				bus_stop			platform	node	"2971696693"
30.4109569	60.0375862	улица Ушинского (проспект Просвещения)				bus_stop			platform	node	"2971696694"
30.3996527	60.0401915	проспект Просвещения				bus_stop			platform	node	"2971696695"
30.3843507	60.0522533	проспект Культуры				bus_stop			platform	node	"2971696696"
30.4118193	60.036984	улица Ушинского (проспект Просвещения)				bus_stop			platform	node	"2971749925"
30.3693549	60.0164462	"Тихорецкий проспект, угол проспекта Науки"				bus_stop			platform	node	"2971749929"
30.4156467	60.0304608	"Гражданский проспект, 110"				bus_stop			platform	node	"2971749931"
30.4146114	60.0302437	"Гражданский проспект, 110"				bus_stop			platform	node	"2971750633"
30.381707	60.0161722	улица Обручевых				bus_stop			platform	node	"2971750634"
30.4112747	60.026128	проспект Луначарского				bus_stop			platform	node	"2971750638"
30.3501853	59.9672649	Нейшлотский переулок				bus_stop			platform	node	"2972447352"
30.343477	59.9822764	улица Александра Матросова				bus_stop			platform	node	"2972447353"
30.3520012	59.9623202	улица Комиссара Смирнова				bus_stop			platform	node	"2972447357"
30.3430138	59.9821126	улица Александра Матросова				bus_stop			platform	node	"2972447358"
30.3427148	59.9670355	Нейшлотский переулок				bus_stop			platform	node	"2972473021"
30.3447133	59.9621889	улица Комиссара Смирнова				bus_stop			platform	node	"2972473022"
30.346892	59.9592977	Большой Сампсониевский проспект				bus_stop			platform	node	"2972473024"
30.3784471	59.9347058	Мытнинская улица				bus_stop			platform	node	"2977998034"
30.3711297	59.9295331	проспект Бакунина				bus_stop			platform	node	"2980058541"
30.2913482	59.9550071	Малый проспект П.С.				bus_stop			platform	node	"2985514339"
30.3237675	59.9862183	"Белоостровская улица, 10"				bus_stop			platform	node	"2986446948"
29.8671688	60.166165	"посёлок Репино, центр"				bus_stop			platform	node	"2992735033"
30.1759935	59.8292268	"улица Партизана Германа, 26"				bus_stop			platform	node	"2992817325"
30.4130729	59.9821082	"Бестужевская улица, 32"				bus_stop			platform	node	"2995359183"
30.3108974	59.8407957	улица Костюшко				bus_stop			platform	node	"2995518347"
30.4684115	59.8607969	улица Чернова				bus_stop			platform	node	"2997099482"
30.4419696	59.8686711	"улица Седова, 93"				bus_stop			platform	node	"2997099483"
30.4492007	59.8866081	"Октябрьская набережная, 50"				bus_stop			platform	node	"2997122045"
30.4206128	59.9117621	"Октябрьская набережная, 8"				bus_stop			platform	node	"2997122046"
30.4376703	59.903311	"Октябрьская набережная, 38"				bus_stop			platform	node	"2997122047"
30.414046	59.915602	Зольная улица				bus_stop			platform	node	"2997122048"
30.4353907	59.9052073	"Октябрьская набережная, 34"				bus_stop			platform	node	"2997122050"
30.4075947	59.936063	улица Помяловского				bus_stop			platform	node	"2997140690"
30.4088018	59.9408308	Красногвардейская площадь				bus_stop			platform	node	"2997140691"
30.4153342	59.9384816	проспект Шаумяна				bus_stop			platform	node	"2997152748"
30.4338576	59.9401904	"Магнитогорская улица, 51"				bus_stop			platform	node	"2997152749"
30.416579	59.938032	"Магнитогорская улица, 11"				bus_stop			platform	node	"2997152752"
30.4245211	59.9392116	"Магнитогорская улица, 17"				bus_stop			platform	node	"2997152753"
30.4128576	59.9417383	Красногвардейская площадь				bus_stop			platform	node	"2997152754"
30.4237289	59.9390177	"Магнитогорская улица, 17"				bus_stop			platform	node	"2997152755"
30.4322514	59.9401097	"Магнитогорская улица, 51"				bus_stop			platform	node	"2997152756"
30.4404942	59.9326819	станция метро «Ладожская»				bus_stop			platform	node	"2997152757"
30.293412	59.9311356	площадь Труда				bus_stop			platform	node	"2997192950"
30.3487418	59.8687564	"ТЦ ""Радуга"""				bus_stop			platform	node	"2997649432"
30.4053962	59.9058	"Хрустальная улица, 22"				bus_stop			platform	node	"2999048565"
30.3990101	59.9159218	улица Профессора Качалова				bus_stop			platform	node	"2999048566"
30.2676986	60.0278061	"Коломяги, автобусный парк"				bus_stop			platform	node	"3001693041"
30.2747104	60.0271931	улица Маршала Новикова				bus_stop			platform	node	"3001693042"
30.2688975	60.0281949	Автобусный переулок				bus_stop			platform	node	"3001693043"
30.2742029	60.0276438	улица Маршала Новикова				bus_stop			platform	node	"3001693044"
30.3393337	60.0079197	улица Орбели				bus_stop			platform	node	"3003920920"
30.359895	60.0021515	"проспект Тореза, 21"				bus_stop			platform	node	"3004086574"
30.3597772	60.0027188	"проспект Тореза, 21"				bus_stop			platform	node	"3004086575"
30.2704587	59.8693484	Автовская улица				bus_stop			platform	node	"3006461476"
30.2767866	59.8666849	Улица Червонного Казачества				bus_stop			platform	node	"3006461478"
29.9699093	60.1019433	Городская больница №40				bus_stop			platform	node	"3007770601"
30.2881907	59.9664248	Барочная улица		Барочная улица		bus_stop			platform	node	"3013691163"
30.3057193	59.9667962	площадь Шевченко				bus_stop			platform	node	"3013699484"
30.2598325	59.9713124	станция метро «Крестовский остров»				bus_stop			platform	node	"3013711914"
30.4591828	59.9140504	"Искровский проспект, 6"				bus_stop			platform	node	"3013864515"
30.4693249	59.9027723	улица Дыбенко				bus_stop			platform	node	"3013864516"
30.4687315	59.9038487	улица Дыбенко				bus_stop			platform	node	"3013864523"
30.4593116	59.9135542	"Искровский проспект, 6"				bus_stop			platform	node	"3013864525"
30.4796899	59.9217383	Товарищеский проспект				bus_stop			platform	node	"3013890261"
30.4897221	59.9237928	"улица Коллонтай, угол проспекта Солидарности"				bus_stop			platform	node	"3013890262"
30.4966747	59.9177962	проспект Солидарности				bus_stop			platform	node	"3013890263"
30.4777298	59.9216984	Товарищеский проспект				bus_stop			platform	node	"3013890272"
30.3219338	59.9624719	Малая Монетная улица		Малая Монетная улица		bus_stop			platform	node	"3017416672"
30.2684998	59.9696513	Крестовский проспект		Крестовский проспект		bus_stop			platform	node	"3017425059"
30.2598233	59.9689056	Медицинское учреждение				bus_stop			platform	node	"3017425060"
30.3609673	59.9386909	улица Восстания				bus_stop			platform	node	"3017770520"
30.3637035	59.9353639	БКЗ «Октябрьский»				bus_stop			platform	node	"3017770521"
30.3484203	59.9370059	"Литейный проспект, 50"				bus_stop			platform	node	"3017770523"
30.3491432	59.9389527	"Улица Некрасова, 1"				bus_stop			platform	node	"3017770524"
30.3738292	59.9365961	Суворовский проспект		Суворовский проспект		bus_stop			platform	node	"3017801210"
30.379232	59.9346028	Мытнинская улица (8-я Советская улица)				bus_stop			platform	node	"3017801211"
30.3867176	59.9372635	улица Моисеенко				bus_stop			platform	node	"3018265602"
30.3848173	59.9347689	10-я Советская улица				bus_stop			platform	node	"3018265603"
30.3840009	59.9332919	8-я Советская улица		8-я Советская улица		bus_stop			platform	node	"3018265604"
30.4141448	59.9456756	Конторская улица				bus_stop			platform	node	"3018374933"
30.4142763	59.9487694	Тарасова улица				bus_stop			platform	node	"3018374934"
30.4151435	59.9523265	Большая Пороховская улица				bus_stop			platform	node	"3018374935"
30.4134849	59.9453689	Конторская улица				bus_stop			platform	node	"3018374936"
30.4226072	59.9532391	проспект Металлистов				bus_stop			platform	node	"3019458819"
30.4316273	59.9530809	"Большая Пороховская улица, 46"				bus_stop			platform	node	"3019458820"
30.4168853	59.9533349	"Большая Пороховская улица, 21"				bus_stop			platform	node	"3019458821"
30.4782459	59.9581514	"проспект Наставников, угол Ириновского проспекта"				bus_stop			platform	node	"3019458822"
30.4759362	59.958436	"Ириновский проспект, угол проспекта Наставников"				bus_stop			platform	node	"3019458823"
30.4826994	59.9546427	проспект Ударников				bus_stop			platform	node	"3023686757"
30.3051275	59.8642909	Бассейная улица				bus_stop			platform	node	"3024960756"
30.3058261	59.864534	Бассейная улица				bus_stop			platform	node	"3024960757"
30.2754816	60.0240187	"Вербная улица, угол улицы Маршала Новикова"				bus_stop			platform	node	"3025187321"
30.1583091	59.858899	"проспект Героев, угол улицы Маршала Захарова"				bus_stop			platform	node	"3028974738"
30.1614908	59.8612782	"проспект Героев, 26"				bus_stop			platform	node	"3028974742"
30.2474385	59.8597587	торговый комплекс «Континент»				bus_stop			platform	node	"3029048764"
30.240125	59.8594478	"улица Маршала Казакова, 10"				bus_stop			platform	node	"3029048766"
30.2338489	59.8594264	проспект Маршала Жукова				bus_stop			platform	node	"3029048768"
30.2406775	59.8597629	"улица Маршала Казакова, 10"				bus_stop			platform	node	"3029048771"
30.246127	60.0022267	Стародеревенская улица				bus_stop			platform	node	"3048041066"
30.2460474	60.00292	Богатырский проспект				bus_stop			platform	node	"3048041067"
30.4194768	60.0350904	станция метро «Гражданский проспект»				bus_stop			platform	node	"3049504441"
29.8670689	59.8820841	"бульвар Красного Курсанта, 49"				bus_stop			platform	node	"3049663267"
29.8680125	59.8825425	"бульвар Красного Курсанта, 49"				bus_stop			platform	node	"3049663294"
29.8586112	59.8874606	улица Беловой				bus_stop			platform	node	"3049663444"
29.8594886	59.8882628	улица Беловой		улица Беловой		bus_stop			platform	node	"3049663460"
29.8765306	59.8891818	Ораниенбаумский спуск				bus_stop			platform	node	"3049663475"
29.8610088	59.8907395	Бобыльская дорога		Бобыльская дорога		bus_stop			platform	node	"3049663502"
29.8623308	59.891007	"Собственный проспект, 34"				bus_stop			platform	node	"3049663636"
29.8145004	59.8655246	"Гостилицкое шоссе, 5 км"				bus_stop			platform	node	"3050668407"
30.4376214	59.87274	Ивановская улица		Ивановская улица		bus_stop			platform	node	"3055761775"
30.3095207	59.9322581	Исаакиевская площадь				bus_stop			platform	node	"3058886179"
30.3961544	59.8775618	Софийская улица				bus_stop			platform	node	"3060364541"
30.2846648	59.823032	"улица Пилотов, 61"				bus_stop			platform	node	"3060463520"
30.2368522	60.003874	Планерная улица				bus_stop			platform	node	"3060510742"
30.3646821	59.9369567	БКЗ «Октябрьский»				bus_stop			platform	node	"3061180462"
30.2082116	59.8667778	Дорога к рыбному порту				bus_stop			platform	node	"3062574180"
30.2092456	59.8662465	Дорога к рыбному порту				bus_stop			platform	node	"3062574182"
30.2017026	59.8693234	Угольная гавань				bus_stop			platform	node	"3062574183"
30.2592487	59.8640389	Портовая улица				bus_stop			platform	node	"3062574184"
30.2676552	59.8480901	"Бульвар Новаторов, 17"				bus_stop			platform	node	"3062713250"
29.9772284	60.0505364	железнодорожная станция «Александровская»				bus_stop			platform	node	"3062876125"
29.9766926	60.0502513	железнодорожная станция «Александровская»				bus_stop			platform	node	"3062886470"
30.2140055	59.8277696	"улица Стойкости, 8"				bus_stop			platform	node	"3063113186"
30.2237622	59.8259199	железнодорожная платформа «Ульянка»				bus_stop			platform	node	"3063113194"
30.1911637	59.8286121	"улица Стойкости, угол проспекта Маршала Жукова"				bus_stop			platform	node	"3063113201"
30.471602	59.9517058	проспект Ударников				bus_stop			platform	node	"3063585398"
30.4521002	59.9650195	"Анисимовская дорога, угол Уманского переулка"				bus_stop			platform	node	"3063726268"
30.4536658	59.9795733	Молокозавод				bus_stop			platform	node	"3063726270"
30.4473773	59.973604	"Анисимовская дорога, 41 (по требованию)"				bus_stop			platform	node	"3063726272"
30.4472114	59.9731562	"Анисимовская дорога, 41 (по требованию)"				bus_stop			platform	node	"3063726273"
30.4595055	59.9621014	Индустриальный проспект				bus_stop			platform	node	"3063726275"
30.4524185	59.9653953	"Анисимовская дорога, угол Уманского переулка"				bus_stop			platform	node	"3063726276"
30.4476781	59.9694475	Управление механизации № 8				bus_stop			platform	node	"3063726286"
30.3723199	60.0700306	"5-й Верхний переулок, угол Домостроительной улицы"				bus_stop			platform	node	"3063818671"
30.3724486	60.0696364	5-й Верхний переулок				bus_stop			platform	node	"3063822032"
30.3759851	60.073641	6-й Верхний переулок				bus_stop			platform	node	"3063826304"
30.3746611	60.0733159	Домостроительная улица				bus_stop			platform	node	"3063826576"
30.1495104	59.7802636	Аннинское шоссе				bus_stop			platform	node	"3065559302"
30.2518927	59.9095976	"Виндавская улица, 2"				bus_stop			platform	node	"3066345114"
30.3541519	59.9323903	улица Маяковского				bus_stop			platform	node	"3066352757"
30.3622194	59.9439875	станция метро «Чернышевская»				bus_stop			platform	node	"3066398736"
30.3741478	59.9436055	Музей А.В. Суворова				bus_stop			platform	node	"3066398738"
30.3623871	59.9437828	станция метро «Чернышевская»				bus_stop			platform	node	"3066398739"
30.3659351	59.9439504	Потёмкинская улица		Потёмкинская улица		bus_stop			platform	node	"3066398743"
30.3603379	59.9400767	улица Некрасова				bus_stop			platform	node	"3066398745"
30.3680136	59.9436726	Потёмкинская улица		Потёмкинская улица		bus_stop			platform	node	"3066398748"
30.3948298	59.9430451	улица Красного Текстильщика				bus_stop			platform	node	"3066398749"
30.3606186	59.939164	улица Некрасова				bus_stop			platform	node	"3066398751"
30.3761872	59.9437277	Музей А.В. Суворова				bus_stop			platform	node	"3066398753"
30.4070386	59.9425417	Новочеркасский проспект				bus_stop			platform	node	"3066464443"
30.4100645	59.9502549	Тарасова улица				bus_stop			platform	node	"3066464444"
30.4094878	59.9459966	Конторская улица				bus_stop			platform	node	"3066464445"
30.4152285	59.9572569	Среднеохтинский проспект				bus_stop			platform	node	"3066464446"
30.4109698	59.9582373	Синявинская улица				bus_stop			platform	node	"3066464449"
30.5477104	59.9776035	"Ново-Ковалёво, 3-я линия"				bus_stop			platform	node	"3066813427"
30.4895684	59.9361246	проспект Наставников				bus_stop			platform	node	"3067781066"
30.2889016	59.9666544	Барочная улица				bus_stop			platform	node	"3067848587"
30.2996138	59.9712222	"улица Профессора Попова, 38"				bus_stop			platform	node	"3067848588"
30.2997637	59.9758154	"Вяземский переулок, угол Песочной набережной"				bus_stop			platform	node	"3067848593"
30.2587488	59.9707543	станция метро «Крестовский остров»				bus_stop			platform	node	"3067931313"
30.2075384	59.8598936	Рынок «Юнона»				bus_stop			platform	node	"3068089427"
30.2146851	59.8597852	улица Котина				bus_stop			platform	node	"3068090633"
30.2256447	59.8595724	"улица Маршала Казакова, 24"				bus_stop			platform	node	"3068090640"
30.2229243	59.8518193	проспект Маршала Жукова				bus_stop			platform	node	"3068090643"
30.2321333	59.8597975	проспект Маршала Жукова				bus_stop			platform	node	"3068090645"
30.3603072	59.9290761	Московский вокзал				bus_stop			platform	node	"3068294123"
30.4608156	59.9481899	проспект Ударников				bus_stop			platform	node	"3068419832"
30.4703737	59.9510461	Индустриальный проспект				bus_stop			platform	node	"3068420835"
30.4819347	59.9601291	улица Лазо				bus_stop			platform	node	"3068702093"
30.4791324	59.9588868	"проспект Наставников, угол Ириновского проспекта"				bus_stop			platform	node	"3068702094"
30.4514431	59.960713	Уманский переулок				bus_stop			platform	node	"3069646919"
30.4628465	59.9627028	"шоссе Революции, 88"				bus_stop			platform	node	"3069646922"
30.4115835	59.9680541	Пискарёвский проспект				bus_stop			platform	node	"3069680182"
30.4028954	59.970248	"проспект Металлистов, 110"				bus_stop			platform	node	"3069697580"
30.4089953	59.9689953	Пискарёвский проспект				bus_stop			platform	node	"3069697584"
30.379906	59.9629496	улица Ватутина				bus_stop			platform	node	"3069759269"
30.3717086	59.9557718	Арсенальная улица				bus_stop			platform	node	"3069759276"
30.3680586	59.884099	станция метро «Бухарестская»				bus_stop			platform	node	"3070307810"
30.215819	59.9877267	Яхтенная улица				bus_stop			platform	node	"3071413466"
30.2119727	59.9921028	Поликлиника № 114				bus_stop			platform	node	"3071413469"
30.2954372	59.9885767	Школьная улица				bus_stop			platform	node	"3071700093"
30.409393	59.9589083	"шоссе Революции, 3"				bus_stop			platform	node	"3072852905"
30.4082954	59.9626476	Полюстровский проспект				bus_stop			platform	node	"3072852910"
30.4075294	59.9634643	Полюстровский проспект				bus_stop			platform	node	"3072852912"
30.4832526	59.9670454	"улица Коммуны, угол шоссе Революции"				bus_stop			platform	node	"3072881829"
30.4761408	59.9657614	"Шоссе Революции, 116"				bus_stop			platform	node	"3072882035"
30.2862324	60.0312177	Репищева улица				bus_stop			platform	node	"3073013377"
30.2835158	60.0276059	улица Щербакова				bus_stop			platform	node	"3073013384"
30.3051209	60.016078	Центр имени Алмазова				bus_stop			platform	node	"3073013385"
30.2841515	60.0267737	улица Щербакова				bus_stop			platform	node	"3073013386"
30.308094	60.0160568	"улица Аккуратова, угол Афонской улицы"				bus_stop			platform	node	"3073013387"
30.3123338	60.0169193	железнодорожная станция «Удельная»				bus_stop			platform	node	"3073013392"
