X	Y	HIGHWAY	CROSSING	CROSSING_R	OSM_TYPE	OSM_ID
30.3101507	59.9596224	crossing	uncontrolled		node	"2397110674"
30.2677531	59.8479899	crossing	uncontrolled		node	"2397236108"
30.2811781	60.0234506	crossing	traffic_signals		node	"2397505839"
30.0863139	59.7435469	crossing	uncontrolled		node	"2398349791"
30.0918405	59.7403304	crossing	traffic_signals		node	"2398357540"
30.0917747	59.7405143	crossing	traffic_signals		node	"2398357541"
30.0921716	59.7421693	crossing	uncontrolled		node	"2398357543"
30.0926755	59.7422859	crossing	uncontrolled		node	"2398357545"
30.0838148	59.7473862	crossing	uncontrolled		node	"2398357547"
30.0913643	59.7479291	crossing	uncontrolled		node	"2398357549"
30.2609433	59.9851071	crossing	unmarked		node	"2398591558"
30.5151453	59.9848593	crossing	uncontrolled		node	"2399713050"
30.4765028	59.8505443	crossing	uncontrolled		node	"2399952017"
30.4609311	59.8511404	crossing	uncontrolled		node	"2399952018"
30.3502894	59.9230849	crossing	traffic_signals		node	"2399952020"
30.3528331	59.9271057	crossing	traffic_signals		node	"2399952021"
30.3436229	59.9645785	crossing	uncontrolled		node	"2399952026"
30.3435412	59.9647904	crossing	uncontrolled		node	"2399952027"
30.4278931	60.0315587	crossing	traffic_signals		node	"2400730511"
30.4333177	60.0322566	crossing	uncontrolled		node	"2400730516"
30.4323708	60.0327887	crossing	traffic_signals		node	"2400730527"
30.4320643	60.0328156	crossing	traffic_signals		node	"2400730528"
30.4312128	60.0329913	crossing	traffic_signals		node	"2400730532"
30.4266091	60.0338729	crossing	uncontrolled		node	"2400730555"
30.4132189	59.9170662	crossing	uncontrolled		node	"2401281979"
30.4231302	59.9194277	crossing	traffic_signals		node	"2401282045"
30.4072902	59.9219274	crossing	traffic_signals		node	"2401282059"
30.467686	59.884635	crossing	traffic_signals		node	"2401429136"
30.467142	59.885108	crossing	uncontrolled		node	"2401429139"
30.4635701	59.889666	crossing	traffic_signals		node	"2401429143"
30.4639335	59.8897624	crossing	traffic_signals		node	"2401429145"
30.463114	59.8940715	crossing	uncontrolled		node	"2401429151"
30.4505682	59.9279595	crossing	uncontrolled		node	"2402635033"
30.3215226	60.0355259	crossing	unmarked		node	"2402878874"
30.3220006	60.0361331	crossing	uncontrolled		node	"2402878881"
30.3881852	59.9238743	crossing	uncontrolled		node	"2403021856"
30.3886909	59.9245956	crossing	uncontrolled		node	"2403021875"
30.451397	59.8761077	crossing	traffic_signals		node	"2403031034"
30.451631	59.8761396	crossing	traffic_signals		node	"2403031039"
30.4510549	59.8762484	crossing	traffic_signals		node	"2403031041"
30.4509999	59.8763178	crossing	traffic_signals		node	"2403031043"
30.605968	59.7352005	crossing	uncontrolled		node	"2403261556"
30.6062824	59.7353278	crossing	uncontrolled		node	"2403261559"
30.4644923	59.6818161	crossing	uncontrolled		node	"2403276131"
30.5528274	59.7494812	crossing	traffic_signals		node	"2403276134"
30.4125653	59.9436334	crossing	traffic_signals		node	"2404637099"
30.4123326	59.943681	crossing	traffic_signals		node	"2404637111"
30.2953436	59.955655	crossing	uncontrolled		node	"2404913240"
30.4415232	59.9900639	crossing	uncontrolled		node	"2405639703"
30.4335578	59.9923986	crossing	uncontrolled		node	"2405639896"
30.3042098	59.9303252	crossing	traffic_signals		node	"2405751053"
30.3079967	59.9280577	crossing	traffic_signals		node	"2406025622"
30.3084223	59.9281729	crossing	traffic_signals		node	"2406025625"
30.3122237	59.9320769	crossing	uncontrolled		node	"2406322876"
30.3730293	59.9248321	crossing	traffic_signals		node	"2406350230"
30.2356686	60.0035017	crossing	traffic_signals		node	"2406386070"
30.2348505	60.0036184	crossing	traffic_signals		node	"2406386071"
30.2320553	60.0038791	crossing	traffic_signals		node	"2406386074"
30.2357774	60.0039192	crossing	traffic_signals		node	"2406386078"
30.2349646	60.0040348	crossing	traffic_signals		node	"2406386081"
30.3495335	59.838907	crossing	uncontrolled		node	"2406874738"
30.3075954	59.9128909	crossing	traffic_signals		node	"2406874739"
30.3073046	59.9128916	crossing	traffic_signals		node	"2406874740"
30.2993036	60.0330443	crossing	uncontrolled		node	"2407363739"
30.2971854	60.0337001	crossing	uncontrolled		node	"2407363802"
30.3239472	59.9294821	crossing	traffic_signals		node	"2408099339"
30.3213763	59.930947	crossing	uncontrolled		node	"2408099378"
30.3241893	59.929361	crossing	traffic_signals		node	"2408106520"
30.3241976	59.9295228	crossing	traffic_signals		node	"2408106527"
30.3294277	59.9315539	crossing	traffic_signals		node	"2408106532"
30.2593217	60.0161252	crossing	uncontrolled		node	"2408281954"
30.1286076	59.8385673	crossing	uncontrolled		node	"2409066719"
30.3760274	59.9238434	crossing	uncontrolled		node	"2409256237"
30.2636388	60.1070905	crossing	uncontrolled		node	"2409301644"
30.2675587	60.1076535	crossing	uncontrolled		node	"2409301701"
30.2673394	60.1077275	crossing	uncontrolled		node	"2409301712"
30.2674809	60.1078444	crossing	uncontrolled		node	"2409301752"
30.2612541	60.1081405	crossing	uncontrolled		node	"2409301793"
30.2727862	60.1083062	crossing	uncontrolled		node	"2409301813"
30.3391957	59.9581872	crossing	uncontrolled		node	"2409648420"
30.594204	59.77293	crossing	uncontrolled		node	"2409677930"
30.5936731	59.7749882	crossing	uncontrolled		node	"2409677931"
30.5939194	59.781549	crossing	uncontrolled		node	"2409677932"
30.5805003	59.8128422	crossing	unmarked		node	"2409677947"
30.4338949	59.8422765	crossing	traffic_signals		node	"2409677957"
30.4340952	59.8423146	crossing	traffic_signals		node	"2409677958"
30.4336146	59.8426202	crossing	traffic_signals		node	"2409677959"
30.4338254	59.8426577	crossing	traffic_signals		node	"2409677960"
30.4171266	60.019021	crossing	traffic_signals		node	"2410873855"
30.3640683	59.9354875	crossing	traffic_signals		node	"2411565565"
30.3639261	59.9355045	crossing	traffic_signals		node	"2411565566"
30.4349413	59.9402335	crossing	traffic_signals		node	"2411565569"
30.394142	59.9426547	crossing	uncontrolled		node	"2411565570"
30.3707634	59.9397934	crossing	uncontrolled		node	"2412369569"
30.3776807	59.9401424	crossing	uncontrolled		node	"2412369644"
30.0013343	60.0511394	crossing	uncontrolled		node	"2413577447"
29.9211234	59.8794074	crossing	uncontrolled		node	"2413706113"
30.2690071	59.8910143	crossing	uncontrolled		node	"2416345349"
30.3159623	59.9281822	crossing	traffic_signals		node	"2418076044"
30.3156987	59.9285565	crossing	traffic_signals		node	"2418076057"
30.3154441	59.9289963	crossing	traffic_signals		node	"2418076065"
29.8662438	59.8766132	crossing	uncontrolled		node	"2418601049"
29.8680356	59.8772582	crossing	uncontrolled		node	"2418605748"
30.4258289	59.8519155	crossing	traffic_signals		node	"2418663748"
30.4268037	59.851986	crossing	traffic_signals		node	"2418663750"
30.4257945	59.8520436	crossing	traffic_signals		node	"2418663751"
30.4267704	59.8520923	crossing	traffic_signals		node	"2418663752"
30.4473906	59.8730028	crossing	traffic_signals		node	"2418663758"
30.4189782	59.8988335	crossing	traffic_signals		node	"2418663761"
30.4192149	59.8989344	crossing	traffic_signals		node	"2418663762"
30.260985	60.0872909	crossing	traffic_signals		node	"2419717655"
30.3359659	59.8495466	crossing	uncontrolled		node	"2420583769"
30.3375436	59.8520928	crossing	traffic_signals		node	"2420583771"
30.3377686	59.852098	crossing	traffic_signals		node	"2420583772"
30.3549016	59.8896277	crossing	uncontrolled		node	"2420584479"
30.1874704	60.1173003	crossing	uncontrolled		node	"2422127317"
30.4023894	59.9341697	crossing	uncontrolled		node	"2422155060"
30.3308094	59.9851509	crossing	unmarked		node	"2422252347"
30.3511415	59.9166634	crossing	uncontrolled		node	"2422365494"
30.348678	59.9170636	crossing	uncontrolled		node	"2422365495"
30.3482651	59.9171307	crossing	uncontrolled		node	"2422365496"
30.345851	59.917523	crossing	uncontrolled		node	"2422365497"
30.3460832	59.9181861	crossing	traffic_signals		node	"2422365498"
30.3446998	59.9617852	crossing	traffic_signals		node	"2422365500"
30.3446106	59.9620166	crossing	traffic_signals		node	"2422365501"
30.3440365	59.9630654	crossing	unmarked		node	"2422365502"
30.3416915	59.9689006	crossing	traffic_signals		node	"2422365503"
30.2750981	60.0757129	crossing	traffic_signals		node	"2422716535"
30.2752304	60.0757948	crossing	traffic_signals		node	"2422716538"
30.0889233	59.8229017	crossing	uncontrolled		node	"2422883136"
30.0878287	59.8232891	crossing	uncontrolled		node	"2422883138"
30.0825134	59.8251593	crossing	traffic_signals		node	"2422883140"
30.0806769	59.8257951	crossing	traffic_signals		node	"2422883143"
30.3439731	59.8315127	crossing	traffic_signals		node	"2422883146"
30.3380102	59.8494484	crossing	traffic_signals		node	"2422883150"
30.2463503	59.8434533	crossing	uncontrolled		node	"2422925557"
30.3156856	59.9327087	crossing	uncontrolled		node	"2423332392"
30.3157385	59.9327284	crossing	uncontrolled		node	"2423332393"
30.3174029	59.9345362	crossing	unmarked		node	"2423332462"
30.316344	59.9351892	crossing	uncontrolled		node	"2423332543"
30.3165516	59.9353026	crossing	uncontrolled		node	"2423332555"
30.3162853	59.9353433	crossing	uncontrolled		node	"2423332560"
30.2518455	60.0323074	crossing	traffic_signals		node	"2424038330"
30.2516037	60.032509	crossing	traffic_signals		node	"2424038332"
30.4198857	59.7282018	crossing	uncontrolled		node	"2425257127"
30.4214714	59.7297494	crossing	traffic_signals		node	"2425257128"
30.4213919	59.7298782	crossing	traffic_signals		node	"2425257129"
30.4221426	59.7301109	crossing	traffic_signals		node	"2425257130"
30.4218332	59.7302126	crossing	traffic_signals		node	"2425257131"
30.422102	59.7302464	crossing	traffic_signals		node	"2425257132"
30.269208	59.8529603	crossing	uncontrolled		node	"2425257197"
30.2576217	59.8595089	crossing	traffic_signals		node	"2425257198"
30.2577688	59.8595854	crossing	traffic_signals		node	"2425257199"
29.9467096	59.8332141	crossing	uncontrolled		node	"2425641899"
30.0023854	59.8378448	crossing	uncontrolled		node	"2425641904"
30.0077629	59.8410997	crossing	uncontrolled		node	"2425641962"
30.3107358	59.9611718	crossing	uncontrolled		node	"2425838042"
29.9966517	59.8399317	crossing	uncontrolled		node	"2426547791"
30.3051066	59.9191227	crossing	traffic_signals		node	"2426870485"
30.3265488	59.919821	crossing	traffic_signals		node	"2426870486"
30.3264228	59.919904	crossing	traffic_signals		node	"2426870487"
30.3583606	59.9264673	crossing	traffic_signals		node	"2430690952"
30.357964	59.926518	crossing	traffic_signals		node	"2430690957"
30.3590686	59.9286008	crossing	uncontrolled		node	"2430693048"
30.3578184	59.9266377	crossing	traffic_signals		node	"2430693054"
30.3578183	59.9266375	crossing	traffic_signals		node	"2430693055"
30.3559578	59.9237103	crossing	traffic_signals		node	"2430693259"
30.2955407	59.9321964	crossing	uncontrolled		node	"2431854847"
30.2954937	59.9322377	crossing	uncontrolled		node	"2431854851"
30.2970582	59.9326169	crossing	uncontrolled		node	"2431854875"
30.2969851	59.9326794	crossing	uncontrolled		node	"2431854878"
30.3002024	59.9335551	crossing	traffic_signals		node	"2431854882"
30.3001254	59.9336178	crossing	traffic_signals		node	"2431854889"
30.3032213	59.934459	crossing	uncontrolled		node	"2431854907"
30.30316	59.9345103	crossing	uncontrolled		node	"2431854910"
30.1791372	59.8471583	crossing	uncontrolled		node	"2431861538"
30.2967401	59.9329604	crossing	uncontrolled		node	"2431863961"
30.2967288	59.9330403	crossing	uncontrolled		node	"2431863962"
30.2999187	59.9339068	crossing	uncontrolled		node	"2431863965"
30.2998452	59.9339682	crossing	uncontrolled		node	"2431863966"
30.3028453	59.9347782	crossing	uncontrolled		node	"2431863967"
30.3027718	59.9348395	crossing	uncontrolled		node	"2431863968"
30.2952566	60.0340796	crossing	uncontrolled		node	"2433563635"
30.3441841	59.9580299	crossing	uncontrolled		node	"2433654244"
30.3735298	59.9560684	crossing	traffic_signals		node	"2433687508"
30.3763467	59.9600756	crossing	uncontrolled		node	"2433687552"
30.2692688	60.022483	crossing	uncontrolled		node	"2434358947"
30.2690322	60.0226797	crossing	uncontrolled		node	"2434358949"
30.2990585	59.9235827	crossing	traffic_signals		node	"2435784258"
30.2991862	59.9236102	crossing	traffic_signals		node	"2435784263"
30.2962868	59.9266854	crossing	traffic_signals		node	"2435784322"
30.2964169	59.9267148	crossing	traffic_signals		node	"2435784327"
30.2967153	59.9265819	crossing	traffic_signals		node	"2435808110"
30.2317946	60.0728201	crossing			node	"2435834133"
30.234531	60.0747155	crossing	uncontrolled		node	"2435834344"
30.2392029	60.0766032	crossing	uncontrolled		node	"2435834426"
30.5694958	59.8167534	crossing	uncontrolled		node	"2437079490"
30.3560211	59.8655424	crossing	uncontrolled		node	"2437108829"
30.4274226	59.9884211	crossing	uncontrolled		node	"2439640012"
30.4295536	59.9891805	crossing	uncontrolled		node	"2439640052"
30.4914419	59.8374302	crossing	uncontrolled		node	"2439889918"
30.2046152	59.8271839	crossing	traffic_signals		node	"2439907643"
30.20492	59.8272546	crossing	traffic_signals		node	"2439907654"
30.3944455	59.8310875	crossing	uncontrolled		node	"2441145879"
30.3945584	59.8311149	crossing	uncontrolled		node	"2441145880"
30.4371304	59.9529429	crossing	traffic_signals		node	"2441868973"
30.4368799	59.9529509	crossing	traffic_signals		node	"2441868976"
30.437482	59.9531706	crossing	traffic_signals		node	"2441869006"
30.4365585	59.9531842	crossing	traffic_signals		node	"2441869009"
30.4371898	59.9532839	crossing	traffic_signals		node	"2441869035"
30.4369404	59.9532917	crossing	traffic_signals		node	"2441869038"
30.4383515	59.9575109	crossing	uncontrolled		node	"2441869070"
30.4372513	59.9575525	crossing	uncontrolled		node	"2441869079"
30.4317342	59.959903	crossing	traffic_signals		node	"2441869092"
30.431724	59.9599926	crossing	traffic_signals		node	"2441869095"
30.43097	59.9598715	crossing	traffic_signals		node	"2441905179"
30.4309565	59.9599608	crossing	traffic_signals		node	"2441905180"
30.5620146	59.7345412	crossing	uncontrolled		node	"2442780827"
30.5624342	59.7347223	crossing	uncontrolled		node	"2442780854"
30.5798766	59.7506796	crossing	traffic_signals		node	"2442792215"
30.58397	59.7479365	crossing	traffic_signals		node	"2442792219"
30.5786872	59.7354751	crossing	traffic_signals		node	"2442792220"
30.5799207	59.7481284	crossing	traffic_signals		node	"2442792222"
30.5949832	59.745471	crossing	uncontrolled		node	"2442792223"
30.5696989	59.7372289	crossing	uncontrolled		node	"2442792224"
30.5841161	59.7478176	crossing	traffic_signals		node	"2442792226"
30.5948096	59.7446875	crossing	uncontrolled		node	"2442792227"
30.579409	59.7354103	crossing	traffic_signals		node	"2442792228"
30.5838808	59.7477322	crossing	traffic_signals		node	"2442792229"
30.583371	59.7350712	crossing	uncontrolled		node	"2442792230"
30.5692466	59.7417562	crossing	traffic_signals		node	"2442792231"
30.5880803	59.7473498	crossing	uncontrolled		node	"2442792234"
30.5799225	59.7504161	crossing	traffic_signals		node	"2442792237"
30.5837145	59.7478639	crossing	traffic_signals		node	"2442792241"
30.3479758	59.9833805	crossing	uncontrolled		node	"2444528603"
30.4150115	60.0169073	crossing			node	"2444979640"
30.4247539	59.8827849	crossing	traffic_signals		node	"2445234353"
30.4489178	59.8583818	crossing	traffic_signals		node	"2445254406"
30.4513433	59.8612027	crossing	traffic_signals		node	"2445254407"
30.4511679	59.8612341	crossing	traffic_signals		node	"2445254408"
30.4168923	59.8638364	crossing	traffic_signals		node	"2445254413"
30.4171144	59.8638825	crossing	traffic_signals		node	"2445254414"
30.3457884	59.9182714	crossing	traffic_signals		node	"2445258559"
30.3433732	59.9815423	crossing	traffic_signals		node	"2445258562"
30.3437082	59.9815896	crossing	traffic_signals		node	"2445258563"
30.3411363	59.9867814	crossing	uncontrolled		node	"2445258567"
30.3414921	59.9868218	crossing	uncontrolled		node	"2445258568"
30.3415694	59.9869716	crossing	uncontrolled		node	"2445258569"
30.344942	59.9872619	crossing	uncontrolled		node	"2445258570"
30.3448181	59.9873158	crossing	uncontrolled		node	"2445258571"
30.3450076	59.987336	crossing	uncontrolled		node	"2445258572"
30.3448896	59.9874015	crossing	uncontrolled		node	"2445258573"
30.1797011	59.8506616	crossing	uncontrolled		node	"2445330841"
30.1760041	59.8507312	crossing	traffic_signals		node	"2445330842"
30.1475815	59.8497575	crossing	uncontrolled		node	"2445335540"
30.3928338	59.8281505	crossing	uncontrolled		node	"2445337328"
30.392857	59.8282126	crossing	uncontrolled		node	"2445337329"
30.2031884	59.8604962	crossing	traffic_signals		node	"2445388754"
30.4176392	59.7267359	crossing	traffic_signals		node	"2446509853"
30.3451904	60.0659615	crossing	traffic_signals		node	"2449723024"
30.3448246	60.0660355	crossing	traffic_signals		node	"2449723026"
30.4953913	59.7905189	crossing	uncontrolled		node	"2449942544"
30.5587155	59.7962864	crossing	uncontrolled		node	"2449942598"
30.3925179	59.8815142	crossing	traffic_signals		node	"2449942715"
30.3693683	59.8976011	crossing	uncontrolled		node	"2449942719"
30.3959505	59.9375839	crossing	traffic_signals		node	"2449942730"
30.433369	59.8424397	crossing	traffic_signals		node	"2449962058"
30.4175403	59.8447342	crossing	uncontrolled		node	"2449962068"
30.4323169	59.6820057	crossing	uncontrolled		node	"2451235183"
30.4602119	59.68533	crossing	uncontrolled		node	"2451235189"
30.4342924	59.685665	crossing	uncontrolled		node	"2451235192"
30.392628	59.7037775	crossing	uncontrolled		node	"2451235194"
30.3926883	59.703927	crossing	uncontrolled		node	"2451235195"
30.3948945	59.706545	crossing	uncontrolled		node	"2451235196"
30.3949315	59.7067928	crossing	uncontrolled		node	"2451235197"
30.3941357	59.7085931	crossing	uncontrolled		node	"2451235198"
30.4065378	59.7143332	crossing	uncontrolled		node	"2451235199"
30.4080124	59.7154941	crossing	traffic_signals		node	"2451235200"
30.4082756	59.7156998	crossing	traffic_signals		node	"2451235201"
30.39752	59.7225227	crossing	uncontrolled		node	"2451235218"
30.3977055	59.7225832	crossing	uncontrolled		node	"2451235219"
30.5931074	59.7406199	crossing	traffic_signals		node	"2451235239"
30.5969067	59.7479095	crossing	uncontrolled		node	"2451235242"
30.6025289	59.7496643	crossing	traffic_signals		node	"2451235243"
30.5885553	59.749765	crossing	traffic_signals		node	"2451235244"
30.5881409	59.7498046	crossing	traffic_signals		node	"2451235245"
30.3665914	59.8187785	crossing	traffic_signals		node	"2451235250"
30.3667785	59.8188681	crossing	traffic_signals		node	"2451235251"
30.4161241	59.8270667	crossing	uncontrolled		node	"2451235257"
30.4328233	59.8308202	crossing	uncontrolled		node	"2451235259"
30.4331431	59.830902	crossing	uncontrolled		node	"2451235260"
30.4329047	59.8309477	crossing	uncontrolled		node	"2451235261"
30.4347397	59.8314049	crossing	uncontrolled		node	"2451235262"
30.3095971	59.9397544	crossing	traffic_signals		node	"2452137142"
30.3094831	59.9398309	crossing	traffic_signals		node	"2452137145"
30.3101555	59.9401872	crossing	traffic_signals		node	"2452195785"
30.3100211	59.9402745	crossing	traffic_signals		node	"2452195788"
30.3210124	59.9438962	crossing	uncontrolled		node	"2452195815"
30.3682999	59.9501154	crossing	traffic_signals		node	"2452227464"
30.3682422	59.9502056	crossing	traffic_signals		node	"2452227469"
30.4650747	59.7306419	crossing	traffic_signals		node	"2452364618"
30.5124991	59.8067639	crossing	uncontrolled		node	"2452364698"
30.4200524	59.8446849	crossing	traffic_signals		node	"2452364700"
30.4199219	59.8448436	crossing	traffic_signals		node	"2452364701"
30.3379215	59.8502216	crossing	uncontrolled		node	"2452364717"
30.3379086	59.850371	crossing	uncontrolled		node	"2452364718"
30.3398417	59.8837356	crossing	uncontrolled		node	"2452364731"
30.3332332	59.9577947	crossing	traffic_signals		node	"2452809745"
29.9126764	59.8740721	crossing	uncontrolled		node	"2453192884"
29.9135693	59.8758895	crossing	uncontrolled		node	"2453192901"
29.91377	59.8759381	crossing	uncontrolled		node	"2453192907"
30.2526591	59.8318807	crossing	traffic_signals		node	"2453273758"
30.2526012	59.831939	crossing	traffic_signals		node	"2453273759"
30.2587093	59.8333319	crossing	traffic_signals		node	"2453273764"
30.2586163	59.8333953	crossing	traffic_signals		node	"2453273765"
30.2241927	59.8254748	crossing	traffic_signals		node	"2453303629"
30.2241468	59.8255543	crossing	traffic_signals		node	"2453303633"
30.1878355	59.8236791	crossing	traffic_signals		node	"2453313242"
30.1878454	59.8237663	crossing	traffic_signals		node	"2453313244"
30.1828847	59.8238541	crossing	traffic_signals		node	"2453331362"
30.1828919	59.823922	crossing	traffic_signals		node	"2453331365"
30.1761854	59.8240575	crossing	traffic_signals		node	"2453331372"
30.1762082	59.8241207	crossing	traffic_signals		node	"2453331374"
30.1753704	59.8240888	crossing	traffic_signals		node	"2453370622"
30.1753776	59.8241491	crossing	traffic_signals		node	"2453370627"
30.1634496	59.8245282	crossing	traffic_signals		node	"2453370649"
30.1634576	59.8245892	crossing	traffic_signals		node	"2453370656"
30.1561525	59.8248035	crossing	uncontrolled		node	"2453370661"
30.1556187	59.8248228	crossing	uncontrolled		node	"2453370666"
30.1561548	59.8248621	crossing	uncontrolled		node	"2453370670"
30.1556242	59.8248815	crossing	uncontrolled		node	"2453370674"
30.1759388	59.8242171	crossing	traffic_signals		node	"2453440710"
30.1757655	59.8242184	crossing	traffic_signals		node	"2453440713"
30.1758739	59.8272487	crossing	uncontrolled		node	"2453440735"
30.1757004	59.8272555	crossing	uncontrolled		node	"2453440738"
30.1755825	59.832765	crossing	traffic_signals		node	"2453440784"
30.1757558	59.832766	crossing	traffic_signals		node	"2453440787"
30.175552	59.8333363	crossing	traffic_signals		node	"2453440797"
30.1757249	59.8333378	crossing	traffic_signals		node	"2453440800"
30.1755929	59.8388922	crossing	traffic_signals		node	"2453440855"
30.1754145	59.8388927	crossing	traffic_signals		node	"2453440859"
30.2729384	59.9363528	crossing	traffic_signals		node	"2456030639"
30.2754524	59.9370978	crossing	traffic_signals		node	"2456030642"
30.2777081	59.9380666	crossing	uncontrolled		node	"2456030646"
30.4329862	60.0268785	crossing	uncontrolled		node	"2456119437"
30.4330827	60.0285012	crossing	uncontrolled		node	"2456119624"
30.4282078	60.0316267	crossing	traffic_signals		node	"2456119802"
30.4277973	60.0317302	crossing	traffic_signals		node	"2456119807"
30.3456843	59.9776387	crossing	traffic_signals		node	"2456932028"
30.3646175	60.0080796	crossing	unmarked		node	"2457481080"
30.0875916	59.7331037	crossing	traffic_signals		node	"2457766538"
30.0848133	59.7300316	crossing	uncontrolled		node	"2457766541"
30.3459505	59.9077806	crossing	traffic_signals		node	"2460924877"
30.3457399	59.9078198	crossing	traffic_signals		node	"2460924886"
30.3455185	59.9078611	crossing	traffic_signals		node	"2460924896"
30.3546884	59.9553694	crossing	traffic_signals		node	"2460924903"
30.3552227	59.9556041	crossing	traffic_signals		node	"2460924909"
30.124921	59.8490512	crossing	traffic_signals		node	"2461400240"
30.3595908	59.9136027	crossing	traffic_signals		node	"2462384866"
30.3594691	59.9136108	crossing	traffic_signals		node	"2462384867"
30.3548914	59.91408	crossing	traffic_signals		node	"2462384869"
30.3546827	59.9142278	crossing	traffic_signals		node	"2462384870"
30.3499708	59.9149699	crossing	traffic_signals		node	"2462384871"
30.3451249	59.9166211	crossing	traffic_signals		node	"2462384873"
30.3506529	59.9554075	crossing	uncontrolled		node	"2462384876"
30.3441531	59.9632033	crossing	uncontrolled		node	"2462384880"
30.2702946	59.9850991	crossing	traffic_signals		node	"2462384883"
30.2677176	59.9850714	crossing	traffic_signals		node	"2462384884"
30.2701072	59.9851341	crossing	traffic_signals		node	"2462384885"
30.2679115	59.9851477	crossing	traffic_signals		node	"2462384886"
30.3286168	59.9898749	crossing	traffic_signals		node	"2462384890"
30.3285065	59.9901002	crossing	traffic_signals		node	"2462384892"
30.3079888	59.829778	crossing	uncontrolled		node	"2463438609"
30.3606358	59.8345742	crossing	traffic_signals		node	"2463438622"
30.1344934	59.835661	crossing	uncontrolled		node	"2463438640"
30.1402506	59.8357606	crossing	traffic_signals		node	"2463438641"
30.3502352	59.8365041	crossing	uncontrolled		node	"2463438646"
30.1305672	59.8451198	crossing	uncontrolled		node	"2463438672"
30.2186406	59.8472746	crossing	uncontrolled		node	"2463438684"
30.6168999	59.7424287	crossing	uncontrolled		node	"2463511243"
30.3638871	59.901506	crossing	uncontrolled		node	"2466524977"
30.3587563	59.9057552	crossing	uncontrolled		node	"2466524979"
30.4987044	59.9275286	crossing	uncontrolled		node	"2466524984"
30.4988304	59.927726	crossing	uncontrolled		node	"2466524985"
30.4941142	59.9283201	crossing	uncontrolled		node	"2466524988"
30.4942658	59.9285165	crossing	uncontrolled		node	"2466524989"
30.6016171	59.746452	crossing	uncontrolled		node	"2467577713"
30.601793	59.7465427	crossing	uncontrolled		node	"2467577714"
30.6015676	59.7466184	crossing	uncontrolled		node	"2467577715"
30.6052036	59.7473157	crossing	uncontrolled		node	"2467577716"
30.6053822	59.7474008	crossing	uncontrolled		node	"2467577717"
30.6103579	59.7476739	crossing	traffic_signals		node	"2467577719"
30.6108373	59.7477087	crossing	traffic_signals		node	"2467577720"
30.3335616	59.9882712	crossing	traffic_signals		node	"2468067335"
30.5677904	59.7322353	crossing	uncontrolled		node	"2469698220"
30.5705705	59.7314157	crossing	uncontrolled		node	"2469698230"
30.5673306	59.7319638	crossing	uncontrolled		node	"2469698402"
30.3472529	59.9729683	crossing	uncontrolled		node	"2470096562"
30.3742638	60.0000802	crossing	uncontrolled		node	"2470630888"
30.4668314	59.8844763	crossing	traffic_signals		node	"2470915942"
30.2503041	60.0248829	crossing	traffic_signals		node	"2471009855"
30.4231254	59.7271751	crossing	uncontrolled		node	"2471409788"
30.2563016	60.01977	crossing	uncontrolled		node	"2471816065"
30.2871631	59.9967913	crossing	uncontrolled		node	"2471831106"
30.4098317	59.8353402	crossing	uncontrolled		node	"2472093915"
30.3504084	59.8528971	crossing	uncontrolled		node	"2472093922"
30.2312125	59.842657	crossing	unmarked		node	"2472106140"
30.4802881	59.7395456	crossing	traffic_signals		node	"2474345232"
30.3729711	59.9297857	crossing	traffic_signals		node	"2476857118"
30.4333801	59.8683234	crossing	uncontrolled		node	"2477180179"
30.4308253	59.8461749	crossing	traffic_signals		node	"2477184840"
30.431037	59.8462137	crossing	traffic_signals		node	"2477184841"
30.4302902	59.8462987	crossing	traffic_signals		node	"2477184844"
30.4302108	59.8464312	crossing	traffic_signals		node	"2477184845"
30.4264405	59.8517097	crossing	traffic_signals		node	"2477184848"
30.4266599	59.8517475	crossing	traffic_signals		node	"2477184849"
30.426014	59.8522475	crossing	traffic_signals		node	"2477184852"
30.426226	59.8522888	crossing	traffic_signals		node	"2477184853"
30.4495332	59.8584634	crossing	traffic_signals		node	"2477184854"
30.4493299	59.8584991	crossing	traffic_signals		node	"2477184855"
30.3413165	59.8527332	crossing	uncontrolled		node	"2477186348"
30.3549561	59.9551155	crossing	traffic_signals		node	"2477811283"
30.3514536	59.9558043	crossing	traffic_signals		node	"2477879164"
30.3421045	59.9558881	crossing			node	"2478189625"
30.3407837	59.9567997	crossing	uncontrolled		node	"2478189628"
30.3447752	59.9611589	crossing	uncontrolled		node	"2478189635"
30.3448944	59.9619395	crossing	traffic_signals		node	"2478189638"
30.3517222	59.9626053	crossing	traffic_signals		node	"2478189649"
30.3425764	59.9666803	crossing	traffic_signals		node	"2478189659"
30.3429727	59.9667262	crossing	traffic_signals		node	"2478189660"
30.3365526	59.9681504	crossing	uncontrolled		node	"2478189663"
30.3373954	59.9686074	crossing	uncontrolled		node	"2478189677"
30.3413006	59.9689448	crossing	traffic_signals		node	"2478189682"
30.3419328	59.969035	crossing	traffic_signals		node	"2478189686"
30.3412441	59.96905	crossing	traffic_signals		node	"2478189689"
30.3418811	59.969136	crossing	traffic_signals		node	"2478189690"
30.3610357	59.9544138	crossing	traffic_signals		node	"2478214270"
30.3612931	59.9544828	crossing	traffic_signals		node	"2478214271"
30.3608739	59.9545315	crossing	traffic_signals		node	"2478214272"
